Date,Opp,Name,ERA,FIP
Jul 13,TOR,Kevin Gausman,2.86,1.68
Jul 13,SFG,Carlos Rodon,2.70,2.14
Jul 13,MIA,Sandy Alcantara,1.73,2.84
Jul 13,ATL,Max Fried,2.56,2.61
Jul 13,PHI,Zack Wheeler,2.46,2.46
Jul 13,PHI,Aaron Nola,3.35,2.93
Jul 13,TBR,Shane McClanahan,1.73,2.48
Jul 13,CLE,Shane Bieber,3.24,2.73
Jul 13,CHW,Dylan Cease,2.30,2.74
Jul 13,LAA,Shohei Ohtani,2.44,2.43
Jul 13,MIL,Corbin Burnes,2.20,2.99
Jul 13,SFG,Logan Webb,2.82,3.01
Jul 13,ATL,Spencer Strider,2.56,1.82
Jul 13,HOU,Justin Verlander,2.00,3.27
Jul 13,SDP,Joe Musgrove,2.09,3.13
Jul 13,TEX,Martin Perez,2.72,3.07
Jul 13,TOR,Alek Manoah,2.34,3.41
Jul 13,DET,Tarik Skubal,3.99,3.12
Jul 13,SDP,Yu Darvish,3.38,3.33
Jul 13,NYM,Taijuan Walker,2.63,3.01
Jul 13,ARI,Merrill Kelly,3.36,3.31
Jul 13,CIN,Tyler Mahle,4.48,3.55
Jul 13,LAA,Patrick Sandoval,2.95,3.01
Jul 13,HOU,Framber Valdez,2.64,3.33
Jul 13,ATL,Kyle Wright,2.97,3.29
Jul 13,LAD,Tyler Anderson,3.15,3.36
Jul 13,TBR,Corey Kluber,3.58,3.29
Jul 13,LAD,Clayton Kershaw,2.40,2.58
Jul 13,NYM,Max Scherzer,2.15,2.60
Jul 13,CIN,Luis Castillo,2.92,3.04
Jul 13,NYY,Gerrit Cole,3.05,3.40
Jul 13,OAK,Frankie Montas,3.26,3.30
Jul 13,STL,Miles Mikolas,2.62,3.65
Jul 13,STL,Ryan Helsley,0.71,1.45
Jul 13,PIT,Jose Quintana,3.59,3.34
Jul 13,LAD,Tony Gonsolin,1.62,3.36
Jul 13,MIL,Brandon Woodruff,4.01,2.87
Jul 13,SEA,Logan Gilbert,2.80,3.60
Jul 13,HOU,Cristian Javier,3.01,3.06
Jul 13,BOS,Nick Pivetta,4.08,3.85
Jul 13,NYM,Edwin Diaz,1.73,1.24
Jul 13,MIA,Pablo Lopez,2.91,3.61
Jul 13,SFG,Alex Wood,4.43,3.26
Jul 13,NYY,Nestor Cortes,2.74,3.62
Jul 13,TOR,Ross Stripling,3.34,3.07
Jul 13,NYY,Michael King,2.28,2.23
Jul 13,CHC,Justin Steele,4.13,3.43
Jul 13,NYM,Carlos Carrasco,4.55,3.60
Jul 13,ATL,A.J. Minter,1.66,1.53
Jul 13,NYY,Jameson Taillon,4.01,3.78
Jul 13,STL,Adam Wainwright,3.15,3.70
Jul 13,TEX,Jon Gray,4.03,3.57
Jul 13,MIL,Freddy Peralta,4.42,2.10
Jul 13,CHW,Reynaldo Lopez,2.90,1.60
Jul 13,MIL,Devin Williams,1.87,1.57
Jul 13,MIL,Josh Hader,1.82,1.93
Jul 13,SDP,Sean Manaea,4.09,3.99
Jul 13,SEA,Robbie Ray,3.51,3.94
Jul 13,NYM,Chris Bassitt,3.94,3.80
Jul 13,MIN,Sonny Gray,3.03,3.30
Jul 13,COL,Kyle Freeland,4.70,4.39
Jul 13,COL,Chad Kuhl,4.02,4.29
Jul 13,CHC,Keegan Thompson,3.04,3.62
Jul 13,NYY,Luis Severino,3.11,3.54
Jul 13,PIT,JT Brubaker,4.34,3.92
Jul 13,NYY,Jordan Montgomery,3.19,3.80
Jul 13,OAK,Paul Blackburn,3.36,3.65
Jul 13,NYY,Clay Holmes,1.37,1.99
Jul 13,TBR,Jason Adam,1.27,2.07
Jul 13,ATL,Charlie Morton,4.21,3.88
Jul 13,SFG,Alex Cobb,4.57,3.14
Jul 13,BAL,Jordan Lyles,4.37,4.14
Jul 13,LAD,Julio Urias,3.01,4.09
Jul 13,CLE,Emmanuel Clase,1.49,2.12
Jul 13,MIN,Joe Ryan,3.09,3.87
Jul 13,ARI,Zac Gallen,3.62,3.92
Jul 13,MIA,Anthony Bass,1.47,2.13
Jul 13,SDP,Taylor Rogers,4.04,2.36
Jul 13,PIT,David Bednar,2.57,2.61
Jul 13,SDP,MacKenzie Gore,4.08,3.83
Jul 13,COL,Antonio Senzatela,4.95,3.86
Jul 13,PHI,Zach Eflin,4.37,3.83
Jul 13,SFG,John Brebbia,2.39,2.13
