Date,Opp,Name,ERA,FIP
May 4,TOR,Kevin Gausman,2.27,0.52
May 4,SFG,Carlos Rodon,1.55,1.42
May 4,SDP,Joe Musgrove,1.97,2.14
May 4,ATL,Kyle Wright,1.74,2.11
May 4,CHW,Dylan Cease,2.48,2.01
May 4,NYY,Michael King,0.61,0.73
May 4,MIA,Pablo Lopez,1.29,2.08
May 4,ARI,Merrill Kelly,1.27,2.12
May 4,ATL,Max Fried,3.00,2.48
May 4,LAD,Clayton Kershaw,2.35,2.03
May 4,DET,Tarik Skubal,3.92,1.61
May 4,STL,Steven Matz,4.56,2.14
May 4,NYY,Nestor Cortes,1.31,1.47
May 4,OAK,Paul Blackburn,2.22,2.13
May 4,STL,Miles Mikolas,1.52,2.91
May 4,ARI,Zac Gallen,1.27,2.32
May 4,NYM,Carlos Carrasco,3.30,2.91
May 4,NYM,Tylor Megill,1.93,2.76
May 4,MIN,Chris Paddack,3.15,1.96
May 4,MIL,Corbin Burnes,1.93,2.90
May 4,SFG,Logan Webb,3.26,2.82
May 4,PHI,Zach Eflin,4.50,2.90
May 4,LAA,Patrick Sandoval,1.29,2.30
May 4,CHW,Michael Kopech,1.17,2.68
May 4,CIN,Tyler Mahle,7.01,3.23
May 4,NYM,Max Scherzer,2.61,3.05
May 4,LAD,Walker Buehler,2.12,3.15
May 4,LAA,Shohei Ohtani,4.19,2.13
May 4,MIN,Joe Ryan,1.63,3.11
May 4,MIL,Eric Lauer,1.93,2.51
May 4,MIL,Brandon Woodruff,5.18,2.87
May 4,MIA,Jesus Luzardo,3.10,2.33
May 4,NYM,Chris Bassitt,2.61,3.24
May 4,CLE,Triston McKenzie,2.70,2.90
May 4,TEX,Martin Perez,3.00,2.59
May 4,TOR,Alek Manoah,1.45,3.18
May 4,BAL,Bruce Zimmermann,2.59,2.82
May 4,TBR,Shane McClanahan,3.00,2.82
May 4,CLE,Shane Bieber,2.45,3.08
May 4,SEA,Logan Gilbert,0.64,3.08
May 4,MIL,Adrian Houser,2.53,3.02
May 4,KCR,Brad Keller,1.74,3.50
May 4,HOU,Justin Verlander,1.73,3.04
May 4,LAA,Noah Syndergaard,2.63,3.36
May 4,BOS,Garrett Whitlock,0.54,2.21
May 4,NYY,Jordan Montgomery,2.88,2.99
May 4,SDP,Sean Manaea,3.60,3.51
May 4,NYY,Jameson Taillon,2.84,3.35
May 4,MIL,Josh Hader,0.00,1.18
May 4,TOR,Ross Stripling,3.79,2.85
May 4,MIN,Dylan Bundy,2.95,2.97
May 4,CLE,Trevor Stephan,0.00,0.86
May 4,LAD,Julio Urias,1.88,3.74
May 4,MIL,Freddy Peralta,5.00,2.78
May 4,TBR,Jeffrey Springs,0.69,1.65
May 4,LAD,Andrew Heaney,0.00,1.18
May 4,SDP,MacKenzie Gore,1.76,2.53
May 4,TBR,Drew Rasmussen,3.13,3.20
May 4,ARI,Humberto Castellanos,4.12,3.11
May 4,COL,Kyle Freeland,4.85,4.15
May 4,ATL,A.J. Minter,2.79,0.94
May 4,SDP,Yu Darvish,4.44,3.57
May 4,COL,Chad Kuhl,1.90,3.66
May 4,TBR,J.P. Feyereisen,0.00,1.27
May 4,COL,Austin Gomber,3.86,3.45
May 4,STL,Adam Wainwright,4.00,3.48
May 4,MIL,Brad Boxberger,2.35,1.94
