Date,Opp,Name,ERA,FIP
Jul 2,TOR,Kevin Gausman,2.93,1.68
Jul 2,ATL,Max Fried,2.66,2.52
Jul 2,MIA,Sandy Alcantara,1.95,3.02
Jul 2,SFG,Carlos Rodon,2.62,2.29
Jul 2,TEX,Martin Perez,2.22,2.58
Jul 2,PHI,Aaron Nola,3.13,2.94
Jul 2,PHI,Zack Wheeler,2.89,2.52
Jul 2,TBR,Shane McClanahan,1.77,2.54
Jul 2,CHW,Dylan Cease,2.56,2.50
Jul 2,LAA,Shohei Ohtani,2.68,2.52
Jul 2,SDP,Joe Musgrove,2.25,3.10
Jul 2,DET,Tarik Skubal,3.75,2.71
Jul 2,TOR,Alek Manoah,2.09,3.07
Jul 2,CLE,Shane Bieber,3.16,2.83
Jul 2,MIL,Corbin Burnes,2.36,3.15
Jul 2,HOU,Justin Verlander,2.03,3.38
Jul 2,CIN,Tyler Mahle,4.53,3.36
Jul 2,ATL,Kyle Wright,3.03,3.05
Jul 2,SFG,Logan Webb,3.04,3.01
Jul 2,SDP,Yu Darvish,3.26,3.18
Jul 2,HOU,Cristian Javier,2.58,2.57
Jul 2,OAK,Frankie Montas,3.20,3.19
Jul 2,NYY,Jameson Taillon,3.32,3.24
Jul 2,STL,Miles Mikolas,2.61,3.48
Jul 2,HOU,Framber Valdez,2.65,3.31
Jul 2,NYY,Gerrit Cole,2.99,3.18
Jul 2,BOS,Nick Pivetta,3.23,3.67
Jul 2,NYM,Taijuan Walker,2.72,3.08
Jul 2,ARI,Merrill Kelly,3.46,3.40
Jul 2,NYY,Nestor Cortes,2.51,3.37
Jul 2,LAD,Tony Gonsolin,1.54,3.30
Jul 2,LAD,Tyler Anderson,3.23,3.42
Jul 2,LAA,Patrick Sandoval,2.63,3.19
Jul 2,STL,Adam Wainwright,3.07,3.37
Jul 2,SEA,Logan Gilbert,2.66,3.46
Jul 2,ATL,Spencer Strider,3.02,2.18
Jul 2,MIA,Pablo Lopez,2.98,3.48
Jul 2,TEX,Jon Gray,3.89,3.25
Jul 2,CIN,Luis Castillo,3.32,3.18
Jul 2,COL,Chad Kuhl,3.49,3.94
Jul 2,SDP,Sean Manaea,3.92,3.79
Jul 2,MIL,Freddy Peralta,4.42,2.10
Jul 2,TBR,Corey Kluber,3.91,3.60
Jul 2,MIN,Sonny Gray,2.17,2.85
Jul 2,CLE,Emmanuel Clase,1.35,1.70
Jul 2,PIT,Jose Quintana,3.43,3.57
Jul 2,NYY,Michael King,2.38,2.30
Jul 2,CHC,Justin Steele,4.39,3.50
Jul 2,ATL,A.J. Minter,1.64,1.48
Jul 2,STL,Ryan Helsley,0.88,1.58
Jul 2,PHI,Kyle Gibson,4.48,3.88
Jul 2,TOR,Ross Stripling,3.12,3.04
Jul 2,NYY,Clay Holmes,0.49,1.69
Jul 2,LAD,Julio Urias,2.64,3.93
Jul 2,SDP,MacKenzie Gore,3.34,3.31
Jul 2,CHW,Michael Kopech,2.78,3.67
Jul 2,NYM,Edwin Diaz,2.01,1.61
Jul 2,MIL,Josh Hader,1.09,1.69
Jul 2,NYM,Max Scherzer,2.54,2.95
Jul 2,MIN,Joe Ryan,3.00,3.67
Jul 2,NYY,Jordan Montgomery,3.27,3.72
Jul 2,NYM,Carlos Carrasco,4.85,3.71
Jul 2,LAA,Noah Syndergaard,3.86,3.74
Jul 2,COL,Kyle Freeland,4.31,4.35
Jul 2,ARI,Zac Gallen,3.32,3.74
Jul 2,PIT,JT Brubaker,4.28,3.93
Jul 2,OAK,Paul Blackburn,3.12,3.60
Jul 2,LAD,Clayton Kershaw,2.94,3.09
Jul 2,MIL,Devin Williams,2.12,1.63
Jul 2,TBR,Jeffrey Springs,2.25,3.33
