Date,Opp,Name,ERA,FIP
Jul 11,TOR,Kevin Gausman,2.86,1.68
Jul 11,SFG,Carlos Rodon,2.70,2.14
Jul 11,MIA,Sandy Alcantara,1.73,2.84
Jul 11,ATL,Max Fried,2.52,2.51
Jul 11,PHI,Zack Wheeler,2.46,2.46
Jul 11,TBR,Shane McClanahan,1.73,2.48
Jul 11,PHI,Aaron Nola,3.15,2.92
Jul 11,LAA,Shohei Ohtani,2.44,2.43
Jul 11,MIL,Corbin Burnes,2.20,2.99
Jul 11,HOU,Justin Verlander,2.00,3.27
Jul 11,SDP,Joe Musgrove,2.09,3.13
Jul 11,CLE,Shane Bieber,3.44,2.81
Jul 11,CHW,Dylan Cease,2.45,2.82
Jul 11,TEX,Martin Perez,2.72,3.07
Jul 11,ATL,Spencer Strider,2.60,1.83
Jul 11,SFG,Logan Webb,2.98,3.10
Jul 11,TOR,Alek Manoah,2.34,3.41
Jul 11,DET,Tarik Skubal,3.99,3.12
Jul 11,SDP,Yu Darvish,3.38,3.33
Jul 11,NYM,Taijuan Walker,2.63,3.01
Jul 11,CIN,Tyler Mahle,4.48,3.55
Jul 11,LAA,Patrick Sandoval,2.95,3.01
Jul 11,HOU,Framber Valdez,2.64,3.33
Jul 11,ATL,Kyle Wright,2.97,3.29
Jul 11,LAD,Tyler Anderson,3.15,3.36
Jul 11,LAD,Clayton Kershaw,2.40,2.58
Jul 11,CIN,Luis Castillo,2.92,3.04
Jul 11,OAK,Frankie Montas,3.26,3.30
Jul 11,ARI,Merrill Kelly,3.42,3.35
Jul 11,PIT,Jose Quintana,3.59,3.34
Jul 11,LAD,Tony Gonsolin,1.62,3.36
Jul 11,STL,Miles Mikolas,2.72,3.66
Jul 11,STL,Ryan Helsley,0.73,1.52
Jul 11,MIL,Brandon Woodruff,4.01,2.87
Jul 11,TBR,Corey Kluber,3.62,3.44
Jul 11,NYM,Max Scherzer,2.26,2.63
Jul 11,SEA,Logan Gilbert,2.80,3.60
Jul 11,HOU,Cristian Javier,3.01,3.06
Jul 11,BOS,Nick Pivetta,4.08,3.85
Jul 11,MIA,Pablo Lopez,2.91,3.61
Jul 11,SFG,Alex Wood,4.43,3.26
Jul 11,NYY,Nestor Cortes,2.74,3.62
Jul 11,TOR,Ross Stripling,3.34,3.07
Jul 11,NYM,Edwin Diaz,1.78,1.36
Jul 11,NYY,Gerrit Cole,3.26,3.62
Jul 11,CHC,Justin Steele,4.13,3.43
Jul 11,NYY,Michael King,2.33,2.25
Jul 11,NYM,Carlos Carrasco,4.55,3.60
Jul 11,NYY,Jameson Taillon,4.01,3.78
Jul 11,STL,Adam Wainwright,3.15,3.70
Jul 11,ATL,A.J. Minter,1.70,1.54
Jul 11,NYY,Clay Holmes,0.46,1.76
Jul 11,TEX,Jon Gray,4.03,3.57
Jul 11,MIL,Freddy Peralta,4.42,2.10
Jul 11,SEA,Robbie Ray,3.51,3.94
Jul 11,MIL,Devin Williams,1.93,1.58
Jul 11,NYM,Chris Bassitt,3.94,3.80
Jul 11,MIN,Sonny Gray,3.03,3.30
Jul 11,COL,Kyle Freeland,4.70,4.39
Jul 11,COL,Chad Kuhl,4.02,4.29
Jul 11,CHW,Reynaldo Lopez,3.00,1.65
Jul 11,CHC,Keegan Thompson,3.04,3.62
Jul 11,NYY,Luis Severino,3.11,3.54
Jul 11,PIT,JT Brubaker,4.34,3.92
Jul 11,NYY,Jordan Montgomery,3.19,3.80
Jul 11,OAK,Paul Blackburn,3.36,3.65
Jul 11,SDP,Sean Manaea,4.18,3.98
Jul 11,ATL,Charlie Morton,4.21,3.88
Jul 11,MIL,Josh Hader,1.88,2.10
Jul 11,LAD,Julio Urias,3.01,4.09
Jul 11,LAA,Noah Syndergaard,3.84,3.84
Jul 11,SFG,Alex Cobb,4.58,3.08
Jul 11,MIN,Joe Ryan,3.09,3.87
Jul 11,ARI,Zac Gallen,3.62,3.92
Jul 11,MIA,Anthony Bass,1.47,2.13
Jul 11,TBR,Jason Adam,1.31,2.21
Jul 11,CLE,Emmanuel Clase,1.53,2.15
Jul 11,BAL,Jordan Lyles,4.50,4.15
Jul 11,SDP,MacKenzie Gore,4.08,3.83
Jul 11,COL,Antonio Senzatela,4.95,3.86
Jul 11,SDP,Taylor Rogers,3.63,2.39
Jul 11,PHI,Zach Eflin,4.37,3.83
Jul 11,SFG,John Brebbia,2.39,2.13
Jul 11,ATL,Kenley Jansen,3.58,2.16
Jul 11,HOU,Jake Odorizzi,3.38,3.32
Jul 11,BAL,Tyler Wells,3.28,4.20
Jul 11,PHI,Seranthony Dominguez,1.91,2.29
Jul 11,PIT,David Bednar,2.63,2.65
Jul 11,CHC,Scott Effross,3.11,2.08
Jul 11,BOS,John Schreiber,0.62,1.97
Jul 11,ARI,Zach Davies,3.94,4.24
Jul 11,TBR,J.P. Feyereisen,0.00,1.67
Jul 11,LAD,Walker Buehler,4.02,3.80
Jul 11,BOS,Michael Wacha,2.69,3.97
Jul 11,PHI,Kyle Gibson,4.53,4.34
Jul 11,BOS,Garrett Whitlock,3.51,3.44
Jul 11,COL,Tyler Kinley,0.75,1.74
Jul 11,TEX,Dennis Santana,2.41,2.52
Jul 11,MIN,Chris Paddack,4.03,1.72
Jul 11,TBR,Jeffrey Springs,2.53,3.66
Jul 11,HOU,Rafael Montero,1.87,2.22
Jul 11,MIN,Bailey Ober,4.01,2.79
Jul 11,TBR,Drew Rasmussen,3.11,3.71
Jul 11,SDP,Blake Snell,4.66,3.57
Jul 11,BOS,Rich Hill,4.20,4.05
Jul 11,HOU,Luis Garcia,3.81,4.20
Jul 11,CHW,Liam Hendriks,2.51,2.48
Jul 11,ARI,Joe Mantiply,1.83,2.24
Jul 11,ATL,Collin McHugh,3.32,2.67
Jul 11,BOS,Tanner Houck,3.33,2.90
Jul 11,LAD,Craig Kimbrel,4.66,2.01
Jul 11,SDP,Nabil Crismatt,1.83,2.60
Jul 11,LAD,Evan Phillips,1.59,2.47
Jul 11,TEX,Brock Burke,1.22,2.66
Jul 11,WSN,Patrick Corbin,5.70,4.56
Jul 11,PHI,Ranger Suarez,4.33,4.26
Jul 11,CLE,Zach Plesac,3.99,4.19
Jul 11,LAD,Daniel Hudson,2.22,2.04
Jul 11,SDP,Luis Garcia,3.74,2.67
Jul 11,COL,Alex Colome,2.73,2.57
Jul 11,OAK,Cole Irvin,3.32,4.09
Jul 11,PIT,Mitch Keller,5.21,4.17
Jul 11,MIL,Adrian Houser,4.72,4.20
Jul 11,TBR,Brooks Raley,3.16,2.02
Jul 11,PIT,Wil Crowe,3.26,3.17
Jul 11,MIN,Dylan Bundy,4.68,4.18
Jul 11,BAL,Dean Kremer,2.15,3.32
Jul 11,BOS,Matt Strahm,3.58,2.61
Jul 11,CIN,Graham Ashcraft,4.35,4.04
Jul 11,SEA,Chris Flexen,4.00,4.33
Jul 11,TEX,Dane Dunning,4.42,4.29
Jul 11,DET,Alex Lange,1.91,2.45
Jul 11,KCR,Brady Singer,4.25,4.15
Jul 11,DET,Andrew Chafin,2.45,2.22
Jul 11,CHW,Michael Kopech,3.35,4.47
Jul 11,TEX,Matt Moore,1.88,2.72
Jul 11,BAL,Bryan Baker,4.50,2.86
Jul 11,BAL,Jorge Lopez,1.74,3.09
Jul 11,CIN,Connor Overton,1.82,3.15
Jul 11,KCR,Brad Keller,4.17,4.45
Jul 11,STL,Dakota Hudson,4.00,4.37
Jul 11,NYM,Tylor Megill,5.01,3.60
Jul 11,DET,Michael Fulmer,1.93,3.20
Jul 11,KCR,Zack Greinke,4.52,4.51
Jul 11,LAA,Michael Lorenzen,4.94,4.46
Jul 11,CHW,Johnny Cueto,2.91,4.11
Jul 11,PHI,Nick Nelson,4.19,3.07
Jul 11,PIT,Duane Underwood Jr.,3.63,1.99
Jul 11,CLE,Eli Morgan,3.05,3.32
Jul 11,TOR,David Phelps,2.86,2.74
Jul 11,STL,Giovanny Gallegos,3.27,3.08
Jul 11,CLE,Triston McKenzie,3.47,4.57
Jul 11,TOR,Jordan Romano,2.61,3.14
Jul 11,OAK,Zach Jackson,3.21,2.70
Jul 11,ATL,Ian Anderson,4.98,4.39
Jul 11,SEA,George Kirby,3.78,4.12
Jul 11,CHC,Marcus Stroman,4.91,4.03
Jul 11,COL,Daniel Bard,2.20,3.60
Jul 11,SDP,Mike Clevinger,3.34,3.66
Jul 11,HOU,Hector Neris,3.86,2.91
Jul 11,DET,Joe Jimenez,3.06,2.37
Jul 11,LAA,Jimmy Herget,3.72,3.25
Jul 11,MIL,Hoby Milner,2.18,2.60
Jul 11,BAL,Felix Bautista,1.77,3.20
Jul 11,CHW,Lucas Giolito,5.05,4.45
Jul 11,CLE,Cal Quantrill,3.86,4.57
Jul 11,TOR,Adam Cimber,3.29,3.50
Jul 11,CLE,Trevor Stephan,3.19,2.79
Jul 11,HOU,Ryne Stanek,0.63,2.97
Jul 11,SFG,Jakob Junis,2.63,3.76
Jul 11,WSN,Erick Fedde,5.01,4.85
Jul 11,LAD,Andrew Heaney,0.59,2.13
Jul 11,HOU,Bryan Abreu,2.01,2.35
Jul 11,- - -,Jesse Chavez,2.89,3.17
Jul 11,MIL,Aaron Ashby,4.52,4.02
Jul 11,LAD,Mitch White,3.38,3.74
Jul 11,SEA,Erik Swanson,0.79,2.10
Jul 11,COL,Austin Gomber,6.46,4.86
Jul 11,SEA,Paul Sewald,2.43,3.59
Jul 11,SEA,Penn Murfee,2.08,2.65
Jul 11,WSN,Josiah Gray,4.14,4.94
Jul 11,ARI,Madison Bumgarner,3.65,4.60
Jul 11,NYM,David Peterson,3.48,4.02
Jul 11,KCR,Daniel Lynch,4.95,4.46
Jul 11,SEA,Andres Munoz,3.21,2.87
Jul 11,PHI,Brad Hand,2.33,3.15
Jul 11,NYY,Lucas Luetge,2.70,2.71
Jul 11,MIA,Braxton Garrett,4.33,3.79
Jul 11,CLE,Aaron Civale,6.28,4.28
Jul 11,CHW,Kendall Graveman,2.39,3.25
Jul 11,MIN,Jhoan Duran,2.54,3.16
Jul 11,LAD,Alex Vesia,2.93,2.61
Jul 11,BAL,Dillon Tate,2.61,3.06
Jul 11,MIN,Griffin Jax,2.79,3.16
Jul 11,TOR,Yimi Garcia,3.21,3.33
Jul 11,LAA,Raisel Iglesias,4.50,3.21
Jul 11,LAD,Brusdar Graterol,3.35,3.31
Jul 11,CHC,David Robertson,2.10,3.37
Jul 11,OAK,Daulton Jefferies,5.72,3.77
Jul 11,DET,Eduardo Rodriguez,4.38,4.01
Jul 11,SDP,Tim Hill,4.56,2.90
Jul 11,TEX,Brett Martin,3.00,2.96
