Date,Opp,Name,ERA,FIP
Jun 11,TOR,Kevin Gausman,2.78,1.58
Jun 11,DET,Tarik Skubal,2.33,2.08
Jun 11,SDP,Joe Musgrove,1.50,2.63
Jun 11,MIA,Sandy Alcantara,1.61,2.93
Jun 11,TBR,Shane McClanahan,1.87,2.42
Jun 11,TEX,Martin Perez,1.56,2.51
Jun 11,PHI,Zack Wheeler,3.14,2.28
Jun 11,ATL,Max Fried,2.64,2.87
Jun 11,NYM,Carlos Carrasco,3.52,2.66
Jun 11,CLE,Shane Bieber,2.91,2.60
Jun 11,ATL,Kyle Wright,2.39,2.73
Jun 11,SFG,Carlos Rodon,3.51,2.62
Jun 11,SDP,MacKenzie Gore,1.50,2.20
Jun 11,TOR,Alek Manoah,1.81,3.03
Jun 11,MIL,Corbin Burnes,2.48,3.06
Jun 11,NYY,Nestor Cortes,1.96,2.82
Jun 11,PHI,Aaron Nola,3.50,3.22
Jun 11,OAK,Frankie Montas,3.06,3.10
Jun 11,NYY,Jameson Taillon,2.73,3.03
Jun 11,SEA,Logan Gilbert,2.41,3.11
Jun 11,CHW,Dylan Cease,3.14,2.94
Jun 11,HOU,Justin Verlander,2.13,3.42
Jun 11,MIA,Pablo Lopez,2.30,3.17
Jun 11,SFG,Logan Webb,3.77,3.17
Jun 11,LAD,Tyler Anderson,3.07,3.18
Jun 11,STL,Miles Mikolas,2.93,3.45
Jun 11,OAK,Paul Blackburn,2.31,3.10
Jun 11,MIL,Freddy Peralta,4.42,2.10
Jun 11,SDP,Yu Darvish,3.61,3.36
Jun 11,NYY,Michael King,2.73,1.87
Jun 11,LAA,Patrick Sandoval,2.81,2.82
Jun 11,HOU,Framber Valdez,2.61,3.30
Jun 11,CIN,Tyler Mahle,5.07,3.66
Jun 11,BOS,Nick Pivetta,3.78,3.53
Jun 11,SDP,Sean Manaea,3.52,3.61
Jun 11,PIT,Jose Quintana,3.19,3.00
Jun 11,CHW,Michael Kopech,1.94,3.09
Jun 11,LAA,Shohei Ohtani,3.64,3.19
Jun 11,ARI,Merrill Kelly,3.32,3.34
Jun 11,LAD,Tony Gonsolin,1.58,3.18
Jun 11,ATL,A.J. Minter,1.05,0.97
Jun 11,NYM,Max Scherzer,2.54,2.95
Jun 11,STL,Ryan Helsley,0.39,1.14
Jun 11,PHI,Kyle Gibson,4.41,3.62
Jun 11,PHI,Zach Eflin,3.76,3.40
Jun 11,ATL,Spencer Strider,2.35,1.96
Jun 11,LAD,Clayton Kershaw,1.80,2.25
Jun 11,NYY,Gerrit Cole,3.63,3.55
Jun 11,SFG,Alex Wood,4.23,3.22
Jun 11,MIN,Joe Ryan,2.28,3.25
Jun 11,PIT,David Bednar,1.33,1.89
Jun 11,CHC,Justin Steele,4.79,3.33
Jun 11,SFG,Alex Cobb,5.73,2.61
Jun 11,NYY,Luis Severino,2.80,3.42
Jun 11,COL,Kyle Freeland,4.53,4.17
Jun 11,ARI,Zac Gallen,2.95,3.65
Jun 11,TBR,J.P. Feyereisen,0.00,1.67
Jun 11,LAD,Walker Buehler,4.02,3.80
Jun 11,NYY,Clay Holmes,0.31,1.72
Jun 11,TEX,Dane Dunning,4.41,3.65
Jun 11,CIN,Luis Castillo,3.23,3.29
Jun 11,BOS,Garrett Whitlock,3.51,3.44
Jun 11,COL,Tyler Kinley,0.75,1.74
Jun 11,STL,Adam Wainwright,2.73,3.64
Jun 11,TBR,Corey Kluber,3.88,3.62
Jun 11,NYY,Jordan Montgomery,3.02,3.58
Jun 11,MIN,Chris Paddack,4.03,1.72
Jun 11,MIL,Eric Lauer,2.38,3.66
Jun 11,ATL,Kenley Jansen,3.38,2.21
Jun 11,MIN,Bailey Ober,4.01,2.79
Jun 11,PHI,Seranthony Dominguez,1.61,1.59
Jun 11,MIN,Sonny Gray,2.41,2.85
Jun 11,MIL,Devin Williams,2.86,1.57
Jun 11,LAA,Michael Lorenzen,3.69,3.82
Jun 11,HOU,Cristian Javier,3.22,3.11
Jun 11,TBR,Jason Adam,0.72,1.91
Jun 11,TBR,Jeffrey Springs,1.62,3.23
Jun 11,MIL,Josh Hader,0.96,2.26
Jun 11,LAA,Noah Syndergaard,3.69,3.78
Jun 11,BOS,Michael Wacha,1.99,3.74
Jun 11,TEX,Brock Burke,0.90,2.11
Jun 11,COL,Chad Kuhl,3.70,4.30
Jun 11,SFG,John Brebbia,2.84,2.01
Jun 11,COL,Antonio Senzatela,4.83,3.82
Jun 11,TOR,Ross Stripling,3.65,3.14
Jun 11,WSN,Patrick Corbin,6.71,4.21
Jun 11,MIL,Aaron Ashby,3.91,3.37
Jun 11,CHC,David Robertson,1.59,2.19
Jun 11,BOS,Matt Strahm,4.08,1.58
Jun 11,CLE,Emmanuel Clase,1.93,1.87
Jun 11,CLE,Eli Morgan,1.95,2.24
Jun 11,SDP,Luis Garcia,2.53,2.03
Jun 11,ARI,Joe Mantiply,0.41,1.75
Jun 11,HOU,Jake Odorizzi,3.13,3.43
Jun 11,PHI,Ranger Suarez,4.42,4.08
Jun 11,ATL,Collin McHugh,3.42,2.18
Jun 11,MIL,Brandon Woodruff,4.74,3.80
Jun 11,ARI,Zach Davies,4.21,4.29
Jun 11,CHC,Scott Effross,2.73,1.97
Jun 11,CIN,Connor Overton,1.82,3.15
Jun 11,CLE,Cal Quantrill,3.56,4.13
Jun 11,TEX,Jon Gray,5.28,3.85
Jun 11,CHW,Reynaldo Lopez,3.96,2.35
Jun 11,LAD,Daniel Hudson,2.66,2.08
Jun 11,CHW,Liam Hendriks,2.81,2.80
Jun 11,KCR,Brad Keller,4.19,4.27
Jun 11,STL,Giovanny Gallegos,3.18,2.67
Jun 11,PIT,Chris Stratton,3.75,2.49
Jun 11,NYM,Edwin Diaz,2.28,2.39
Jun 11,MIL,Adrian Houser,3.92,4.12
Jun 11,TBR,Drew Rasmussen,3.41,3.87
Jun 11,NYM,Tylor Megill,4.50,3.53
Jun 11,PIT,Roansy Contreras,2.57,3.22
Jun 11,COL,Austin Gomber,6.17,4.38
Jun 11,CLE,Trevor Stephan,3.43,2.02
Jun 11,NYM,Taijuan Walker,3.28,3.84
Jun 11,KCR,Josh Staumont,3.18,2.63
Jun 11,PIT,JT Brubaker,4.60,4.32
Jun 11,BAL,Jordan Lyles,4.97,4.38
Jun 11,ARI,Kyle Nelson,2.04,1.47
Jun 11,SDP,Taylor Rogers,3.00,2.86
Jun 11,TEX,Dennis Santana,1.61,2.66
Jun 11,BAL,Jorge Lopez,0.96,2.79
Jun 11,STL,Dakota Hudson,2.76,4.22
Jun 11,WSN,Erick Fedde,4.87,4.53
Jun 11,TOR,Jose Berrios,4.73,4.38
Jun 11,PIT,Wil Crowe,2.38,3.11
Jun 11,NYM,Chris Bassitt,4.48,4.27
Jun 11,DET,Alex Faedo,2.92,3.90
Jun 11,BOS,Tanner Houck,3.46,3.26
Jun 11,SFG,Jakob Junis,2.63,3.76
Jun 11,SDP,Nabil Crismatt,1.67,2.52
Jun 11,BOS,Rich Hill,4.38,4.25
Jun 11,LAD,Julio Urias,2.78,4.59
Jun 11,DET,Alex Lange,1.54,2.34
Jun 11,BAL,Tyler Wells,3.78,4.43
Jun 11,CIN,Graham Ashcraft,1.14,3.32
Jun 11,MIA,Anthony Bass,2.01,2.49
Jun 11,SEA,George Kirby,3.38,3.58
Jun 11,TBR,Brooks Raley,3.52,2.00
Jun 11,LAD,Evan Phillips,2.28,2.77
Jun 11,BAL,Bryan Baker,5.25,2.99
Jun 11,TOR,David Phelps,2.01,2.58
Jun 11,LAA,Jimmy Herget,3.99,3.08
Jun 11,HOU,Rafael Montero,1.99,2.63
Jun 11,LAD,Andrew Heaney,0.00,1.18
Jun 11,WSN,Tanner Rainey,2.55,2.60
Jun 11,HOU,Luis Garcia,3.60,4.45
Jun 11,BOS,John Schreiber,1.04,2.54
Jun 11,CHC,Marcus Stroman,5.32,4.17
Jun 11,DET,Michael Fulmer,2.57,3.21
Jun 11,OAK,Daulton Jefferies,5.72,3.77
Jun 11,DET,Eduardo Rodriguez,4.38,4.01
Jun 11,DET,Andrew Chafin,2.57,1.90
Jun 11,SEA,Diego Castillo,5.57,2.54
Jun 11,WSN,Victor Arano,5.01,2.73
Jun 11,BAL,Keegan Akin,2.02,3.00
Jun 11,SEA,Penn Murfee,0.87,1.81
Jun 11,CHW,Johnny Cueto,3.23,3.70
Jun 11,CHC,Wade Miley,2.84,3.27
Jun 11,KCR,Zack Greinke,5.05,4.60
Jun 11,CLE,Enyel De Los Santos,2.35,1.55
Jun 11,OAK,Zach Jackson,3.70,2.66
Jun 11,HOU,Bryan Abreu,2.59,2.33
Jun 11,TOR,Jordan Romano,2.95,3.16
Jun 11,CLE,Triston McKenzie,3.09,4.61
Jun 11,KCR,Joel Payamps,2.59,2.99
Jun 11,MIA,Jesus Luzardo,4.03,3.73
Jun 11,COL,Daniel Bard,2.31,3.54
Jun 11,BOS,Nathan Eovaldi,3.16,4.53
Jun 11,BAL,Dillon Tate,1.59,2.87
Jun 11,PIT,Duane Underwood Jr.,2.87,2.09
Jun 11,ATL,Ian Anderson,4.53,4.49
Jun 11,LAD,Craig Kimbrel,4.00,2.22
Jun 11,CHC,Rowan Wick,3.24,3.03
Jun 11,HOU,Hector Neris,2.88,2.87
Jun 11,TEX,Matt Moore,2.84,2.64
Jun 11,NYM,Trevor Williams,3.58,3.63
Jun 11,WSN,Kyle Finnegan,3.68,2.93
Jun 11,CHW,Kendall Graveman,2.70,3.11
Jun 11,SEA,Paul Sewald,2.11,3.53
Jun 11,- - -,Jesse Chavez,3.91,2.90
Jun 11,PIT,Mitch Keller,5.26,4.42
Jun 11,CHW,Lucas Giolito,3.54,4.42
Jun 11,PHI,Nick Nelson,3.77,3.08
Jun 11,COL,Alex Colome,2.53,3.07
Jun 11,CLE,Sam Hentges,0.96,1.56
Jun 11,MIN,Cody Stashak,3.86,2.07
Jun 11,DET,Will Vest,1.71,2.64
Jun 11,STL,Andre Pallante,1.04,3.49
Jun 11,LAD,Alex Vesia,3.63,2.30
Jun 11,TOR,Trent Thornton,3.05,2.77
Jun 11,SFG,Camilo Doval,2.92,3.19
Jun 11,KCR,Brady Singer,4.33,4.13
Jun 11,SEA,Erik Swanson,1.20,2.11
Jun 11,SDP,Blake Snell,5.68,3.90
Jun 11,SDP,Mike Clevinger,3.18,3.52
Jun 11,CHW,Matt Foster,2.55,3.11
Jun 11,OAK,Sam Moll,1.45,3.06
Jun 11,BAL,John Means,3.38,2.11
Jun 11,COL,Ryan Feltner,5.85,3.96
Jun 11,CIN,Alexis Diaz,2.00,3.45
Jun 11,NYY,Wandy Peralta,1.66,2.74
Jun 11,CIN,Joel Kuhnel,2.57,1.33
Jun 11,CIN,Jeff Hoffman,3.14,3.39
Jun 11,SFG,Tyler Rogers,5.68,3.03
Jun 11,NYY,Chad Green,3.00,2.85
Jun 11,STL,Steven Matz,6.03,4.26
Jun 11,CHC,Keegan Thompson,3.17,4.42
Jun 11,NYM,Adam Ottavino,3.22,3.07
Jun 11,LAA,Reid Detmers,3.83,4.82
Jun 11,TOR,Yimi Garcia,2.82,3.52
Jun 11,MIN,Jhoan Duran,2.81,3.15
Jun 11,MIA,Tanner Scott,4.24,2.94
Jun 11,LAA,Oliver Ortega,3.75,3.28
Jun 11,CHC,Chris Martin,3.71,2.76
Jun 11,NYY,JP Sears,0.00,2.40
Jun 11,PIT,Bryse Wilson,7.53,4.26
Jun 11,CHC,Drew Smyly,3.80,4.73
Jun 11,TBR,Jalen Beeks,1.48,3.11
Jun 11,SFG,Dominic Leone,2.57,3.21
Jun 11,DET,Jason Foley,2.55,2.43
Jun 11,LAD,Mitch White,3.86,3.70
Jun 11,TEX,Brett Martin,4.34,3.06
Jun 11,WSN,Carl Edwards Jr.,1.65,2.62
Jun 11,WSN,Sean Doolittle,0.00,0.86
Jun 11,SDP,Pierce Johnson,4.50,1.45
Jun 11,PIT,Zach Thompson,4.60,4.78
Jun 11,TOR,Tim Mayza,2.08,2.57
Jun 11,ATL,Charlie Morton,5.63,4.57
Jun 11,OAK,Cole Irvin,3.00,4.33
Jun 11,CLE,Konnor Pilkington,3.57,3.47
Jun 11,HOU,Ryne Stanek,0.95,3.43
Jun 11,PHI,Brad Hand,2.20,3.42
Jun 11,MIA,Cole Sulser,3.97,3.29
Jun 11,OAK,Dany Jimenez,4.91,3.34
Jun 11,DET,Rony Garcia,4.50,3.83
Jun 11,NYM,Colin Holderman,3.18,1.70
Jun 11,SDP,Tim Hill,6.08,3.11
Jun 11,SEA,Robbie Ray,4.97,4.74
Jun 11,PIT,Dillon Peters,3.86,3.85
Jun 11,NYM,David Peterson,3.00,4.08
Jun 11,HOU,Seth Martinez,0.00,2.83
Jun 11,MIN,Griffin Jax,2.76,3.32
Jun 11,LAA,Raisel Iglesias,4.43,3.65
Jun 11,MIN,Caleb Thielbar,5.31,3.51
Jun 11,LAD,Yency Almonte,1.29,3.04
Jun 11,SEA,Chris Flexen,4.35,4.71
Jun 11,DET,Joe Jimenez,3.10,3.06
Jun 11,TEX,Taylor Hearn,5.40,4.67
Jun 11,WSN,Paolo Espino,2.03,3.04
Jun 11,ATL,Dylan Lee,0.00,2.04
Jun 11,OAK,A.J. Puk,1.85,3.11
Jun 11,CLE,Zach Plesac,4.72,4.67
Jun 11,MIN,Josh Winder,3.68,4.34
Jun 11,TOR,Yusei Kikuchi,4.44,4.70
Jun 11,MIL,Hoby Milner,2.70,3.16
Jun 11,CIN,Justin Wilson,2.45,-0.71
Jun 11,COL,German Marquez,6.49,5.11
Jun 11,HOU,Jose Urquidy,5.04,4.90
Jun 11,LAA,Kyle Barraclough,3.00,2.45
Jun 11,TBR,Ryan Yarbrough,5.65,4.65
Jun 11,MIL,Brad Boxberger,2.82,3.87
Jun 11,NYY,Ron Marinaccio,4.35,2.53
Jun 11,DET,Joey Wentz,8.10,2.51
Jun 11,TOR,Adam Cimber,2.55,3.84
Jun 11,CHC,Caleb Kilian,5.40,1.91
Jun 11,MIL,Jason Alexander,2.25,3.70
Jun 11,LAA,Aaron Loup,4.43,3.56
Jun 11,BOS,Austin Davis,1.57,3.76
Jun 11,SFG,Anthony DeSclafani,6.08,3.79
Jun 11,MIL,Trevor Gott,3.86,3.68
Jun 11,DET,Matt Manning,2.25,3.74
Jun 11,ARI,Corbin Martin,4.40,2.41
Jun 11,SDP,Nick Martinez,3.99,4.70
Jun 11,NYY,Lucas Luetge,4.41,3.48
Jun 11,CHW,Aaron Bummer,3.06,3.34
Jun 11,TBR,Phoenix Sanders,1.80,1.91
Jun 11,PIT,Max Kranick,0.00,3.31
Jun 11,MIN,Trevor Megill,2.53,3.02
Jun 11,OAK,Adrian Martinez,0.00,2.55
Jun 11,NYY,Luis Gil,9.00,2.11
Jun 11,NYM,Seth Lugo,3.70,3.52
Jun 11,DET,Wily Peralta,1.54,3.46
Jun 11,BAL,Denyi Reyes,2.35,2.72
Jun 11,KCR,Scott Barlow,1.78,3.90
Jun 11,MIN,Jovani Moran,1.08,2.15
Jun 11,LAA,Archie Bradley,5.65,3.46
Jun 11,COL,Ty Blach,6.61,4.23
Jun 11,CIN,Nick Lodolo,5.52,4.61
Jun 11,TOR,Julian Merryweather,6.11,3.62
Jun 11,HOU,Ryan Pressly,3.07,3.39
Jun 11,BOS,Hirokazu Sawamura,3.10,3.60
Jun 11,ARI,Humberto Castellanos,5.68,4.80
Jun 11,ATL,Tyler Thornburg,3.86,2.58
Jun 11,ATL,Jackson Stephens,2.79,3.32
Jun 11,KCR,Amir Garrett,4.61,3.41
Jun 11,CIN,Ross Detwiler,0.00,2.55
Jun 11,BAL,Felix Bautista,1.88,3.95
Jun 11,WSN,Erasmo Ramirez,3.38,4.07
Jun 11,WSN,Steve Cishek,3.70,3.89
Jun 11,- - -,Logan Allen,5.87,3.63
Jun 11,KCR,Gabe Speier,2.50,3.67
Jun 11,MIN,Jhon Romero,3.60,1.31
Jun 11,DET,Gregory Soto,1.71,3.87
Jun 11,LAD,Brusdar Graterol,4.44,3.80
Jun 11,LAA,Jose Quijada,1.69,2.36
Jun 11,STL,Packy Naughton,5.54,3.50
Jun 11,HOU,Parker Mushinski,4.26,2.01
Jun 11,PHI,Connor Brogdon,2.70,3.79
Jun 11,SFG,Sean Hjelle,4.50,1.61
Jun 11,PHI,James Norwood,7.71,3.60
Jun 11,ARI,Madison Bumgarner,3.64,4.98
Jun 11,KCR,Daniel Lynch,5.36,5.02
Jun 11,LAA,Jhonathan Diaz,2.93,4.48
Jun 11,BAL,Cionel Perez,1.00,3.56
Jun 11,CHW,Kyle Crick,2.70,3.19
Jun 11,- - -,Robert Dugger,6.48,2.15
Jun 11,CIN,Tony Santillan,5.89,4.15
Jun 11,LAD,Reyes Moronta,2.25,2.86
Jun 11,TBR,Dusten Knight,1.59,3.29
Jun 11,MIA,Edward Cabrera,0.75,4.28
Jun 11,ATL,Darren O'Day,3.86,3.61
Jun 11,DET,Casey Mize,5.40,4.21
Jun 11,KCR,Jose Cuas,0.00,2.42
Jun 11,MIA,Cody Poteet,2.42,3.84
Jun 11,NYM,Joely Rodriguez,5.40,3.56
Jun 11,TBR,Matt Wisler,2.28,4.31
Jun 11,ARI,Mark Melancon,6.52,4.25
Jun 11,MIA,Trevor Rogers,5.58,4.81
Jun 11,TOR,Hyun-Jin Ryu,5.67,4.78
Jun 11,PHI,Corey Knebel,3.24,4.11
Jun 11,COL,Justin Lawrence,5.52,3.93
Jun 11,NYY,Miguel Castro,3.06,3.74
Jun 11,MIA,Daniel Castano,0.00,2.11
Jun 11,SFG,Jake McGee,6.46,3.76
Jun 11,STL,Jake Woodford,3.32,3.74
Jun 11,BAL,Nick Vespi,0.00,2.76
Jun 11,TEX,Glenn Otto,4.24,5.10
Jun 11,BAL,Logan Gillaspie,0.90,3.21
Jun 11,CHC,Michael Rucker,5.40,3.77
Jun 11,OAK,Jared Koenig,9.00,3.11
Jun 11,OAK,Lou Trivino,9.20,3.59
Jun 11,STL,Angel Rondon,0.00,3.31
Jun 11,TEX,Garrett Richards,3.86,3.83
Jun 11,MIA,Zach Pop,9.00,0.45
Jun 11,CIN,Hunter Greene,5.40,5.40
Jun 11,BAL,Marcos Diplan,1.59,2.94
Jun 11,MIA,Richard Bleier,5.79,3.61
Jun 11,KCR,Jackson Kowar,18.90,1.61
Jun 11,ATL,Tucker Davidson,6.46,4.55
Jun 11,PIT,Anthony Banda,4.73,3.79
Jun 11,STL,Zack Thompson,2.25,2.36
Jun 11,MIL,Jake Cousins,4.50,3.74
Jun 11,OAK,Ryan Castellani,0.00,2.36
Jun 11,BOS,Phillips Valdez,5.84,3.68
Jun 11,MIA,Tommy Nance,4.26,3.51
Jun 11,WSN,Evan Lee,3.38,3.86
Jun 11,BOS,Tyler Danish,3.32,3.80
Jun 11,DET,Michael Pineda,3.22,4.90
Jun 11,CHW,Joe Kelly,9.53,3.47
Jun 11,CLE,Aaron Civale,7.84,4.95
Jun 11,WSN,Hunter Harvey,0.00,1.99
Jun 11,CHW,Anderson Severino,6.14,3.11
Jun 11,BAL,Cody Sedlock,15.00,2.11
Jun 11,CHW,Jimmy Lambert,5.14,4.68
Jun 11,TBR,Luke Bard,0.00,1.11
Jun 11,SFG,Sammy Long,2.35,4.03
Jun 11,MIA,Louis Head,5.68,3.85
Jun 11,MIN,Dylan Bundy,5.87,5.05
Jun 11,ARI,Tyler Holton,0.00,1.78
Jun 11,TBR,JT Chargois,0.00,0.11
Jun 11,LAA,Andrew Wantz,2.61,4.08
Jun 11,ARI,Edwin Uceta,5.00,3.89
Jun 11,MIN,Devin Smeltzer,2.38,4.88
Jun 11,NYY,Manny Banuelos,0.00,2.36
Jun 11,SEA,Wyatt Mills,4.15,3.46
Jun 11,STL,Jake Walsh,13.50,2.74
Jun 11,STL,Junior Fernandez,0.00,2.11
Jun 11,ATL,Jesus Cruz,3.00,2.78
Jun 11,LAD,Shane Greene,0.00,2.11
Jun 11,CIN,Buck Farmer,6.75,4.45
Jun 11,SFG,Gregory Santos,0.00,1.91
Jun 11,CHC,Brandon Hughes,3.00,3.78
Jun 11,DET,Drew Carlton,2.70,3.26
Jun 11,ARI,Jake Hager,13.50,1.61
Jun 11,PIT,Cam Alldred,0.00,1.11
Jun 11,CHW,Vince Velasquez,5.30,5.08
Jun 11,STL,Johan Oviedo,4.70,4.68
Jun 11,TEX,John King,4.56,3.96
Jun 11,MIN,Chris Archer,3.65,4.89
Jun 11,LAD,Michael Grove,5.79,4.40
Jun 11,LAD,Garrett Cleavinger,3.38,2.36
Jun 11,SDP,Adrian Morejon,0.00,2.11
Jun 11,PHI,Jose Alvarado,7.62,4.04
Jun 11,MIN,Danny Coulombe,1.46,3.84
Jun 11,- - -,Beau Sulser,4.26,4.22
Jun 11,- - -,Shawn Armstrong,6.94,3.80
Jun 11,LAA,Janson Junk,0.00,1.11
Jun 11,WSN,Josiah Gray,4.33,5.41
Jun 11,SFG,Kervin Castro,27.00,1.91
Jun 11,KCR,Taylor Clarke,5.82,4.36
Jun 11,PHI,Jeurys Familia,3.43,4.21
Jun 11,ATL,William Woods,0.00,2.61
Jun 11,TOR,Matt Gage,0.00,2.51
Jun 11,KCR,Jon Heasley,3.62,5.22
Jun 11,MIN,Nick Gordon,0.00,3.11
Jun 11,TOR,Bowden Francis,0.00,0.11
Jun 11,MIL,Peter Strzelecki,4.50,3.11
Jun 11,NYM,Drew Smith,2.36,4.12
Jun 11,SEA,Justus Sheffield,0.00,3.54
Jun 11,NYM,Adonis Medina,4.66,3.73
Jun 11,TOR,Anthony Kay,4.50,3.11
Jun 11,MIL,Brent Suter,5.09,4.03
Jun 11,TEX,Jesus Tinoco,0.00,-2.89
Jun 11,TBR,Luis Patino,13.50,3.11
Jun 11,LAD,Caleb Ferguson,0.00,3.71
Jun 11,LAD,Hanser Alberto,4.50,3.11
Jun 11,DET,Angel De Jesus,0.00,3.11
Jun 11,NYM,Chasen Shreve,3.86,3.83
Jun 11,LAA,Cesar Valdez,9.00,3.11
Jun 11,LAD,David Price,4.61,4.14
Jun 11,NYY,Clarke Schmidt,3.26,3.94
Jun 11,COL,Randal Grichuk,0.00,3.11
Jun 11,WSN,Stephen Strasburg,13.50,5.68
Jun 11,ARI,Luke Weaver,13.50,3.11
Jun 11,OAK,Domingo Tapia,27.00,3.11
Jun 11,MIL,Ethan Small,6.75,4.61
Jun 11,CHC,Adrian Sampson,0.00,3.11
Jun 11,ARI,Carson Kelly,0.00,3.11
Jun 11,BOS,Kevin Plawecki,0.00,3.11
Jun 11,CHC,Mark Leiter Jr.,6.23,4.50
Jun 11,BAL,Chris Owings,9.00,3.11
Jun 11,COL,Lucas Gilbreath,6.28,4.65
Jun 11,CHW,Davis Martin,4.11,5.00
Jun 11,CHC,Matt Swarmer,1.50,5.28
Jun 11,NYM,Jake Reed,0.00,3.78
Jun 11,SFG,Luis Gonzalez,6.23,3.80
Jun 11,TOR,Casey Lawrence,2.70,4.01
Jun 11,CHC,Andrelton Simmons,45.00,6.11
Jun 11,CHC,Conner Menez,0.00,4.11
Jun 11,MIN,Jorge Alcala,0.00,3.97
Jun 11,OAK,Austin Pruitt,4.05,4.16
Jun 11,SEA,Riley O'Brien,0.00,4.11
Jun 11,LAD,Blake Treinen,3.00,4.11
Jun 11,PIT,Chase De Jong,1.77,4.78
Jun 11,CIN,Ryan Hendrix,8.10,5.21
Jun 11,BAL,Dean Kremer,6.23,5.42
Jun 11,SFG,Mauricio Llovera,5.87,4.94
Jun 11,LAD,Ryan Pepiot,3.18,5.41
Jun 11,PIT,Diego Castillo,36.00,6.11
Jun 11,CHC,Robert Gsellman,4.70,4.22
Jun 11,MIA,Steven Okert,2.60,4.15
Jun 11,WSN,Mason Thompson,0.00,6.11
Jun 11,LAA,Kenny Rosenberg,7.50,4.45
Jun 11,CIN,Luis Cessa,5.64,4.41
Jun 11,DET,Drew Hutchison,4.60,4.33
Jun 11,MIL,Mike Brosseau,0.00,6.11
Jun 11,MIA,Willians Astudillo,0.00,6.11
Jun 11,DET,Harold Castro,9.00,6.11
Jun 11,LAD,Phil Bickford,4.34,4.34
Jun 11,BAL,Mike Baumann,4.91,4.75
Jun 11,OAK,Christian Bethancourt,0.00,6.11
Jun 11,TBR,Josh Fleming,6.38,4.31
Jun 11,HOU,Brandon Bielak,3.00,4.45
Jun 11,NYY,David McKay,0.00,5.11
Jun 11,SEA,Drew Steckenrider,5.65,4.58
Jun 11,WSN,Andres Machado,6.23,4.44
Jun 11,SDP,Austin Adams,0.00,5.26
Jun 11,HOU,Pedro Baez,11.57,5.26
Jun 11,COL,Ashton Goudeau,7.08,4.93
Jun 11,CIN,Hunter Strickland,5.23,4.71
Jun 11,MIL,Luis Perdomo,1.74,4.37
Jun 11,BAL,Zac Lowther,8.44,4.42
Jun 11,NYM,Yoan Lopez,9.00,5.78
Jun 11,MIN,Jharel Cotton,1.69,4.24
Jun 11,CIN,Matt Reynolds,6.75,7.61
Jun 11,COL,Chad Smith,27.00,6.61
Jun 11,SDP,Steven Wilson,4.15,4.68
Jun 11,PHI,Francisco Morales,0.00,5.11
Jun 11,SDP,Pedro Avila,4.50,5.36
Jun 11,SEA,Anthony Misiewicz,4.61,4.21
Jun 11,PHI,Damon Jones,9.64,6.11
Jun 11,OAK,Justin Grimm,4.11,4.29
Jun 11,CIN,Lucas Sims,9.45,4.76
Jun 11,SDP,Craig Stammen,3.86,4.30
Jun 11,TEX,Tyson Miller,0.00,5.68
Jun 11,MIN,Juan Minaya,8.53,4.69
Jun 11,SEA,Danny Young,7.36,5.57
Jun 11,CHW,Tanner Banks,4.57,4.40
Jun 11,OAK,Chad Pinder,27.00,12.11
Jun 11,- - -,Tyler Beede,3.86,4.68
Jun 11,WSN,Patrick Murphy,6.35,5.94
Jun 11,TEX,Nicklaus Snyder,18.00,12.11
Jun 11,LAD,Justin Bruihl,3.86,4.77
Jun 11,SDP,Ray Kerr,7.71,8.26
Jun 11,TEX,Josh Sborz,9.64,5.58
Jun 11,- - -,Paul Fry,6.23,4.50
Jun 11,TBR,Colin Poche,1.47,4.59
Jun 11,- - -,Matt Peacock,3.18,5.76
Jun 11,PHI,Andrew Bellatti,3.63,4.73
Jun 11,MIL,Jandel Gustave,5.54,5.19
Jun 11,OAK,Parker Markel,0.00,6.11
Jun 11,KCR,Foster Griffin,13.50,7.61
Jun 11,MIL,JC Mejia,23.14,8.68
Jun 11,LAA,Ryan Tepera,4.38,4.33
Jun 11,SEA,Roenis Elias,3.86,5.47
Jun 11,MIA,Braxton Garrett,10.80,6.71
