Date,Opp,Name,ERA,FIP
Jun 23,TOR,Kevin Gausman,3.19,1.73
Jun 23,MIA,Sandy Alcantara,1.72,2.82
Jun 23,SFG,Carlos Rodon,2.70,2.32
Jun 23,PHI,Zack Wheeler,2.77,2.26
Jun 23,SDP,Joe Musgrove,1.59,2.64
Jun 23,TEX,Martin Perez,1.96,2.61
Jun 23,ATL,Max Fried,2.77,2.69
Jun 23,PHI,Aaron Nola,3.11,2.92
Jun 23,DET,Tarik Skubal,3.63,2.66
Jun 23,MIL,Corbin Burnes,2.31,2.90
Jun 23,ATL,Kyle Wright,2.94,2.69
Jun 23,CHW,Dylan Cease,2.68,2.57
Jun 23,TOR,Alek Manoah,2.00,2.89
Jun 23,CLE,Shane Bieber,3.00,2.69
Jun 23,TBR,Shane McClanahan,1.81,2.73
Jun 23,CIN,Tyler Mahle,4.57,3.36
Jun 23,LAA,Shohei Ohtani,2.90,2.75
Jun 23,SFG,Logan Webb,3.26,3.04
Jun 23,SEA,Logan Gilbert,2.28,3.02
Jun 23,NYY,Jameson Taillon,2.70,2.99
Jun 23,HOU,Justin Verlander,2.30,3.38
Jun 23,SDP,Yu Darvish,3.17,3.37
Jun 23,MIA,Pablo Lopez,2.61,3.27
Jun 23,LAD,Tyler Anderson,3.00,3.28
Jun 23,OAK,Frankie Montas,3.53,3.26
Jun 23,NYY,Gerrit Cole,3.14,3.15
Jun 23,BOS,Nick Pivetta,3.31,3.52
Jun 23,ARI,Merrill Kelly,3.46,3.24
Jun 23,STL,Miles Mikolas,2.64,3.51
Jun 23,HOU,Framber Valdez,2.78,3.30
Jun 23,LAA,Patrick Sandoval,2.70,3.08
Jun 23,NYY,Nestor Cortes,2.31,3.32
Jun 23,NYY,Michael King,2.35,1.86
Jun 23,MIL,Freddy Peralta,4.42,2.10
Jun 23,PHI,Kyle Gibson,4.06,3.77
Jun 23,STL,Ryan Helsley,0.33,1.15
Jun 23,TOR,Ross Stripling,3.08,2.85
Jun 23,NYM,Taijuan Walker,2.88,3.15
Jun 23,NYM,Carlos Carrasco,4.42,3.57
Jun 23,ATL,A.J. Minter,1.50,1.21
Jun 23,LAD,Tony Gonsolin,1.58,3.43
Jun 23,OAK,Paul Blackburn,2.97,3.39
Jun 23,STL,Adam Wainwright,3.32,3.56
Jun 23,ARI,Zac Gallen,2.79,3.58
Jun 23,ATL,Spencer Strider,3.40,2.36
Jun 23,TBR,Corey Kluber,3.46,3.59
Jun 23,NYM,Max Scherzer,2.54,2.95
Jun 23,SFG,Alex Wood,4.32,3.26
Jun 23,CHW,Michael Kopech,2.38,3.47
Jun 23,TBR,Jeffrey Springs,2.00,2.96
Jun 23,TEX,Jon Gray,4.18,3.42
Jun 23,SDP,MacKenzie Gore,3.64,3.26
Jun 23,SDP,Sean Manaea,3.87,3.91
Jun 23,NYY,Clay Holmes,0.53,1.66
Jun 23,LAD,Clayton Kershaw,2.08,2.60
Jun 23,CLE,Emmanuel Clase,1.48,1.76
Jun 23,CHC,Justin Steele,4.27,3.45
Jun 23,HOU,Cristian Javier,3.07,3.11
Jun 23,CIN,Luis Castillo,3.71,3.45
Jun 23,MIN,Sonny Gray,2.53,2.88
Jun 23,NYM,Chris Bassitt,4.03,3.79
Jun 23,MIL,Devin Williams,2.33,1.52
Jun 23,ATL,Kenley Jansen,3.03,2.03
Jun 23,COL,Kyle Freeland,4.46,4.28
Jun 23,PIT,David Bednar,1.34,2.34
Jun 23,COL,Chad Kuhl,3.95,4.20
Jun 23,MIN,Joe Ryan,3.00,3.69
Jun 23,COL,Antonio Senzatela,4.42,3.81
Jun 23,PHI,Zach Eflin,4.43,3.84
Jun 23,TBR,Jason Adam,1.26,2.07
Jun 23,NYM,Edwin Diaz,2.28,1.81
Jun 23,MIL,Josh Hader,0.87,1.95
Jun 23,CHW,Reynaldo Lopez,3.16,1.80
Jun 23,NYY,Jordan Montgomery,2.97,3.85
Jun 23,LAA,Michael Lorenzen,4.15,3.91
Jun 23,TBR,J.P. Feyereisen,0.00,1.67
Jun 23,LAD,Walker Buehler,4.02,3.80
Jun 23,PHI,Seranthony Dominguez,1.73,1.92
Jun 23,BAL,Jorge Lopez,0.79,2.44
Jun 23,ARI,Joe Mantiply,0.34,1.50
Jun 23,BOS,Garrett Whitlock,3.51,3.44
Jun 23,COL,Tyler Kinley,0.75,1.74
Jun 23,MIN,Chris Paddack,4.03,1.72
Jun 23,SFG,John Brebbia,2.73,2.03
Jun 23,MIN,Bailey Ober,4.01,2.79
Jun 23,WSN,Erick Fedde,4.46,4.23
Jun 23,SDP,Taylor Rogers,2.79,2.42
Jun 23,TEX,Brock Burke,0.80,2.13
Jun 23,BOS,Michael Wacha,2.34,3.95
Jun 23,MIL,Adrian Houser,4.24,3.95
Jun 23,PIT,Jose Quintana,3.66,3.89
Jun 23,TEX,Dennis Santana,1.29,2.43
Jun 23,CHC,Scott Effross,3.10,1.73
Jun 23,NYY,Luis Severino,3.27,3.70
Jun 23,LAA,Noah Syndergaard,3.86,4.00
Jun 23,TEX,Dane Dunning,4.38,3.98
Jun 23,ARI,Zach Davies,3.96,4.33
Jun 23,HOU,Luis Garcia,3.68,4.07
Jun 23,LAD,Daniel Hudson,2.25,2.03
Jun 23,BOS,Rich Hill,4.35,4.03
Jun 23,BAL,Tyler Wells,3.34,4.27
Jun 23,SDP,Luis Garcia,2.96,2.31
Jun 23,STL,Giovanny Gallegos,2.70,2.51
Jun 23,CLE,Eli Morgan,2.12,2.82
Jun 23,LAD,Julio Urias,2.56,4.34
Jun 23,BAL,Jordan Lyles,4.92,4.31
Jun 23,CLE,Cal Quantrill,3.77,4.24
Jun 23,SFG,Alex Cobb,5.62,3.26
Jun 23,PIT,JT Brubaker,4.11,4.28
Jun 23,SDP,Nabil Crismatt,1.35,2.54
Jun 23,HOU,Jake Odorizzi,3.13,3.43
Jun 23,PHI,Ranger Suarez,4.43,4.24
Jun 23,MIL,Brandon Woodruff,4.74,3.80
Jun 23,MIA,Anthony Bass,1.93,2.43
Jun 23,MIL,Aaron Ashby,4.25,3.62
Jun 23,CIN,Connor Overton,1.82,3.15
Jun 23,SEA,Robbie Ray,4.25,4.28
Jun 23,BOS,Tanner Houck,3.45,3.07
Jun 23,BOS,John Schreiber,0.84,2.22
Jun 23,COL,Daniel Bard,1.98,3.15
Jun 23,STL,Dakota Hudson,3.31,4.23
Jun 23,NYM,Tylor Megill,5.01,3.60
Jun 23,ATL,Charlie Morton,4.84,4.18
Jun 23,CHW,Liam Hendriks,2.81,2.80
Jun 23,DET,Michael Fulmer,2.16,2.99
Jun 23,SDP,Blake Snell,5.46,3.42
Jun 23,HOU,Rafael Montero,1.95,2.46
Jun 23,TBR,Drew Rasmussen,3.41,3.87
Jun 23,SEA,George Kirby,3.12,3.75
Jun 23,BOS,Matt Strahm,3.92,2.39
Jun 23,SEA,Penn Murfee,1.65,1.76
Jun 23,TBR,Brooks Raley,2.66,2.03
Jun 23,CHC,Keegan Thompson,3.10,4.13
Jun 23,TEX,Matt Moore,2.27,2.45
Jun 23,CHW,Johnny Cueto,2.95,3.63
Jun 23,PIT,Mitch Keller,4.72,4.23
Jun 23,ATL,Ian Anderson,4.35,4.32
Jun 23,CIN,Graham Ashcraft,3.51,3.86
Jun 23,LAA,Jimmy Herget,3.72,3.25
Jun 23,LAD,Evan Phillips,2.03,2.74
Jun 23,OAK,Cole Irvin,3.14,4.00
Jun 23,TOR,David Phelps,2.93,2.57
Jun 23,COL,Austin Gomber,6.68,4.77
Jun 23,HOU,Bryan Abreu,2.30,1.98
Jun 23,SFG,Jakob Junis,2.63,3.76
Jun 23,LAD,Andrew Heaney,0.59,2.13
Jun 23,PIT,Wil Crowe,2.56,3.29
Jun 23,COL,Alex Colome,2.39,2.88
Jun 23,DET,Andrew Chafin,3.44,2.02
Jun 23,- - -,Jesse Chavez,3.18,2.72
Jun 23,HOU,Hector Neris,3.99,2.84
