Date,Opp,Name,ERA,FIP
May 3,TOR,Kevin Gausman,2.27,0.52
May 3,SFG,Carlos Rodon,1.17,0.98
May 3,SDP,Joe Musgrove,1.97,2.14
May 3,ATL,Kyle Wright,1.13,1.40
May 3,CHW,Dylan Cease,2.48,2.01
May 3,NYY,Michael King,0.61,0.73
May 3,MIA,Pablo Lopez,1.29,2.08
May 3,ARI,Merrill Kelly,1.27,2.12
May 3,ATL,Max Fried,3.00,2.48
May 3,LAD,Clayton Kershaw,2.35,2.03
May 3,DET,Tarik Skubal,3.92,1.61
May 3,STL,Steven Matz,4.56,2.14
May 3,NYY,Nestor Cortes,1.31,1.47
May 3,CIN,Tyler Mahle,6.45,2.44
May 3,STL,Miles Mikolas,1.52,2.91
May 3,ARI,Zac Gallen,1.27,2.32
May 3,NYM,Tylor Megill,1.93,2.76
May 3,MIN,Chris Paddack,3.15,1.96
May 3,OAK,Paul Blackburn,1.35,1.61
May 3,MIL,Corbin Burnes,1.93,2.90
May 3,SFG,Logan Webb,3.26,2.82
May 3,PHI,Zach Eflin,4.50,2.90
May 3,LAA,Patrick Sandoval,1.29,2.30
May 3,NYM,Max Scherzer,2.61,3.05
May 3,LAD,Walker Buehler,2.12,3.15
May 3,LAA,Shohei Ohtani,4.19,2.13
May 3,MIL,Eric Lauer,1.93,2.51
May 3,MIA,Jesus Luzardo,3.10,2.33
May 3,NYM,Chris Bassitt,2.61,3.24
May 3,CLE,Triston McKenzie,2.70,2.90
May 3,TEX,Martin Perez,3.00,2.59
May 3,TBR,Shane McClanahan,3.00,2.82
May 3,CLE,Shane Bieber,2.45,3.08
May 3,SEA,Logan Gilbert,0.64,3.08
May 3,MIL,Adrian Houser,2.53,3.02
May 3,HOU,Justin Verlander,1.73,3.04
May 3,MIN,Joe Ryan,1.17,2.98
May 3,MIL,Brandon Woodruff,5.30,2.68
May 3,CHC,Keegan Thompson,0.54,2.15
May 3,BAL,Bruce Zimmermann,2.33,2.54
May 3,CHW,Michael Kopech,1.42,2.80
May 3,BOS,Garrett Whitlock,0.54,2.21
May 3,NYY,Jordan Montgomery,2.88,2.99
May 3,SDP,Sean Manaea,3.60,3.51
May 3,TOR,Alek Manoah,1.44,3.11
May 3,MIL,Josh Hader,0.00,1.18
May 3,TOR,Ross Stripling,3.79,2.85
May 3,MIN,Dylan Bundy,2.95,2.97
May 3,LAA,Noah Syndergaard,2.12,2.88
May 3,NYM,Carlos Carrasco,4.50,3.02
May 3,CLE,Trevor Stephan,0.00,0.86
May 3,KCR,Brad Keller,2.19,3.40
May 3,MIL,Freddy Peralta,5.00,2.78
May 3,LAD,Andrew Heaney,0.00,1.18
May 3,SDP,MacKenzie Gore,1.76,2.53
May 3,TBR,Drew Rasmussen,3.13,3.20
May 3,COL,Kyle Freeland,4.85,4.15
May 3,ATL,A.J. Minter,2.79,0.94
May 3,SDP,Yu Darvish,4.44,3.57
May 3,COL,Chad Kuhl,1.90,3.66
May 3,TBR,J.P. Feyereisen,0.00,1.27
May 3,COL,Austin Gomber,3.86,3.45
May 3,STL,Adam Wainwright,4.00,3.48
May 3,MIL,Brad Boxberger,2.35,1.94
May 3,TOR,Jordan Romano,1.46,2.38
May 3,STL,Ryan Helsley,0.00,-0.73
May 3,OAK,Frankie Montas,4.25,3.69
May 3,WSN,Josiah Gray,3.12,3.96
May 3,WSN,Victor Arano,4.76,1.52
May 3,CHC,David Robertson,0.00,1.81
May 3,KCR,Zack Greinke,2.57,4.08
May 3,COL,Antonio Senzatela,3.66,3.77
May 3,HOU,Hector Neris,0.75,1.61
May 3,CHW,Kendall Graveman,1.46,1.82
May 3,MIA,Trevor Rogers,5.09,3.06
May 3,BAL,Jorge Lopez,1.59,2.23
May 3,PHI,Kyle Gibson,2.93,3.94
May 3,PHI,Aaron Nola,3.90,3.87
May 3,LAD,Tyler Anderson,2.55,3.17
May 3,NYY,Clay Holmes,0.75,1.86
May 3,PIT,Mitch Keller,5.32,3.87
May 3,DET,Eduardo Rodriguez,5.33,3.78
May 3,TBR,Jeffrey Springs,0.93,1.56
May 3,TEX,Dane Dunning,3.81,3.65
May 3,PIT,Wil Crowe,1.15,2.09
May 3,TBR,Jalen Beeks,0.00,1.29
May 3,LAD,Tony Gonsolin,1.59,3.17
May 3,SDP,Taylor Rogers,0.00,1.66
May 3,ATL,Kenley Jansen,2.70,1.11
May 3,SFG,Alex Cobb,5.40,1.81
May 3,BOS,Tanner Houck,2.41,3.06
May 3,SEA,Erik Swanson,0.00,0.73
May 3,TBR,Corey Kluber,3.05,3.50
May 3,HOU,Jake Odorizzi,4.15,3.99
May 3,TEX,Brock Burke,2.31,1.57
May 3,WSN,Patrick Corbin,8.69,3.72
May 3,SEA,Chris Flexen,3.38,3.70
May 3,COL,Daniel Bard,2.25,2.36
May 3,BAL,John Means,3.38,2.11
May 3,PIT,Chris Stratton,5.79,1.72
May 3,SFG,Tyler Rogers,1.86,1.56
May 3,CHC,Scott Effross,1.80,1.01
May 3,CIN,Jeff Hoffman,2.13,2.32
May 3,BAL,Dillon Tate,2.45,1.93
May 3,DET,Michael Fulmer,0.00,2.04
May 3,OAK,Dany Jimenez,0.00,1.78
May 3,NYM,Chasen Shreve,2.00,0.67
May 3,LAD,Daniel Hudson,1.35,1.16
May 3,CHW,Lucas Giolito,2.57,3.11
May 3,LAA,Jimmy Herget,5.56,2.14
May 3,NYY,Gerrit Cole,3.00,3.86
May 3,SFG,Jakob Junis,0.00,1.41
May 3,TOR,Tim Mayza,1.00,1.45
May 3,NYY,Jameson Taillon,3.26,3.84
May 3,KCR,Taylor Clarke,0.90,2.41
May 3,MIN,Bailey Ober,2.75,3.57
May 3,PIT,David Bednar,0.93,2.49
May 3,PHI,Zack Wheeler,5.79,3.65
May 3,MIA,Sandy Alcantara,2.90,4.24
May 3,NYM,David Peterson,0.64,2.76
May 3,NYY,Luis Severino,3.75,3.82
May 3,TOR,David Phelps,2.70,2.01
May 3,COL,Tyler Kinley,1.04,2.07
May 3,NYM,Drew Smith,0.00,1.61
May 3,SEA,Robbie Ray,4.15,4.40
May 3,STL,Giovanny Gallegos,5.63,2.11
May 3,LAA,Michael Lorenzen,3.04,4.17
May 3,PHI,Jose Alvarado,3.68,1.34
May 3,ATL,Collin McHugh,5.40,2.03
May 3,SDP,Luis Garcia,2.70,1.31
May 3,WSN,Sean Doolittle,0.00,0.86
May 3,SDP,Pierce Johnson,4.50,1.45
May 3,PIT,Dillon Peters,0.00,2.89
May 3,LAA,Aaron Loup,0.84,2.36
May 3,HOU,Rafael Montero,0.87,2.34
May 3,CHC,Marcus Stroman,5.13,4.21
May 3,TOR,Adam Cimber,1.50,3.28
May 3,BOS,Michael Wacha,1.77,4.05
May 3,BOS,Matt Strahm,3.52,2.07
May 3,WSN,Tanner Rainey,0.00,1.54
May 3,LAD,Julio Urias,2.50,4.39
May 3,HOU,Framber Valdez,3.42,4.10
May 3,SFG,John Brebbia,1.00,2.33
May 3,KCR,Collin Snider,2.89,2.47
May 3,MIL,Trevor Gott,2.16,2.39
May 3,MIA,Anthony Bass,1.64,2.84
May 3,ARI,Madison Bumgarner,1.17,4.37
May 3,CLE,Sam Hentges,1.00,0.45
May 3,PHI,Seranthony Dominguez,3.24,2.03
May 3,ARI,Kyle Nelson,2.08,2.07
May 3,ARI,Humberto Castellanos,5.79,3.68
May 3,TOR,Yimi Garcia,4.82,2.79
May 3,OAK,A.J. Puk,0.96,1.40
May 3,TBR,Andrew Kittredge,1.74,2.53
May 3,CHC,Rowan Wick,1.23,1.61
May 3,- - -,Jesse Chavez,3.48,2.82
May 3,MIN,Jhoan Duran,3.00,2.61
May 3,DET,Joe Jimenez,2.16,1.91
May 3,HOU,Cristian Javier,1.35,2.81
May 3,KCR,Josh Staumont,4.50,3.11
May 3,LAA,Raisel Iglesias,2.79,2.70
May 3,PHI,Corey Knebel,0.96,2.36
May 3,TBR,Matt Wisler,1.64,3.02
May 3,BOS,Nathan Eovaldi,2.51,4.47
May 3,KCR,Scott Barlow,1.59,3.38
May 3,MIA,Cole Sulser,0.84,2.64
May 3,TEX,Glenn Otto,2.89,3.33
May 3,ARI,Mark Melancon,1.13,3.11
May 3,CHC,Justin Steele,5.50,3.89
May 3,MIN,Joe Smith,0.00,2.39
May 3,PIT,Jose Quintana,3.32,3.95
May 3,OAK,Zach Jackson,2.79,2.28
May 3,MIL,Devin Williams,4.32,2.51
May 3,CLE,Cal Quantrill,3.27,4.29
