Date,Opp,Name,ERA,FIP
Apr 21,SFG,Carlos Rodon,1.06,0.94
Apr 21,ATL,Max Fried,3.50,1.56
Apr 21,LAA,Shohei Ohtani,4.40,1.23
Apr 21,CLE,Shane Bieber,2.25,1.67
Apr 21,TOR,Kevin Gausman,4.22,0.49
Apr 21,SDP,Joe Musgrove,1.89,2.43
Apr 21,ATL,Kyle Wright,1.64,0.93
Apr 21,ARI,Merrill Kelly,0.59,1.74
Apr 21,NYY,Nestor Cortes,0.00,-0.21
Apr 21,PHI,Kyle Gibson,3.57,2.55
Apr 21,SDP,Sean Manaea,1.42,2.59
Apr 21,STL,Miles Mikolas,1.76,2.20
Apr 21,CIN,Tyler Mahle,7.82,2.01
Apr 21,NYM,Tylor Megill,2.20,2.44
Apr 21,SEA,Logan Gilbert,0.54,2.45
Apr 21,MIA,Jesus Luzardo,4.82,0.86
Apr 21,CHW,Dylan Cease,1.69,1.52
Apr 21,SFG,Alex Cobb,4.82,0.76
Apr 21,NYM,Max Scherzer,2.50,2.61
Apr 21,LAD,Andrew Heaney,0.00,1.18
Apr 21,PHI,Zach Eflin,3.95,2.23
Apr 21,SFG,Logan Webb,2.55,2.55
Apr 21,WSN,Victor Arano,2.57,-0.32
Apr 21,LAD,Clayton Kershaw,3.00,1.95
Apr 21,NYY,Michael King,1.17,1.29
Apr 21,DET,Tarik Skubal,3.72,1.35
Apr 21,OAK,Paul Blackburn,1.80,1.41
Apr 21,NYM,Chris Bassitt,3.00,3.17
Apr 21,OAK,Frankie Montas,3.63,3.17
Apr 21,MIN,Dylan Bundy,0.87,1.85
Apr 21,CHC,Keegan Thompson,0.00,1.97
Apr 21,MIL,Brandon Woodruff,4.30,2.98
Apr 21,MIL,Josh Hader,0.00,1.11
Apr 21,MIA,Sandy Alcantara,1.86,3.47
Apr 21,STL,Adam Wainwright,2.81,3.11
Apr 21,HOU,Justin Verlander,0.69,2.73
Apr 21,TBR,Shane McClanahan,2.40,2.85
Apr 21,CHC,Drew Smyly,0.00,2.39
Apr 21,MIN,Chris Paddack,5.00,1.89
Apr 21,TBR,Jalen Beeks,0.00,0.93
