Date,Opp,Name,ERA,FIP
Aug 17,MIA,Sandy Alcantara,1.92,2.81
Aug 17,TOR,Kevin Gausman,3.16,2.07
Aug 17,SFG,Carlos Rodon,2.95,2.40
Aug 17,PHI,Aaron Nola,3.07,2.76
Aug 17,ATL,Max Fried,2.60,2.45
Aug 17,HOU,Justin Verlander,1.95,2.88
Aug 17,LAA,Shohei Ohtani,2.69,2.48
Aug 17,TBR,Shane McClanahan,2.28,2.64
Aug 17,CLE,Shane Bieber,3.18,2.80
Aug 17,CHW,Dylan Cease,2.09,2.87
Aug 17,PHI,Zack Wheeler,2.92,2.96
Aug 17,NYM,Max Scherzer,1.93,2.40
Aug 17,MIL,Corbin Burnes,2.39,3.04
Aug 17,ARI,Merrill Kelly,2.81,3.10
Aug 17,ATL,Spencer Strider,3.04,1.97
Aug 17,SFG,Logan Webb,3.00,3.23
Aug 17,SDP,Yu Darvish,3.40,3.35
Aug 17,NYY,Gerrit Cole,3.30,3.20
Aug 17,DET,Tarik Skubal,3.52,2.96
Aug 17,SDP,Joe Musgrove,2.98,3.38
Aug 17,LAD,Tyler Anderson,2.81,3.30
Aug 17,TEX,Martin Perez,2.79,3.25
Aug 17,HOU,Framber Valdez,2.73,3.22
Aug 17,LAD,Julio Urias,2.40,3.42
Aug 17,- - -,Luis Castillo,2.73,3.17
Aug 17,TOR,Alek Manoah,2.71,3.54
Aug 17,NYY,Nestor Cortes,2.74,3.37
Aug 17,- - -,Jose Quintana,3.38,3.20
Aug 17,LAD,Clayton Kershaw,2.64,2.71
Aug 17,NYM,Edwin Diaz,1.33,0.92
Aug 17,TBR,Corey Kluber,4.40,3.44
Aug 17,CHC,Justin Steele,3.43,3.23
Aug 17,STL,Miles Mikolas,3.44,3.71
Aug 17,LAA,Patrick Sandoval,3.42,3.26
Aug 17,ARI,Zac Gallen,2.94,3.46
Aug 17,MIL,Brandon Woodruff,3.53,3.16
Aug 17,- - -,Tyler Mahle,4.26,3.77
Aug 17,SDP,Blake Snell,3.66,2.85
Aug 17,SFG,Alex Cobb,3.99,3.04
Aug 17,NYM,Chris Bassitt,3.27,3.55
Aug 17,SFG,Alex Wood,4.18,3.33
Aug 17,LAD,Tony Gonsolin,2.24,3.46
Aug 17,HOU,Cristian Javier,2.96,3.38
Aug 17,MIA,Pablo Lopez,3.55,3.65
Aug 17,STL,Adam Wainwright,3.27,3.71
Aug 17,STL,Ryan Helsley,0.91,1.78
Aug 17,ATL,Kyle Wright,3.14,3.67
Aug 17,TOR,Ross Stripling,3.16,3.02
Aug 17,KCR,Brady Singer,3.29,3.60
Aug 17,MIL,Devin Williams,1.59,1.55
Aug 17,MIN,Sonny Gray,3.11,3.32
Aug 17,- - -,Frankie Montas,3.59,3.53
Aug 17,NYM,Carlos Carrasco,3.92,3.64
