Date,Opp,Name,ERA,FIP
Apr 29,TOR,Kevin Gausman,2.19,0.60
Apr 29,SFG,Carlos Rodon,1.17,0.98
Apr 29,ATL,Kyle Wright,1.13,1.40
Apr 29,MIA,Pablo Lopez,0.39,1.66
Apr 29,NYM,Max Scherzer,1.80,2.07
Apr 29,DET,Tarik Skubal,3.92,1.61
Apr 29,NYY,Michael King,0.69,0.73
Apr 29,SDP,Joe Musgrove,2.16,2.39
Apr 29,ATL,Max Fried,3.00,2.28
Apr 29,CIN,Tyler Mahle,6.45,2.44
Apr 29,STL,Miles Mikolas,1.21,2.31
Apr 29,OAK,Paul Blackburn,1.35,1.61
Apr 29,ARI,Merrill Kelly,1.69,2.03
Apr 29,SEA,Logan Gilbert,0.40,2.40
Apr 29,LAA,Shohei Ohtani,4.19,2.13
Apr 29,CHW,Dylan Cease,3.27,2.52
Apr 29,OAK,Frankie Montas,3.28,2.75
Apr 29,TBR,Shane McClanahan,2.45,2.29
Apr 29,NYY,Nestor Cortes,1.15,1.33
Apr 29,NYM,Tylor Megill,2.35,2.72
Apr 29,LAA,Patrick Sandoval,0.00,1.65
Apr 29,MIA,Jesus Luzardo,3.77,1.37
Apr 29,MIN,Dylan Bundy,0.59,1.74
Apr 29,TEX,Martin Perez,3.00,2.59
Apr 29,LAD,Clayton Kershaw,2.65,2.11
Apr 29,STL,Steven Matz,6.11,2.09
Apr 29,PHI,Zach Eflin,3.20,3.01
Apr 29,HOU,Justin Verlander,1.73,3.04
Apr 29,MIN,Joe Ryan,1.17,2.98
Apr 29,SFG,Logan Webb,2.96,2.87
Apr 29,MIN,Chris Paddack,3.68,1.75
Apr 29,MIL,Corbin Burnes,1.75,3.00
Apr 29,MIL,Brandon Woodruff,5.30,2.68
Apr 29,ARI,Zac Gallen,0.60,2.25
Apr 29,CHC,Keegan Thompson,0.54,2.15
Apr 29,BAL,Bruce Zimmermann,2.33,2.54
Apr 29,CHW,Michael Kopech,1.42,2.80
Apr 29,NYM,Chris Bassitt,2.25,3.15
Apr 29,BOS,Garrett Whitlock,0.54,2.21
Apr 29,TOR,Alek Manoah,1.44,3.11
Apr 29,MIA,Sandy Alcantara,1.78,3.35
Apr 29,MIL,Josh Hader,0.00,1.18
Apr 29,LAD,Walker Buehler,2.55,3.32
Apr 29,TOR,Ross Stripling,3.60,2.31
Apr 29,CLE,Shane Bieber,2.82,2.98
Apr 29,LAA,Noah Syndergaard,2.12,2.88
Apr 29,NYM,Carlos Carrasco,4.50,3.02
Apr 29,TBR,J.P. Feyereisen,0.00,0.76
Apr 29,KCR,Brad Keller,2.19,3.40
Apr 29,SFG,Alex Cobb,4.82,0.76
Apr 29,MIL,Freddy Peralta,5.00,2.78
Apr 29,COL,Chad Kuhl,1.10,2.81
Apr 29,LAD,Andrew Heaney,0.00,1.18
Apr 29,BAL,Jorge Lopez,2.00,1.56
Apr 29,SDP,MacKenzie Gore,1.76,2.53
Apr 29,PIT,David Bednar,0.00,1.22
Apr 29,MIL,Eric Lauer,2.20,2.62
Apr 29,COL,Austin Gomber,3.86,3.45
Apr 29,MIL,Brad Boxberger,2.35,1.94
Apr 29,WSN,Victor Arano,1.64,1.39
Apr 29,CHC,Kyle Hendricks,3.98,3.36
Apr 29,KCR,Josh Staumont,4.00,1.78
Apr 29,ATL,A.J. Minter,3.12,0.92
Apr 29,MIL,Adrian Houser,3.52,3.18
Apr 29,STL,Adam Wainwright,3.86,3.26
Apr 29,PHI,Kyle Gibson,3.47,3.71
Apr 29,MIA,Trevor Rogers,5.09,3.06
Apr 29,SEA,Erik Swanson,0.00,0.34
Apr 29,CHW,Lucas Giolito,1.13,1.24
Apr 29,CLE,Triston McKenzie,3.71,3.29
Apr 29,TBR,Jeffrey Springs,0.93,1.56
Apr 29,TBR,Jalen Beeks,0.00,1.29
Apr 29,PIT,Wil Crowe,0.63,1.79
Apr 29,LAD,Tony Gonsolin,1.59,3.17
Apr 29,COL,Kyle Freeland,6.16,4.11
Apr 29,KCR,Zack Greinke,2.86,3.84
Apr 29,TEX,Brock Burke,1.86,0.73
Apr 29,CLE,Trevor Stephan,0.00,1.11
Apr 29,SDP,Sean Manaea,3.47,3.76
Apr 29,NYY,Clay Holmes,0.93,1.46
Apr 29,WSN,Patrick Corbin,8.69,3.72
Apr 29,SEA,Chris Flexen,3.38,3.70
Apr 29,BAL,John Means,3.38,2.11
Apr 29,SFG,Tyler Rogers,1.86,1.56
