Date,Opp,Name,ERA,FIP
Aug 8,TOR,Kevin Gausman,2.91,1.98
Aug 8,SFG,Carlos Rodon,2.95,2.27
Aug 8,ATL,Max Fried,2.60,2.45
Aug 8,MIA,Sandy Alcantara,1.88,2.86
Aug 8,PHI,Aaron Nola,3.17,2.83
Aug 8,HOU,Justin Verlander,1.73,2.98
Aug 8,CHW,Dylan Cease,1.98,2.70
Aug 8,LAA,Shohei Ohtani,2.83,2.42
Aug 8,TBR,Shane McClanahan,2.24,2.61
Aug 8,PHI,Zack Wheeler,2.69,2.85
Aug 8,NYM,Max Scherzer,1.98,2.44
Aug 8,ATL,Spencer Strider,3.11,1.96
Aug 8,MIL,Corbin Burnes,2.45,3.13
Aug 8,SDP,Yu Darvish,3.28,3.28
Aug 8,CLE,Shane Bieber,3.39,2.96
Aug 8,DET,Tarik Skubal,3.52,2.96
Aug 8,ARI,Merrill Kelly,2.86,3.18
Aug 8,TEX,Martin Perez,2.47,3.10
Aug 8,SDP,Joe Musgrove,3.00,3.29
Aug 8,LAD,Tyler Anderson,2.72,3.32
Aug 8,SFG,Logan Webb,3.17,3.32
Aug 8,TOR,Alek Manoah,2.45,3.42
Aug 8,HOU,Framber Valdez,2.87,3.30
Aug 8,LAA,Patrick Sandoval,3.41,3.09
Aug 8,LAD,Clayton Kershaw,2.64,2.71
Aug 8,MIL,Brandon Woodruff,3.49,2.79
Aug 8,TBR,Corey Kluber,4.05,3.38
Aug 8,NYY,Gerrit Cole,3.56,3.38
Aug 8,NYY,Nestor Cortes,2.57,3.37
Aug 8,NYM,Edwin Diaz,1.39,0.82
Aug 8,- - -,Jose Quintana,3.39,3.27
Aug 8,- - -,Luis Castillo,2.95,3.25
Aug 8,STL,Miles Mikolas,2.92,3.68
Aug 8,LAD,Julio Urias,2.57,3.64
Aug 8,SFG,Alex Cobb,4.08,2.84
Aug 8,- - -,Tyler Mahle,4.49,3.86
Aug 8,NYM,Carlos Carrasco,3.82,3.44
Aug 8,STL,Ryan Helsley,0.79,1.60
Aug 8,LAD,Tony Gonsolin,2.30,3.46
Aug 8,TOR,Ross Stripling,3.16,3.02
Aug 8,MIA,Pablo Lopez,3.57,3.63
Aug 8,CHC,Justin Steele,3.67,3.34
Aug 8,HOU,Cristian Javier,3.14,3.42
Aug 8,TEX,Jon Gray,3.83,3.48
Aug 8,CLE,Triston McKenzie,3.16,3.94
Aug 8,STL,Adam Wainwright,3.42,3.75
Aug 8,ATL,Kyle Wright,3.22,3.75
Aug 8,COL,Kyle Freeland,4.56,4.23
Aug 8,ARI,Zac Gallen,3.31,3.68
Aug 8,- - -,Frankie Montas,3.59,3.54
Aug 8,MIL,Devin Williams,1.70,1.58
Aug 8,SEA,Logan Gilbert,3.09,3.77
Aug 8,PIT,JT Brubaker,4.49,3.77
Aug 8,NYM,Chris Bassitt,3.61,3.71
Aug 8,NYY,Michael King,2.29,2.23
Aug 8,NYM,Taijuan Walker,3.45,3.62
Aug 8,SFG,Alex Wood,4.42,3.51
Aug 8,NYY,Jameson Taillon,3.96,3.88
Aug 8,KCR,Brady Singer,3.67,3.65
Aug 8,ATL,A.J. Minter,2.56,1.75
Aug 8,MIN,Sonny Gray,3.19,3.45
Aug 8,CLE,Emmanuel Clase,1.36,1.99
Aug 8,SDP,Blake Snell,4.16,3.25
Aug 8,PHI,Ranger Suarez,3.68,3.88
Aug 8,PIT,Mitch Keller,4.21,3.92
Aug 8,CHW,Reynaldo Lopez,2.98,1.67
Aug 8,MIL,Freddy Peralta,4.46,2.19
Aug 8,BOS,Nick Pivetta,4.51,4.16
Aug 8,TBR,Drew Rasmussen,2.96,3.53
Aug 8,- - -,Jordan Montgomery,3.53,3.88
Aug 8,ATL,Charlie Morton,4.09,3.95
Aug 8,- - -,Taylor Rogers,4.36,2.30
Aug 8,- - -,Noah Syndergaard,4.02,3.85
Aug 8,HOU,Luis Garcia,3.93,4.02
Aug 8,SEA,Robbie Ray,3.96,4.05
Aug 8,TEX,Brock Burke,1.11,2.32
Aug 8,MIA,Braxton Garrett,3.88,3.04
Aug 8,TBR,Jeffrey Springs,2.50,3.43
Aug 8,TBR,Jason Adam,1.24,2.27
Aug 8,OAK,Cole Irvin,3.04,3.88
Aug 8,PIT,David Bednar,2.70,2.49
Aug 8,LAD,Evan Phillips,1.43,2.29
Aug 8,- - -,Anthony Bass,1.52,2.33
