Date,Opp,Name,ERA,FIP
May 16,TOR,Kevin Gausman,2.40,0.85
May 16,SFG,Carlos Rodon,3.49,1.64
May 16,MIA,Pablo Lopez,1.05,2.14
May 16,DET,Tarik Skubal,2.50,2.10
May 16,SDP,Joe Musgrove,2.20,2.71
May 16,ARI,Merrill Kelly,1.71,2.47
May 16,ATL,Kyle Wright,2.79,2.49
May 16,TEX,Martin Perez,2.01,2.44
May 16,ARI,Zac Gallen,1.05,2.24
May 16,LAA,Shohei Ohtani,2.78,2.12
May 16,CHW,Dylan Cease,3.55,2.35
May 16,HOU,Justin Verlander,1.38,3.11
May 16,NYY,Nestor Cortes,1.35,2.46
May 16,ATL,Max Fried,3.14,2.83
May 16,NYY,Michael King,1.59,1.48
May 16,OAK,Paul Blackburn,1.67,2.32
May 16,LAD,Clayton Kershaw,1.80,2.25
May 16,STL,Miles Mikolas,1.49,2.97
May 16,CHW,Michael Kopech,1.54,2.77
May 16,MIL,Corbin Burnes,1.77,2.98
May 16,NYM,Max Scherzer,2.66,3.04
May 16,NYM,Carlos Carrasco,3.73,3.01
May 16,TBR,Shane McClanahan,2.52,2.65
May 16,SFG,Logan Webb,3.48,2.94
May 16,TOR,Alek Manoah,1.71,3.11
May 16,SDP,Sean Manaea,3.77,3.28
May 16,MIL,Freddy Peralta,4.40,2.38
May 16,MIN,Chris Paddack,4.03,1.72
May 16,LAA,Patrick Sandoval,1.91,2.78
May 16,LAD,Walker Buehler,2.81,3.23
May 16,OAK,Frankie Montas,3.67,3.40
May 16,KCR,Zack Greinke,3.52,3.45
May 16,NYM,Chris Bassitt,2.34,3.37
May 16,CIN,Tyler Mahle,5.89,3.47
May 16,PHI,Aaron Nola,3.64,3.54
May 16,SDP,MacKenzie Gore,2.42,2.61
May 16,SEA,Logan Gilbert,2.13,3.11
May 16,MIN,Joe Ryan,2.39,3.43
May 16,BAL,Bruce Zimmermann,2.72,3.33
May 16,STL,Ryan Helsley,0.00,-0.23
May 16,ATL,A.J. Minter,1.72,0.75
May 16,COL,Chad Kuhl,2.88,3.55
May 16,TBR,Drew Rasmussen,2.67,3.08
May 16,HOU,Framber Valdez,2.93,3.34
May 16,PHI,Zach Eflin,4.50,2.90
May 16,ATL,Kenley Jansen,2.45,1.00
May 16,PHI,Zack Wheeler,4.26,3.14
May 16,CLE,Triston McKenzie,2.97,3.47
May 16,TEX,Dane Dunning,4.06,3.30
May 16,MIL,Josh Hader,0.00,1.41
May 16,MIL,Adrian Houser,3.86,3.38
May 16,NYY,Jameson Taillon,2.93,3.24
May 16,NYM,Tylor Megill,4.41,3.34
May 16,TBR,Jeffrey Springs,1.66,2.28
May 16,LAA,Noah Syndergaard,2.45,3.39
May 16,SFG,Alex Cobb,3.98,2.18
May 16,MIL,Brad Boxberger,1.59,1.61
May 16,PIT,Jose Quintana,2.19,3.41
May 16,CHC,Justin Steele,4.50,3.11
May 16,NYY,Clay Holmes,0.49,1.64
May 16,NYY,Gerrit Cole,2.95,3.44
May 16,STL,Adam Wainwright,3.15,3.56
May 16,BOS,Rich Hill,2.89,3.40
May 16,BOS,Garrett Whitlock,2.19,2.91
May 16,HOU,Luis Garcia,2.94,3.74
May 16,PIT,David Bednar,1.00,2.28
May 16,CLE,Shane Bieber,3.72,3.60
May 16,COL,Kyle Freeland,4.91,4.26
May 16,TBR,J.P. Feyereisen,0.00,1.84
May 16,SDP,Taylor Rogers,0.60,1.85
May 16,CLE,Trevor Stephan,1.20,1.58
May 16,SDP,Yu Darvish,4.62,3.80
May 16,MIL,Brandon Woodruff,5.35,3.74
May 16,ARI,Zach Davies,3.57,3.90
May 16,MIL,Eric Lauer,2.60,3.60
May 16,HOU,Jake Odorizzi,3.38,3.67
May 16,PHI,Kyle Gibson,4.10,3.94
May 16,TEX,Brock Burke,1.45,1.72
May 16,LAD,Tony Gonsolin,1.33,3.45
May 16,DET,Eduardo Rodriguez,3.72,3.86
May 16,CHC,Scott Effross,1.20,1.05
May 16,NYY,Jordan Montgomery,3.06,3.59
May 16,WSN,Victor Arano,3.68,1.41
May 16,MIA,Sandy Alcantara,2.74,4.07
May 16,SEA,Robbie Ray,4.62,4.16
May 16,CHW,Kendall Graveman,1.56,2.02
May 16,TBR,Jason Adam,1.17,1.68
May 16,BOS,Nick Pivetta,5.08,4.03
May 16,WSN,Patrick Corbin,6.28,4.22
May 16,LAD,Andrew Heaney,0.00,1.18
May 16,KCR,Brad Keller,2.70,4.07
May 16,LAA,Jimmy Herget,3.32,2.22
May 16,HOU,Hector Neris,0.56,1.61
May 16,ARI,Joe Mantiply,0.66,1.72
May 16,TOR,Ross Stripling,4.70,3.33
May 16,LAD,Tyler Anderson,4.40,3.78
May 16,SDP,Luis Garcia,2.84,1.85
May 16,CIN,Connor Overton,1.59,3.23
May 16,SFG,John Brebbia,2.35,1.94
May 16,BOS,Matt Strahm,2.45,1.66
May 16,ARI,Kyle Nelson,1.29,1.61
May 16,CHC,Rowan Wick,1.32,1.94
May 16,MIA,Trevor Rogers,4.45,3.82
May 16,WSN,Erick Fedde,4.24,4.35
May 16,DET,Will Vest,1.17,2.13
May 16,KCR,Scott Barlow,1.15,2.92
May 16,ATL,Spencer Strider,3.06,1.70
May 16,MIA,Jesus Luzardo,4.03,3.73
May 16,BAL,Tyler Wells,4.18,4.15
May 16,BAL,Jorge Lopez,1.06,2.70
May 16,PIT,Dillon Peters,1.83,2.96
May 16,LAA,Reid Detmers,3.77,4.05
May 16,CLE,Cal Quantrill,3.93,4.10
May 16,OAK,Dany Jimenez,0.66,2.01
May 16,TBR,Brooks Raley,2.70,1.41
May 16,ATL,Collin McHugh,4.97,2.24
May 16,PHI,Seranthony Dominguez,2.63,2.01
May 16,CHW,Lucas Giolito,2.70,3.79
May 16,SEA,George Kirby,0.90,1.81
May 16,COL,Antonio Senzatela,4.88,4.34
May 16,TBR,Corey Kluber,4.55,3.75
May 16,PIT,Chris Stratton,5.40,2.14
May 16,LAA,Michael Lorenzen,3.57,4.24
May 16,BAL,Felix Bautista,1.93,2.83
May 16,HOU,Rafael Montero,0.61,2.29
May 16,OAK,Daulton Jefferies,4.84,3.88
May 16,MIA,Anthony Bass,1.20,2.45
May 16,PIT,Bryse Wilson,5.82,3.85
May 16,PHI,Corey Knebel,3.60,2.65
May 16,COL,Austin Gomber,4.38,4.47
May 16,CIN,Jeff Hoffman,1.83,2.76
May 16,PIT,Wil Crowe,2.57,2.92
May 16,CHW,Reynaldo Lopez,3.29,2.53
May 16,HOU,Jose Urquidy,4.40,4.12
May 16,BOS,Michael Wacha,1.38,3.92
May 16,MIN,Josh Winder,2.45,3.74
