Date,Opp,Name,ERA,FIP
Apr 27,TOR,Kevin Gausman,2.19,0.60
Apr 27,SFG,Carlos Rodon,1.17,0.98
Apr 27,ATL,Kyle Wright,1.06,0.76
Apr 27,NYM,Max Scherzer,1.80,2.07
Apr 27,SDP,Joe Musgrove,2.16,2.39
Apr 27,ATL,Max Fried,3.00,2.28
Apr 27,STL,Miles Mikolas,1.21,2.31
Apr 27,NYY,Michael King,0.84,0.30
Apr 27,DET,Tarik Skubal,2.30,1.26
Apr 27,ARI,Merrill Kelly,1.69,2.03
Apr 27,MIA,Pablo Lopez,0.52,1.67
Apr 27,SEA,Logan Gilbert,0.40,2.40
Apr 27,LAA,Shohei Ohtani,4.40,1.23
Apr 27,OAK,Frankie Montas,3.28,2.75
Apr 27,TBR,Shane McClanahan,2.45,2.29
Apr 27,NYY,Nestor Cortes,1.15,1.33
Apr 27,NYM,Tylor Megill,2.35,2.72
Apr 27,LAA,Patrick Sandoval,0.00,1.65
Apr 27,MIA,Jesus Luzardo,3.77,1.37
Apr 27,MIN,Dylan Bundy,0.59,1.74
Apr 27,LAD,Clayton Kershaw,2.65,2.11
Apr 27,CIN,Tyler Mahle,6.88,2.47
Apr 27,OAK,Paul Blackburn,1.80,1.45
Apr 27,PHI,Zach Eflin,3.20,3.01
Apr 27,SFG,Logan Webb,2.96,2.87
Apr 27,MIN,Chris Paddack,3.68,1.75
Apr 27,MIL,Corbin Burnes,1.75,3.00
Apr 27,MIL,Brandon Woodruff,5.30,2.68
Apr 27,NYM,Chris Bassitt,2.25,3.15
Apr 27,MIA,Sandy Alcantara,1.78,3.35
Apr 27,CHW,Michael Kopech,0.64,2.26
Apr 27,CHC,Keegan Thompson,0.00,1.94
Apr 27,MIL,Josh Hader,0.00,0.95
Apr 27,LAD,Walker Buehler,2.55,3.32
Apr 27,CLE,Shane Bieber,2.82,2.98
Apr 27,LAA,Noah Syndergaard,2.12,2.88
Apr 27,SFG,Alex Cobb,4.82,0.76
Apr 27,COL,Chad Kuhl,1.10,2.81
Apr 27,LAD,Andrew Heaney,0.00,1.18
Apr 27,BAL,Jorge Lopez,2.00,1.56
Apr 27,HOU,Rafael Montero,0.00,0.11
Apr 27,BOS,Garrett Whitlock,0.66,1.87
Apr 27,MIL,Eric Lauer,2.20,2.62
Apr 27,WSN,Victor Arano,1.80,0.91
Apr 27,STL,Steven Matz,5.27,2.23
Apr 27,CHC,Kyle Hendricks,3.98,3.36
Apr 27,CHW,Dylan Cease,3.38,2.86
Apr 27,ARI,Zac Gallen,1.00,1.78
Apr 27,MIL,Adrian Houser,3.52,3.18
Apr 27,STL,Adam Wainwright,3.86,3.26
Apr 27,TBR,J.P. Feyereisen,0.00,0.66
Apr 27,NYM,Carlos Carrasco,1.47,2.84
Apr 27,SDP,Steven Wilson,1.08,0.71
Apr 27,KCR,Josh Staumont,3.38,1.61
Apr 27,PIT,David Bednar,0.00,1.24
Apr 27,KCR,Brad Keller,2.55,3.11
Apr 27,PHI,Kyle Gibson,3.47,3.71
Apr 27,SEA,Erik Swanson,0.00,0.34
Apr 27,CHW,Lucas Giolito,1.13,1.24
Apr 27,CLE,Triston McKenzie,3.71,3.29
Apr 27,LAD,Tony Gonsolin,1.59,3.17
Apr 27,BAL,Bruce Zimmermann,1.20,2.85
Apr 27,ATL,A.J. Minter,4.05,0.41
Apr 27,COL,Kyle Freeland,6.16,4.11
Apr 27,TEX,Brock Burke,1.86,0.73
Apr 27,MIL,Brad Boxberger,0.00,2.01
Apr 27,CLE,Trevor Stephan,0.00,1.11
Apr 27,COL,Austin Gomber,4.20,3.31
Apr 27,SDP,Sean Manaea,3.47,3.76
Apr 27,NYY,Jordan Montgomery,2.51,2.83
Apr 27,LAD,Daniel Hudson,0.00,0.29
Apr 27,TBR,Jalen Beeks,0.00,0.93
Apr 27,TEX,Martin Perez,3.86,2.90
Apr 27,KCR,Scott Barlow,1.13,1.74
Apr 27,BAL,John Means,3.38,2.11
Apr 27,HOU,Framber Valdez,3.15,3.51
Apr 27,BOS,Tanner Houck,2.87,2.98
Apr 27,WSN,Josiah Gray,4.05,3.91
Apr 27,COL,Tyler Kinley,0.00,1.20
Apr 27,STL,Ryan Helsley,0.00,-1.01
Apr 27,PIT,Wil Crowe,0.00,1.84
Apr 27,KCR,Zack Greinke,2.25,3.61
Apr 27,HOU,Hector Neris,1.08,1.79
Apr 27,TBR,Andrew Kittredge,1.13,1.49
Apr 27,BAL,Dillon Tate,2.89,1.93
Apr 27,NYY,Clay Holmes,1.04,1.73
Apr 27,NYM,David Peterson,0.64,2.76
Apr 27,COL,Antonio Senzatela,4.73,3.56
Apr 27,DET,Michael Fulmer,0.00,1.81
Apr 27,WSN,Sean Doolittle,0.00,0.86
Apr 27,SDP,Pierce Johnson,4.50,1.45
Apr 27,CIN,Jeff Hoffman,2.38,2.58
Apr 27,BOS,Matt Strahm,3.68,1.89
Apr 27,ARI,Humberto Castellanos,3.00,3.28
Apr 27,SFG,Tyler Rogers,2.08,1.84
Apr 27,TOR,Jordan Romano,1.93,2.79
Apr 27,NYY,Luis Severino,3.32,3.59
Apr 27,BAL,Felix Bautista,1.23,2.16
Apr 27,CLE,Zach Plesac,1.53,3.79
Apr 27,MIA,Trevor Rogers,6.94,3.20
Apr 27,ATL,Kenley Jansen,3.86,1.11
Apr 27,TBR,Jeffrey Springs,0.00,1.83
Apr 27,TEX,Glenn Otto,1.80,1.71
Apr 27,SDP,Yu Darvish,4.43,4.05
Apr 27,HOU,Justin Verlander,1.89,3.85
Apr 27,SEA,Diego Castillo,2.25,1.86
Apr 27,SDP,Taylor Rogers,0.00,1.91
Apr 27,TOR,Alek Manoah,2.00,3.72
Apr 27,MIN,Joe Ryan,1.69,3.86
Apr 27,CHC,Drew Smyly,2.45,4.07
Apr 27,NYM,Adam Ottavino,1.29,1.26
Apr 27,LAA,Raisel Iglesias,1.17,2.20
Apr 27,TOR,Tim Mayza,1.35,1.31
Apr 27,LAD,Tyler Anderson,2.84,3.43
Apr 27,MIN,Bailey Ober,2.81,3.67
Apr 27,HOU,Cristian Javier,0.00,1.31
Apr 27,TOR,David Phelps,2.45,1.89
Apr 27,PIT,Dillon Peters,0.00,2.73
Apr 27,NYM,Chasen Shreve,2.57,1.40
Apr 27,NYY,Aroldis Chapman,0.00,2.57
Apr 27,DET,Joe Jimenez,2.57,1.83
Apr 27,NYM,Drew Smith,0.00,1.99
Apr 27,TBR,Josh Fleming,4.50,2.70
Apr 27,LAD,Julio Urias,3.00,4.11
Apr 27,PIT,Chris Stratton,3.18,1.52
Apr 27,CIN,Justin Wilson,2.45,-0.71
Apr 27,WSN,Erick Fedde,6.75,4.09
Apr 27,PHI,Aaron Nola,3.74,4.31
Apr 27,SFG,John Brebbia,1.13,2.74
Apr 27,OAK,Dany Jimenez,0.00,1.40
Apr 27,TOR,Ross Stripling,4.50,3.31
Apr 27,SDP,MacKenzie Gore,1.74,3.60
Apr 27,STL,Giovanny Gallegos,6.43,2.54
Apr 27,ARI,Madison Bumgarner,1.00,4.06
Apr 27,ARI,Kyle Nelson,0.00,2.20
Apr 27,STL,Andre Pallante,0.96,2.47
Apr 27,KCR,Collin Snider,1.35,2.51
Apr 27,MIL,Trevor Gott,2.57,2.83
Apr 27,MIN,Joe Smith,0.00,2.05
Apr 27,NYY,Lucas Luetge,6.00,1.95
Apr 27,SEA,Chris Flexen,3.63,4.04
Apr 27,LAD,Justin Bruihl,2.35,2.33
Apr 27,CHC,Scott Effross,3.00,0.95
Apr 27,DET,Michael Pineda,0.00,2.31
Apr 27,TBR,Matt Wisler,1.93,3.22
Apr 27,DET,Alex Lange,2.70,1.91
Apr 27,DET,Tyler Alexander,7.20,3.71
Apr 27,SFG,Anthony DeSclafani,6.08,3.79
Apr 27,DET,Matt Manning,2.25,3.74
Apr 27,MIL,Freddy Peralta,7.50,3.78
Apr 27,WSN,Tanner Rainey,0.00,2.11
Apr 27,LAD,Craig Kimbrel,2.25,1.11
Apr 27,SFG,Alex Wood,2.51,3.74
Apr 27,LAA,Jimmy Herget,6.48,2.27
Apr 27,PHI,Seranthony Dominguez,3.86,2.11
Apr 27,CHC,David Robertson,0.00,2.57
Apr 27,COL,Daniel Bard,3.00,3.45
Apr 27,SFG,Sammy Long,0.00,1.88
Apr 27,BAL,Joey Krehbiel,0.00,2.51
Apr 27,TOR,Adam Cimber,2.00,3.56
Apr 27,SDP,Luis Garcia,4.50,1.11
Apr 27,TBR,Brooks Raley,3.60,1.31
Apr 27,BAL,Cionel Perez,0.00,1.99
Apr 27,NYM,Trevor Williams,9.82,2.57
Apr 27,BOS,Kutter Crawford,9.00,2.54
Apr 27,CLE,Sam Hentges,1.42,0.27
Apr 27,CHW,Tanner Banks,0.00,2.53
Apr 27,PHI,Corey Knebel,1.29,2.26
Apr 27,COL,Ashton Goudeau,4.00,3.89
Apr 27,CHC,Rowan Wick,1.59,1.70
Apr 27,CIN,Nick Lodolo,5.52,4.61
Apr 27,HOU,Jake Odorizzi,6.00,4.58
Apr 27,LAA,Aaron Loup,1.04,2.88
Apr 27,DET,Eduardo Rodriguez,5.03,4.49
Apr 27,CHW,Kendall Graveman,2.16,2.87
Apr 27,SEA,Andres Munoz,2.57,2.26
Apr 27,SFG,Zack Littell,0.00,1.45
Apr 27,TOR,Yimi Garcia,4.32,2.99
Apr 27,NYM,Taijuan Walker,0.00,-0.89
Apr 27,CHC,Mychal Givens,1.29,2.68
Apr 27,COL,Justin Lawrence,1.93,2.90
Apr 27,SFG,Jakob Junis,0.00,1.51
Apr 27,PHI,Zack Wheeler,8.53,4.06
Apr 27,SEA,Robbie Ray,3.91,4.81
Apr 27,NYY,Jameson Taillon,3.07,4.20
Apr 27,PIT,Mitch Keller,6.62,4.70
Apr 27,LAD,Mitch White,4.50,2.24
Apr 27,STL,Jordan Hicks,3.00,3.11
Apr 27,HOU,Luis Garcia,4.60,4.58
Apr 27,LAD,Alex Vesia,0.00,1.42
Apr 27,TBR,Corey Kluber,3.68,4.27
Apr 27,PHI,Ranger Suarez,4.38,4.41
Apr 27,OAK,A.J. Puk,1.23,2.02
Apr 27,SEA,Paul Sewald,0.00,1.48
Apr 27,DET,Drew Hutchison,1.93,3.01
Apr 27,ARI,Corbin Martin,2.57,1.40
Apr 27,TOR,Trent Thornton,1.00,3.11
Apr 27,BAL,Bryan Baker,6.14,2.57
Apr 27,TOR,Julian Merryweather,5.14,2.68
Apr 27,COL,German Marquez,5.57,4.83
Apr 27,KCR,Gabe Speier,0.00,0.80
Apr 27,SEA,Anthony Misiewicz,2.45,1.48
Apr 27,OAK,Zach Jackson,3.86,2.54
Apr 27,PHI,Jeurys Familia,4.50,3.11
Apr 27,COL,Jhoulys Chacin,8.10,3.81
Apr 27,BOS,Hansel Robles,0.00,3.49
Apr 27,MIN,Jhon Romero,3.60,1.31
Apr 27,DET,Jacob Barnes,0.00,2.48
Apr 27,MIA,Cole Sulser,1.23,2.70
Apr 27,ATL,Tyler Matzek,1.35,2.66
Apr 27,CHW,Matt Foster,1.08,2.75
Apr 27,OAK,Daulton Jefferies,3.26,4.30
Apr 27,ARI,Mark Melancon,1.29,3.40
Apr 27,LAA,Michael Lorenzen,2.93,4.61
Apr 27,WSN,Patrick Corbin,11.20,4.50
Apr 27,ARI,Sean Poppen,1.50,3.11
Apr 27,ATL,Darren O'Day,1.93,1.83
Apr 27,ATL,Collin McHugh,7.50,2.28
Apr 27,KCR,Taylor Clarke,1.29,3.26
Apr 27,ARI,Joe Mantiply,0.00,2.72
Apr 27,TBR,Jason Adam,1.35,2.51
Apr 27,PHI,Jose Alvarado,4.76,2.23
Apr 27,BOS,Austin Davis,3.12,3.11
Apr 27,WSN,Erasmo Ramirez,0.00,1.80
Apr 27,OAK,Kirby Snead,3.38,2.74
Apr 27,CHW,Reynaldo Lopez,6.14,3.39
Apr 27,CIN,Alexis Diaz,0.00,2.43
Apr 27,NYY,Gerrit Cole,4.00,4.45
Apr 27,SFG,Dominic Leone,2.57,3.11
Apr 27,OAK,Sam Moll,0.00,2.47
Apr 27,LAD,Evan Phillips,2.45,3.11
Apr 27,OAK,Justin Grimm,6.23,1.73
Apr 27,ARI,Tyler Gilbert,2.08,3.92
Apr 27,KCR,Daniel Lynch,3.38,4.67
Apr 27,CLE,Cal Quantrill,3.94,4.67
Apr 27,KCR,Amir Garrett,0.00,2.51
Apr 27,TEX,Matt Bush,2.57,3.68
Apr 27,DET,Casey Mize,5.40,4.21
Apr 27,ATL,Tyler Thornburg,1.93,1.18
Apr 27,SEA,Sergio Romo,0.00,0.11
Apr 27,TOR,Trevor Richards,1.17,2.98
Apr 27,WSN,Andres Machado,2.89,2.90
Apr 27,TBR,Ryan Thompson,0.00,3.11
Apr 27,DET,Rony Garcia,2.84,2.48
Apr 27,BOS,Phillips Valdez,3.24,2.87
Apr 27,CHC,Justin Steele,5.40,4.38
Apr 27,PHI,Brad Hand,0.00,2.84
Apr 27,TEX,Brett Martin,2.45,2.98
Apr 27,WSN,Aaron Sanchez,8.31,3.34
Apr 27,CLE,Enyel De Los Santos,0.00,0.78
Apr 27,MIL,Hoby Milner,1.80,2.51
Apr 27,CHW,Jose Ruiz,1.69,2.74
Apr 27,LAA,Reid Detmers,6.57,4.49
Apr 27,KCR,Joel Payamps,2.25,2.61
Apr 27,PIT,Roansy Contreras,3.52,3.76
Apr 27,SDP,Nabil Crismatt,2.08,3.46
Apr 27,PIT,JT Brubaker,6.46,4.74
Apr 27,CLE,Konnor Pilkington,0.00,1.71
Apr 27,CIN,Luis Cessa,4.50,3.11
Apr 27,HOU,Parker Mushinski,8.10,1.61
Apr 27,TBR,Phoenix Sanders,2.57,2.83
Apr 27,ARI,Noe Ramirez,2.57,3.54
Apr 27,OAK,Sam Selman,0.00,0.49
Apr 27,LAD,Phil Bickford,0.00,1.11
Apr 27,BOS,Michael Wacha,1.88,4.72
Apr 27,WSN,Steve Cishek,8.53,3.74
Apr 27,MIA,Cody Poteet,1.35,2.96
Apr 27,TBR,Dusten Knight,3.86,1.83
Apr 27,BOS,Hirokazu Sawamura,2.70,3.11
Apr 27,KCR,Jackson Kowar,18.90,1.61
Apr 27,MIA,Steven Okert,1.80,2.71
Apr 27,MIN,Jhoan Duran,4.00,3.33
Apr 27,TEX,Dennis Santana,1.69,2.92
Apr 27,CIN,Art Warren,4.15,3.11
Apr 27,MIA,Anthony Bass,2.25,3.49
