Date,Opp,Name,ERA,FIP
Jun 13,TOR,Kevin Gausman,2.67,1.73
Jun 13,DET,Tarik Skubal,2.71,2.27
Jun 13,PHI,Zack Wheeler,2.84,2.10
Jun 13,SDP,Joe Musgrove,1.50,2.63
Jun 13,MIA,Sandy Alcantara,1.61,2.93
Jun 13,TBR,Shane McClanahan,1.87,2.42
Jun 13,TEX,Martin Perez,2.18,2.70
Jun 13,SFG,Carlos Rodon,3.18,2.56
Jun 13,ATL,Kyle Wright,2.57,2.83
Jun 13,ATL,Max Fried,2.64,2.87
Jun 13,CLE,Shane Bieber,2.91,2.60
Jun 13,NYM,Carlos Carrasco,3.93,2.91
Jun 13,OAK,Frankie Montas,3.40,3.09
Jun 13,SDP,MacKenzie Gore,2.50,2.36
Jun 13,TOR,Alek Manoah,1.81,3.03
Jun 13,HOU,Justin Verlander,1.94,3.47
Jun 13,MIL,Corbin Burnes,2.48,3.06
Jun 13,NYY,Nestor Cortes,1.96,2.82
Jun 13,PHI,Aaron Nola,3.50,3.22
Jun 13,NYY,Jameson Taillon,2.93,3.13
Jun 13,SEA,Logan Gilbert,2.41,3.11
Jun 13,CHW,Dylan Cease,3.14,2.94
Jun 13,MIA,Pablo Lopez,2.30,3.17
Jun 13,SFG,Logan Webb,3.77,3.17
Jun 13,LAA,Patrick Sandoval,2.83,2.91
Jun 13,LAD,Tyler Anderson,3.07,3.18
Jun 13,HOU,Framber Valdez,2.64,3.33
Jun 13,STL,Miles Mikolas,2.93,3.45
Jun 13,OAK,Paul Blackburn,2.31,3.10
Jun 13,MIL,Freddy Peralta,4.42,2.10
Jun 13,SDP,Yu Darvish,3.61,3.36
Jun 13,NYY,Michael King,2.73,1.87
Jun 13,CIN,Tyler Mahle,5.07,3.66
Jun 13,BOS,Nick Pivetta,3.78,3.53
Jun 13,SDP,Sean Manaea,3.52,3.61
Jun 13,CHW,Michael Kopech,1.92,3.09
Jun 13,ATL,A.J. Minter,1.01,0.97
Jun 13,LAA,Shohei Ohtani,3.64,3.19
Jun 13,ARI,Merrill Kelly,3.32,3.34
Jun 13,LAD,Tony Gonsolin,1.58,3.18
Jun 13,NYM,Max Scherzer,2.54,2.95
Jun 13,STL,Ryan Helsley,0.39,1.14
Jun 13,PHI,Kyle Gibson,4.41,3.62
Jun 13,STL,Adam Wainwright,2.84,3.48
Jun 13,NYY,Jordan Montgomery,2.70,3.43
Jun 13,PHI,Zach Eflin,3.76,3.40
Jun 13,ATL,Spencer Strider,2.35,1.96
Jun 13,COL,Kyle Freeland,4.39,4.12
Jun 13,PIT,David Bednar,1.29,1.86
Jun 13,NYY,Gerrit Cole,3.63,3.55
Jun 13,LAA,Michael Lorenzen,3.45,3.66
Jun 13,SFG,Alex Wood,4.23,3.22
