Date,Opp,Name,ERA,FIP
Jun 29,TOR,Kevin Gausman,2.93,1.68
Jun 29,SFG,Carlos Rodon,2.62,2.29
Jun 29,ATL,Max Fried,2.77,2.56
Jun 29,MIA,Sandy Alcantara,1.95,3.01
Jun 29,TEX,Martin Perez,2.22,2.58
Jun 29,PHI,Aaron Nola,2.98,2.79
Jun 29,PHI,Zack Wheeler,2.89,2.52
Jun 29,TBR,Shane McClanahan,1.77,2.54
Jun 29,CHW,Dylan Cease,2.56,2.50
Jun 29,DET,Tarik Skubal,3.75,2.71
Jun 29,SDP,Joe Musgrove,2.12,2.99
Jun 29,TOR,Alek Manoah,2.05,3.02
Jun 29,CIN,Tyler Mahle,4.53,3.36
Jun 29,MIL,Corbin Burnes,2.41,3.10
Jun 29,CLE,Shane Bieber,3.07,2.85
Jun 29,ATL,Kyle Wright,3.18,2.88
Jun 29,SFG,Logan Webb,3.04,3.01
Jun 29,SDP,Yu Darvish,3.26,3.18
Jun 29,LAA,Shohei Ohtani,2.90,2.75
Jun 29,OAK,Frankie Montas,3.20,3.19
Jun 29,HOU,Justin Verlander,2.22,3.50
Jun 29,STL,Miles Mikolas,2.57,3.32
Jun 29,HOU,Framber Valdez,2.65,3.31
Jun 29,BOS,Nick Pivetta,3.25,3.54
Jun 29,SEA,Logan Gilbert,2.44,3.23
Jun 29,NYY,Gerrit Cole,2.99,3.18
Jun 29,NYY,Jameson Taillon,3.19,3.29
Jun 29,NYY,Nestor Cortes,2.51,3.37
Jun 29,ARI,Merrill Kelly,3.64,3.30
Jun 29,LAD,Tyler Anderson,3.23,3.42
Jun 29,HOU,Cristian Javier,2.73,2.75
Jun 29,LAA,Patrick Sandoval,2.63,3.19
Jun 29,STL,Adam Wainwright,3.07,3.37
Jun 29,ATL,Spencer Strider,3.02,2.18
Jun 29,MIA,Pablo Lopez,2.98,3.48
Jun 29,TEX,Jon Gray,3.89,3.25
Jun 29,NYM,Taijuan Walker,3.03,3.08
Jun 29,LAD,Tony Gonsolin,1.58,3.36
Jun 29,CIN,Luis Castillo,3.32,3.18
Jun 29,STL,Ryan Helsley,0.30,1.19
Jun 29,COL,Chad Kuhl,3.49,3.94
Jun 29,SDP,Sean Manaea,3.92,3.79
Jun 29,MIL,Freddy Peralta,4.42,2.10
Jun 29,MIN,Sonny Gray,2.17,2.85
Jun 29,TBR,Corey Kluber,3.45,3.56
Jun 29,PIT,Jose Quintana,3.43,3.57
Jun 29,NYY,Michael King,2.38,2.30
Jun 29,ATL,A.J. Minter,1.64,1.48
Jun 29,PHI,Kyle Gibson,4.48,3.88
Jun 29,MIL,Josh Hader,1.14,1.51
Jun 29,TOR,Ross Stripling,3.12,3.04
Jun 29,CLE,Emmanuel Clase,1.44,1.68
Jun 29,NYY,Clay Holmes,0.50,1.65
Jun 29,SDP,MacKenzie Gore,3.34,3.31
Jun 29,NYM,Max Scherzer,2.54,2.95
Jun 29,NYY,Jordan Montgomery,3.27,3.72
Jun 29,CHW,Michael Kopech,2.59,3.61
Jun 29,NYM,Carlos Carrasco,4.85,3.71
Jun 29,COL,Antonio Senzatela,4.66,3.65
Jun 29,LAA,Noah Syndergaard,3.86,3.74
Jun 29,CHC,Justin Steele,4.59,3.58
Jun 29,COL,Kyle Freeland,4.31,4.35
Jun 29,ARI,Zac Gallen,3.32,3.74
Jun 29,OAK,Paul Blackburn,3.12,3.60
Jun 29,LAD,Clayton Kershaw,2.94,3.09
Jun 29,NYM,Edwin Diaz,2.12,1.70
Jun 29,MIL,Devin Williams,2.20,1.58
Jun 29,TBR,Jeffrey Springs,2.25,3.33
Jun 29,PIT,David Bednar,1.78,2.38
Jun 29,SEA,Robbie Ray,3.78,4.02
Jun 29,PHI,Zach Eflin,4.37,3.83
Jun 29,ATL,Kenley Jansen,3.58,2.16
Jun 29,NYM,Chris Bassitt,4.01,3.92
Jun 29,MIL,Brandon Woodruff,4.44,3.32
Jun 29,MIL,Adrian Houser,4.50,3.84
Jun 29,LAD,Julio Urias,2.48,4.08
Jun 29,CHW,Reynaldo Lopez,3.44,1.91
Jun 29,BAL,Jorge Lopez,0.75,2.36
Jun 29,PHI,Seranthony Dominguez,1.63,1.92
Jun 29,LAA,Michael Lorenzen,4.24,3.95
Jun 29,SDP,Taylor Rogers,2.84,2.42
Jun 29,SFG,John Brebbia,2.78,1.97
Jun 29,TEX,Dane Dunning,4.17,3.89
Jun 29,SFG,Alex Wood,5.05,3.60
Jun 29,ARI,Zach Davies,3.94,4.24
Jun 29,TBR,J.P. Feyereisen,0.00,1.67
Jun 29,LAD,Walker Buehler,4.02,3.80
Jun 29,BOS,Michael Wacha,2.69,3.97
Jun 29,PIT,JT Brubaker,4.14,4.07
Jun 29,CHC,Scott Effross,2.90,1.73
Jun 29,BOS,Garrett Whitlock,3.51,3.44
Jun 29,COL,Tyler Kinley,0.75,1.74
Jun 29,CHC,Keegan Thompson,3.34,3.80
Jun 29,MIN,Chris Paddack,4.03,1.72
Jun 29,MIN,Joe Ryan,3.20,3.93
Jun 29,TBR,Jason Adam,1.47,2.36
Jun 29,NYY,Luis Severino,3.38,3.72
Jun 29,MIN,Bailey Ober,4.01,2.79
Jun 29,BOS,Rich Hill,4.09,3.98
Jun 29,WSN,Erick Fedde,4.40,4.31
Jun 29,TEX,Dennis Santana,1.53,2.40
Jun 29,BAL,Jordan Lyles,4.94,4.30
Jun 29,SFG,Alex Cobb,5.09,3.20
Jun 29,ARI,Joe Mantiply,1.29,1.90
Jun 29,CLE,Eli Morgan,2.31,2.83
