Date,Opp,Name,ERA,FIP
Jun 16,TOR,Kevin Gausman,2.67,1.73
Jun 16,MIA,Sandy Alcantara,1.68,2.94
Jun 16,DET,Tarik Skubal,2.71,2.27
Jun 16,PHI,Zack Wheeler,2.84,2.10
Jun 16,SDP,Joe Musgrove,1.50,2.63
Jun 16,ATL,Max Fried,2.90,2.78
Jun 16,TEX,Martin Perez,2.18,2.70
Jun 16,PHI,Aaron Nola,3.42,3.06
Jun 16,SFG,Carlos Rodon,3.18,2.56
Jun 16,CIN,Tyler Mahle,4.46,3.27
Jun 16,TBR,Shane McClanahan,1.84,2.70
Jun 16,TOR,Alek Manoah,1.67,2.93
Jun 16,CLE,Shane Bieber,3.01,2.68
Jun 16,NYY,Nestor Cortes,1.94,2.85
Jun 16,ATL,Kyle Wright,2.57,2.83
Jun 16,CHW,Dylan Cease,2.91,2.76
Jun 16,MIL,Corbin Burnes,2.52,3.06
Jun 16,SEA,Logan Gilbert,2.22,3.00
Jun 16,NYM,Carlos Carrasco,3.93,2.91
Jun 16,SFG,Logan Webb,3.43,3.05
Jun 16,OAK,Frankie Montas,3.40,3.09
Jun 16,LAD,Tyler Anderson,2.82,3.07
Jun 16,SDP,MacKenzie Gore,2.50,2.36
Jun 16,HOU,Justin Verlander,1.94,3.47
Jun 16,STL,Miles Mikolas,2.62,3.34
Jun 16,NYY,Jameson Taillon,2.93,3.13
Jun 16,SDP,Yu Darvish,3.35,3.36
Jun 16,MIA,Pablo Lopez,2.30,3.17
Jun 16,LAD,Tony Gonsolin,1.42,3.08
Jun 16,LAA,Patrick Sandoval,2.83,2.91
Jun 16,PHI,Kyle Gibson,4.04,3.58
Jun 16,HOU,Framber Valdez,2.64,3.33
Jun 16,BOS,Nick Pivetta,3.50,3.66
Jun 16,OAK,Paul Blackburn,2.31,3.10
Jun 16,MIL,Freddy Peralta,4.42,2.10
Jun 16,NYY,Michael King,2.62,1.89
Jun 16,ARI,Merrill Kelly,3.68,3.39
Jun 16,NYY,Gerrit Cole,3.33,3.36
Jun 16,CHW,Michael Kopech,1.92,3.09
Jun 16,ATL,A.J. Minter,0.98,1.05
Jun 16,ATL,Spencer Strider,2.45,2.04
Jun 16,LAA,Shohei Ohtani,3.64,3.19
Jun 16,CHC,Justin Steele,4.33,3.19
Jun 16,STL,Ryan Helsley,0.36,1.15
Jun 16,SFG,Alex Wood,4.11,3.10
Jun 16,NYM,Max Scherzer,2.54,2.95
Jun 16,SDP,Sean Manaea,3.95,3.84
Jun 16,PIT,David Bednar,1.14,1.94
Jun 16,STL,Adam Wainwright,2.84,3.48
Jun 16,NYY,Jordan Montgomery,2.70,3.43
Jun 16,ARI,Zac Gallen,2.91,3.62
Jun 16,MIN,Sonny Gray,2.09,2.72
Jun 16,HOU,Cristian Javier,3.20,3.01
Jun 16,PHI,Zach Eflin,3.98,3.67
Jun 16,COL,Kyle Freeland,4.39,4.12
Jun 16,NYY,Clay Holmes,0.29,1.61
Jun 16,TBR,Corey Kluber,3.50,3.57
Jun 16,LAA,Michael Lorenzen,3.45,3.66
Jun 16,CIN,Luis Castillo,3.33,3.42
Jun 16,TEX,Dane Dunning,4.04,3.70
Jun 16,TBR,Jeffrey Springs,1.45,3.13
Jun 16,LAD,Clayton Kershaw,2.12,2.67
Jun 16,COL,Antonio Senzatela,4.79,3.62
Jun 16,TOR,Ross Stripling,3.14,2.95
Jun 16,SFG,Alex Cobb,5.73,2.61
Jun 16,PIT,Jose Quintana,3.53,3.59
Jun 16,NYY,Luis Severino,2.80,3.42
Jun 16,ARI,Zach Davies,3.78,4.01
Jun 16,NYM,Taijuan Walker,3.08,3.44
Jun 16,TBR,J.P. Feyereisen,0.00,1.67
Jun 16,LAD,Walker Buehler,4.02,3.80
Jun 16,MIL,Josh Hader,0.92,1.99
Jun 16,BOS,Garrett Whitlock,3.51,3.44
Jun 16,ATL,Kenley Jansen,3.25,2.17
Jun 16,COL,Tyler Kinley,0.75,1.74
Jun 16,LAA,Noah Syndergaard,3.53,3.70
Jun 16,MIN,Chris Paddack,4.03,1.72
Jun 16,CLE,Emmanuel Clase,1.71,1.86
Jun 16,MIN,Bailey Ober,4.01,2.79
