Date,Opp,Name,ERA,FIP
Jul 12,TOR,Kevin Gausman,2.86,1.68
Jul 12,SFG,Carlos Rodon,2.70,2.14
Jul 12,MIA,Sandy Alcantara,1.73,2.84
Jul 12,ATL,Max Fried,2.56,2.61
Jul 12,PHI,Zack Wheeler,2.46,2.46
Jul 12,PHI,Aaron Nola,3.35,2.93
Jul 12,TBR,Shane McClanahan,1.73,2.48
Jul 12,LAA,Shohei Ohtani,2.44,2.43
Jul 12,MIL,Corbin Burnes,2.20,2.99
Jul 12,HOU,Justin Verlander,2.00,3.27
Jul 12,SDP,Joe Musgrove,2.09,3.13
Jul 12,CLE,Shane Bieber,3.44,2.81
Jul 12,CHW,Dylan Cease,2.45,2.82
Jul 12,TEX,Martin Perez,2.72,3.07
Jul 12,ATL,Spencer Strider,2.60,1.83
Jul 12,SFG,Logan Webb,2.98,3.10
Jul 12,TOR,Alek Manoah,2.34,3.41
Jul 12,DET,Tarik Skubal,3.99,3.12
Jul 12,SDP,Yu Darvish,3.38,3.33
Jul 12,NYM,Taijuan Walker,2.63,3.01
Jul 12,ARI,Merrill Kelly,3.36,3.31
Jul 12,CIN,Tyler Mahle,4.48,3.55
Jul 12,LAA,Patrick Sandoval,2.95,3.01
Jul 12,HOU,Framber Valdez,2.64,3.33
Jul 12,ATL,Kyle Wright,2.97,3.29
Jul 12,LAD,Tyler Anderson,3.15,3.36
Jul 12,LAD,Clayton Kershaw,2.40,2.58
Jul 12,NYM,Max Scherzer,2.15,2.60
Jul 12,CIN,Luis Castillo,2.92,3.04
Jul 12,OAK,Frankie Montas,3.26,3.30
Jul 12,STL,Miles Mikolas,2.62,3.65
Jul 12,PIT,Jose Quintana,3.59,3.34
Jul 12,LAD,Tony Gonsolin,1.62,3.36
Jul 12,STL,Ryan Helsley,0.73,1.52
Jul 12,MIL,Brandon Woodruff,4.01,2.87
Jul 12,TBR,Corey Kluber,3.62,3.44
Jul 12,SEA,Logan Gilbert,2.80,3.60
Jul 12,HOU,Cristian Javier,3.01,3.06
Jul 12,BOS,Nick Pivetta,4.08,3.85
Jul 12,NYM,Edwin Diaz,1.73,1.24
Jul 12,MIA,Pablo Lopez,2.91,3.61
Jul 12,SFG,Alex Wood,4.43,3.26
Jul 12,NYY,Nestor Cortes,2.74,3.62
Jul 12,TOR,Ross Stripling,3.34,3.07
Jul 12,NYY,Gerrit Cole,3.26,3.62
Jul 12,CHC,Justin Steele,4.13,3.43
Jul 12,NYY,Michael King,2.33,2.25
Jul 12,NYM,Carlos Carrasco,4.55,3.60
Jul 12,NYY,Jameson Taillon,4.01,3.78
Jul 12,STL,Adam Wainwright,3.15,3.70
