Date,Opp,Name,ERA,FIP
May 8,TOR,Kevin Gausman,2.13,0.77
May 8,SFG,Carlos Rodon,1.55,1.42
May 8,ARI,Merrill Kelly,1.22,2.09
May 8,MIA,Pablo Lopez,1.00,2.20
May 8,CHW,Dylan Cease,2.38,1.97
May 8,SDP,Joe Musgrove,1.97,2.14
May 8,NYY,Michael King,0.51,0.79
May 8,LAA,Shohei Ohtani,3.08,1.56
May 8,ATL,Max Fried,2.68,2.60
May 8,ATL,Kyle Wright,1.74,2.11
May 8,LAD,Clayton Kershaw,1.80,2.25
May 8,NYM,Tylor Megill,2.43,2.45
May 8,SFG,Logan Webb,3.82,2.63
May 8,DET,Tarik Skubal,3.71,2.25
May 8,STL,Miles Mikolas,1.53,3.03
May 8,MIL,Corbin Burnes,1.86,2.98
May 8,CLE,Triston McKenzie,2.76,2.74
May 8,OAK,Paul Blackburn,2.22,2.13
May 8,ARI,Zac Gallen,1.27,2.32
May 8,NYM,Carlos Carrasco,3.30,2.91
May 8,MIN,Chris Paddack,3.15,1.96
May 8,MIL,Eric Lauer,1.82,2.84
May 8,SEA,Logan Gilbert,1.36,2.99
May 8,OAK,Frankie Montas,3.44,3.33
May 8,BOS,Garrett Whitlock,1.25,2.19
May 8,PHI,Zach Eflin,4.50,2.90
May 8,LAA,Patrick Sandoval,1.29,2.30
May 8,TEX,Martin Perez,2.25,2.86
May 8,CHW,Michael Kopech,1.17,2.68
May 8,HOU,Justin Verlander,1.93,3.27
May 8,CIN,Tyler Mahle,7.01,3.23
May 8,COL,Chad Kuhl,1.82,3.42
May 8,NYM,Max Scherzer,2.61,3.05
May 8,MIL,Freddy Peralta,5.09,2.50
May 8,LAD,Walker Buehler,2.12,3.15
May 8,SDP,Sean Manaea,3.75,3.45
May 8,MIN,Joe Ryan,1.63,3.11
May 8,NYY,Nestor Cortes,1.82,2.50
May 8,MIL,Brandon Woodruff,5.18,2.87
May 8,NYM,Chris Bassitt,2.61,3.24
May 8,COL,Kyle Freeland,3.94,3.83
May 8,MIL,Adrian Houser,3.42,3.19
May 8,TOR,Alek Manoah,1.45,3.18
