Date,Opp,Name,ERA,FIP
Apr 8,NYY,Gerrit Cole,0.73,1.42
Apr 8,LAD,Julio Urias,1.5,1.53
Apr 8,TOR,Kevin Gausman,0.0,1.7
Apr 8,SEA,Luis Castillo,0.0,1.74
Apr 8,HOU,Framber Valdez,1.5,1.62
Apr 8,MIA,Jesus Luzardo,0.71,2.1
Apr 8,HOU,Cristian Javier,3.27,1.56
Apr 8,CLE,Shane Bieber,2.25,1.87
Apr 8,TBR,Jeffrey Springs,0.0,-0.22
Apr 8,MIN,Sonny Gray,0.75,2.2
Apr 8,TEX,Jacob deGrom,5.59,1.53
Apr 8,LAA,Shohei Ohtani,0.75,2.53
Apr 8,TEX,Nathan Eovaldi,4.22,1.88
Apr 8,COL,Kyle Freeland,0.0,3.05
Apr 8,LAD,Dustin May,0.69,2.59
Apr 8,CLE,Aaron Civale,2.84,2.49
Apr 8,CHC,Marcus Stroman,0.0,2.7
Apr 8,TBR,Shane McClanahan,1.5,2.53
Apr 8,KCR,Zack Greinke,2.38,2.4
Apr 8,CLE,Hunter Gaddis,3.72,2.87
Apr 8,LAD,Noah Syndergaard,1.5,1.28
Apr 8,TBR,Zach Eflin,3.27,2.56
Apr 8,TBR,Drew Rasmussen,0.0,0.95
Apr 8,PIT,David Bednar,0.0,-0.05
Apr 8,MIL,Brandon Woodruff,0.79,3.11
Apr 8,CHW,Dylan Cease,1.59,2.84
Apr 8,PHI,Zack Wheeler,5.59,3.39
Apr 8,MIA,Sandy Alcantara,1.84,3.35
Apr 8,CHC,Justin Steele,0.0,1.12
Apr 8,MIN,Pablo Lopez,0.73,2.96
Apr 8,STL,Miles Mikolas,9.64,2.75
Apr 8,ATL,Spencer Strider,2.45,2.83
Apr 8,SEA,Logan Gilbert,3.6,2.88
Apr 8,CIN,Nick Lodolo,3.6,0.88
Apr 8,CHC,Michael Fulmer,0.0,-0.02
Apr 8,PIT,Mitch Keller,3.86,3.37
Apr 8,NYY,Nestor Cortes,1.8,2.08
Apr 8,MIN,Tyler Mahle,1.8,1.08
Apr 8,OAK,Kyle Muller,2.53,3.19
Apr 8,SFG,Logan Webb,6.55,3.28
Apr 8,ATL,Dylan Dodd,1.8,2.08
Apr 8,SFG,Anthony DeSclafani,0.0,1.95
Apr 8,TOR,Jose Berrios,12.71,1.87
Apr 8,COL,Pierce Johnson,3.0,-0.38
Apr 8,TOR,Jordan Romano,0.0,1.28
Apr 8,NYY,Jhony Brito,0.0,1.48
Apr 8,CLE,Eli Morgan,0.0,1.03
Apr 8,SDP,Josh Hader,0.0,-0.05
Apr 8,SDP,Ryan Weathers,3.6,3.08
