Date,Opp,Name,ERA,FIP
May 13,ARI,Zac Gallen,2.36,1.65
May 13,TEX,Nathan Eovaldi,2.7,1.93
May 13,ATL,Spencer Strider,2.51,1.61
May 13,MIN,Sonny Gray,1.39,1.87
May 13,TOR,Kevin Gausman,3.38,2.28
May 13,PHI,Zack Wheeler,3.8,2.57
May 13,SEA,Luis Castillo,2.7,2.53
May 13,SEA,George Kirby,2.62,2.64
May 13,NYY,Gerrit Cole,2.22,3.07
May 13,TEX,Jacob deGrom,2.67,1.57
May 13,HOU,Framber Valdez,2.38,3.04
May 13,TBR,Drew Rasmussen,2.62,2.57
May 13,DET,Eduardo Rodriguez,1.57,3.05
May 13,PIT,Mitch Keller,2.72,2.98
May 13,SEA,Logan Gilbert,3.79,2.69
May 13,CHC,Justin Steele,1.82,3.2
May 13,MIN,Joe Ryan,2.45,2.81
May 13,BAL,Yennier Cano,0.0,1.09
May 13,LAD,Clayton Kershaw,2.36,3.53
May 13,SFG,Alex Cobb,1.7,2.95
May 13,PHI,Matt Strahm,3.03,2.31
May 13,MIN,Pablo Lopez,3.47,3.24
May 13,HOU,Cristian Javier,3.47,3.35
May 13,LAD,Dustin May,2.68,3.35
May 13,CHC,Drew Smyly,3.05,3.55
May 13,TBR,Shane McClanahan,1.76,3.2
May 13,STL,Jordan Montgomery,4.11,3.48
May 13,CHC,Marcus Stroman,2.28,3.39
May 13,LAA,Shohei Ohtani,2.74,3.59
May 13,HOU,Hunter Brown,3.23,3.16
May 13,CHW,Lucas Giolito,3.59,3.77
May 13,CLE,Shane Bieber,2.61,3.59
May 13,CIN,Alexis Diaz,2.03,0.51
May 13,WSN,MacKenzie Gore,3.29,3.6
May 13,SDP,Yu Darvish,3.16,3.57
May 13,CIN,Hunter Greene,3.69,3.46
May 13,TOR,Jose Berrios,4.91,3.21
May 13,SFG,Anthony DeSclafani,2.8,3.31
May 13,MIL,Freddy Peralta,3.32,3.41
May 13,PIT,David Bednar,0.6,0.95
May 13,PHI,Aaron Nola,4.44,4.02
May 13,SFG,Logan Webb,3.46,3.69
May 13,MIA,Jesus Luzardo,3.38,3.73
May 13,MIA,Sandy Alcantara,4.53,3.6
May 13,ARI,Merrill Kelly,3.18,3.86
May 13,LAA,Carlos Estevez,0.96,2.0
May 13,NYM,David Robertson,0.53,1.87
May 13,TBR,Zach Eflin,2.91,3.2
May 13,PHI,Jose Alvarado,0.63,0.84
May 13,ATL,Bryce Elder,1.74,3.65
May 13,SEA,Matt Brash,5.4,1.54
May 13,CIN,Graham Ashcraft,3.95,4.42
May 13,SDP,Seth Lugo,3.18,3.94
May 13,TBR,Jeffrey Springs,0.56,1.85
May 13,WSN,Josiah Gray,2.96,4.34
May 13,LAD,Julio Urias,3.77,4.12
May 13,SEA,Bryce Miller,0.75,1.03
May 13,NYY,Ian Hamilton,1.29,1.62
May 13,COL,Ryan Feltner,5.08,4.06
May 13,SDP,Josh Hader,1.06,2.58
May 13,TEX,Dane Dunning,1.72,2.93
May 13,HOU,Luis Garcia,4.0,3.65
May 13,MIA,Huascar Brazoban,1.99,2.53
May 13,BOS,Chris Sale,6.37,3.94
May 13,MIN,Bailey Ober,1.85,3.28
May 13,SDP,Michael Wacha,4.82,4.11
May 13,SEA,Trevor Gott,1.83,2.11
May 13,PIT,Roansy Contreras,4.74,3.92
May 13,ATL,Nick Anderson,3.31,2.0
May 13,COL,Brad Hand,2.93,1.65
May 13,ATL,Max Fried,2.08,3.05
May 13,MIL,Corbin Burnes,3.35,4.09
