Date,Opp,Name,ERA,FIP
May 8,ARI,Zac Gallen,2.53,1.64
May 8,TEX,Nathan Eovaldi,3.22,2.14
May 8,NYY,Gerrit Cole,2.09,2.59
May 8,ATL,Spencer Strider,2.7,1.78
May 8,MIN,Sonny Gray,1.35,2.06
May 8,PHI,Zack Wheeler,4.26,2.39
May 8,SEA,Luis Castillo,2.38,2.49
May 8,TEX,Jacob deGrom,2.67,1.57
May 8,TOR,Kevin Gausman,3.86,2.57
May 8,STL,Jordan Montgomery,3.29,2.8
May 8,MIN,Joe Ryan,2.45,2.81
May 8,MIN,Pablo Lopez,3.77,2.96
May 8,CHC,Justin Steele,1.45,3.12
May 8,HOU,Framber Valdez,2.6,3.24
May 8,HOU,Hunter Brown,2.6,2.77
May 8,DET,Eduardo Rodriguez,1.81,3.24
May 8,CIN,Hunter Greene,3.74,2.9
May 8,TBR,Drew Rasmussen,3.11,2.81
May 8,PHI,Matt Strahm,3.14,2.34
May 8,SEA,George Kirby,3.11,2.99
May 8,BAL,Yennier Cano,0.0,1.1
May 8,SFG,Alex Cobb,2.01,2.89
May 8,TOR,Jose Berrios,4.91,3.21
May 8,LAD,Clayton Kershaw,2.53,3.64
May 8,LAA,Shohei Ohtani,2.54,3.52
May 8,PIT,David Bednar,0.64,0.78
May 8,PIT,Mitch Keller,3.32,3.24
May 8,HOU,Cristian Javier,3.54,3.51
May 8,TBR,Shane McClanahan,2.03,3.23
May 8,LAD,Dustin May,2.68,3.43
May 8,SEA,Logan Gilbert,4.01,3.08
May 8,SDP,Yu Darvish,3.19,3.48
May 8,MIA,Sandy Alcantara,4.53,3.6
May 8,WSN,MacKenzie Gore,3.65,3.64
May 8,CIN,Graham Ashcraft,3.82,3.89
May 8,CHW,Lucas Giolito,3.67,3.81
May 8,CHC,Marcus Stroman,2.18,3.62
May 8,CHC,Drew Smyly,3.05,3.73
May 8,CIN,Alexis Diaz,2.45,0.56
May 8,SFG,Anthony DeSclafani,2.13,3.31
May 8,PHI,Aaron Nola,4.64,3.96
May 8,MIL,Wade Miley,2.31,3.43
May 8,MIL,Freddy Peralta,3.63,3.54
May 8,PHI,Jose Alvarado,0.63,0.84
May 8,ATL,Bryce Elder,1.74,3.65
May 8,ARI,Merrill Kelly,2.75,3.84
May 8,TBR,Zach Eflin,2.25,2.89
May 8,TBR,Jeffrey Springs,0.56,1.85
May 8,LAD,Julio Urias,3.77,4.12
May 8,SEA,Matt Brash,5.06,1.6
May 8,SEA,Bryce Miller,0.75,1.03
May 8,COL,Ryan Feltner,5.08,4.06
May 8,LAA,Carlos Estevez,1.08,1.9
May 8,MIN,Bailey Ober,0.98,2.52
May 8,HOU,Luis Garcia,4.0,3.65
May 8,CLE,Shane Bieber,2.96,3.96
May 8,MIA,Jesus Luzardo,3.66,3.89
May 8,NYY,Michael King,1.35,1.78
May 8,SDP,Seth Lugo,3.21,3.88
May 8,BOS,Chris Sale,6.37,3.94
May 8,PIT,Roansy Contreras,4.74,3.92
May 8,ATL,Max Fried,2.08,3.05
May 8,NYM,David Robertson,0.63,2.03
