Date,Opp,Name,ERA,FIP
Jun 4,ARI,Zac Gallen,2.72,2.09
Jun 4,TOR,Kevin Gausman,2.76,2.38
Jun 4,TEX,Nathan Eovaldi,2.42,2.53
Jun 4,MIN,Sonny Gray,2.15,2.43
Jun 4,HOU,Framber Valdez,2.16,2.87
Jun 4,PHI,Zack Wheeler,4.33,2.85
Jun 4,SEA,Luis Castillo,2.55,2.83
Jun 4,ATL,Spencer Strider,2.97,2.6
Jun 4,CHC,Justin Steele,2.65,2.84
Jun 4,PIT,Mitch Keller,3.25,2.86
Jun 4,MIN,Joe Ryan,2.77,2.79
Jun 4,HOU,Hunter Brown,3.61,2.9
Jun 4,SEA,George Kirby,3.04,3.27
Jun 4,SFG,Logan Webb,2.85,3.33
Jun 4,SEA,Logan Gilbert,4.08,3.14
Jun 4,DET,Eduardo Rodriguez,2.13,3.17
Jun 4,LAD,Clayton Kershaw,3.25,3.56
Jun 4,CIN,Hunter Greene,3.92,3.48
Jun 4,NYY,Gerrit Cole,2.82,3.65
Jun 4,HOU,Cristian Javier,2.84,3.63
Jun 4,TBR,Shane McClanahan,2.07,3.4
Jun 4,ARI,Merrill Kelly,2.8,3.67
Jun 4,CHC,Marcus Stroman,2.59,3.54
Jun 4,TEX,Jacob deGrom,2.67,1.57
Jun 4,CHC,Drew Smyly,3.56,3.8
Jun 4,TBR,Drew Rasmussen,2.62,2.57
Jun 4,BAL,Yennier Cano,0.9,1.68
Jun 4,ATL,Bryce Elder,1.92,3.42
Jun 4,SDP,Michael Wacha,3.48,3.72
Jun 4,TOR,Jose Berrios,3.66,3.7
Jun 4,CIN,Alexis Diaz,1.61,1.36
Jun 4,WSN,MacKenzie Gore,3.66,3.92
Jun 4,SFG,Alex Cobb,2.71,3.43
Jun 4,MIA,Jesus Luzardo,4.05,3.69
Jun 4,LAA,Shohei Ohtani,3.3,3.97
Jun 4,SDP,Yu Darvish,4.1,3.82
Jun 4,ATL,Charlie Morton,3.62,3.56
Jun 4,BOS,Chris Sale,4.58,3.71
Jun 4,PHI,Matt Strahm,3.05,2.85
Jun 4,MIN,Pablo Lopez,4.54,3.79
Jun 4,LAD,Dustin May,2.63,3.26
Jun 4,SEA,Bryce Miller,3.0,2.7
Jun 4,MIN,Bailey Ober,2.33,3.18
Jun 4,SFG,Anthony DeSclafani,3.48,3.67
Jun 4,TEX,Dane Dunning,2.06,2.83
Jun 4,PIT,David Bednar,1.17,1.46
Jun 4,STL,Miles Mikolas,3.75,3.93
Jun 4,MIA,Sandy Alcantara,4.93,3.89
Jun 4,STL,Jordan Montgomery,4.23,3.95
Jun 4,CLE,Logan Allen,2.76,3.22
Jun 4,TBR,Zach Eflin,3.3,3.57
Jun 4,BAL,Felix Bautista,1.29,1.96
Jun 4,PHI,Aaron Nola,4.7,4.4
Jun 4,LAA,Reid Detmers,5.15,3.62
Jun 4,BAL,Kyle Gibson,3.89,4.07
Jun 4,CLE,Tanner Bibee,3.2,3.23
Jun 4,CLE,Shane Bieber,3.72,4.14
Jun 4,TBR,Taj Bradley,3.6,2.82
Jun 4,NYM,Kodai Senga,3.44,3.85
Jun 4,CHW,Dylan Cease,4.63,4.27
Jun 4,COL,Brent Suter,1.82,2.74
Jun 4,SEA,Trevor Gott,1.75,1.88
Jun 4,SDP,Josh Hader,1.61,2.34
Jun 4,LAA,Patrick Sandoval,4.14,4.19
Jun 4,NYY,Clarke Schmidt,5.01,3.95
Jun 4,ATL,Nick Anderson,3.33,2.42
Jun 4,NYM,Max Scherzer,3.21,4.12
Jun 4,DET,Alex Lange,1.11,1.97
Jun 4,NYY,Michael King,1.65,2.46
Jun 4,CHW,Lucas Giolito,4.08,4.46
Jun 4,COL,Justin Lawrence,3.06,2.63
Jun 4,MIN,Griffin Jax,4.44,2.17
Jun 4,MIA,Edward Cabrera,4.5,4.2
Jun 4,SEA,Paul Sewald,2.96,2.5
Jun 4,SEA,Matt Brash,4.5,1.83
Jun 4,LAA,Jaime Barria,1.59,3.11
Jun 4,DET,Michael Lorenzen,3.21,3.94
Jun 4,SDP,Seth Lugo,4.1,3.96
Jun 4,PHI,Jose Alvarado,0.63,0.84
Jun 4,SDP,Nick Martinez,2.64,3.87
Jun 4,WSN,Josiah Gray,3.09,4.76
Jun 4,CLE,Emmanuel Clase,3.21,2.71
Jun 4,NYM,David Robertson,1.75,2.86
Jun 4,BOS,Tanner Houck,5.3,4.14
Jun 4,TBR,Jeffrey Springs,0.56,1.85
Jun 4,PIT,Johan Oviedo,4.5,4.13
Jun 4,LAA,Carlos Estevez,1.5,3.08
Jun 4,LAD,Caleb Ferguson,1.35,2.23
Jun 4,KCR,Aroldis Chapman,3.1,2.1
Jun 4,ATL,Jesse Chavez,1.8,2.52
Jun 4,TOR,Jordan Romano,3.13,2.94
Jun 4,DET,Jason Foley,1.5,2.37
Jun 4,TEX,Will Smith,3.15,2.43
Jun 4,COL,Jake Bird,2.79,3.05
Jun 4,BAL,Danny Coulombe,2.08,2.59
Jun 4,MIA,Braxton Garrett,4.22,4.0
Jun 4,HOU,Luis Garcia,4.0,3.65
Jun 4,TEX,Jon Gray,2.51,4.43
Jun 4,NYY,Ian Hamilton,1.23,1.78
Jun 4,CHC,Adbert Alzolay,2.25,2.71
Jun 4,KCR,Zack Greinke,4.19,4.34
Jun 4,ARI,Andrew Chafin,3.1,2.55
Jun 4,STL,Chris Stratton,3.66,2.41
