Date,Opp,Name,ERA,FIP
May 6,ARI,Zac Gallen,2.53,1.64
May 6,NYY,Gerrit Cole,1.35,2.08
May 6,PHI,Zack Wheeler,4.26,2.39
May 6,SEA,Luis Castillo,2.38,2.49
May 6,MIN,Sonny Gray,0.77,1.97
May 6,TEX,Nathan Eovaldi,3.93,2.0
May 6,TEX,Jacob deGrom,2.67,1.57
May 6,TOR,Kevin Gausman,3.86,2.57
May 6,STL,Jordan Montgomery,3.29,2.8
May 6,ATL,Spencer Strider,2.57,2.14
May 6,MIN,Pablo Lopez,3.77,2.96
May 6,CHC,Justin Steele,1.45,3.12
May 6,HOU,Framber Valdez,2.6,3.24
May 6,HOU,Hunter Brown,2.6,2.77
May 6,DET,Eduardo Rodriguez,1.81,3.24
May 6,CIN,Hunter Greene,3.74,2.9
May 6,SEA,George Kirby,3.11,2.99
May 6,MIN,Joe Ryan,2.37,2.94
May 6,PHI,Matt Strahm,3.38,2.5
May 6,LAD,Clayton Kershaw,2.53,3.64
May 6,CIN,Graham Ashcraft,2.0,3.56
May 6,LAA,Shohei Ohtani,2.54,3.52
May 6,PIT,David Bednar,0.64,0.78
May 6,PIT,Mitch Keller,3.32,3.24
May 6,HOU,Cristian Javier,3.54,3.51
May 6,TBR,Shane McClanahan,2.03,3.23
May 6,BAL,Yennier Cano,0.0,1.21
May 6,CHC,Drew Smyly,2.83,3.43
May 6,SEA,Logan Gilbert,4.01,3.08
May 6,SDP,Yu Darvish,3.19,3.48
May 6,TBR,Drew Rasmussen,3.66,2.91
May 6,TOR,Jose Berrios,5.29,3.14
May 6,CHW,Lucas Giolito,3.67,3.81
May 6,CHC,Marcus Stroman,2.18,3.62
May 6,SFG,Alex Cobb,2.43,2.92
May 6,SFG,Anthony DeSclafani,2.13,3.31
May 6,PHI,Aaron Nola,4.64,3.96
May 6,CIN,Alexis Diaz,2.7,0.28
May 6,MIL,Wade Miley,2.31,3.43
May 6,COL,Ryan Feltner,4.45,3.65
May 6,MIL,Freddy Peralta,3.63,3.54
May 6,SDP,Josh Hader,0.6,1.82
May 6,PHI,Jose Alvarado,0.68,0.66
May 6,ARI,Merrill Kelly,2.75,3.84
May 6,TBR,Zach Eflin,2.25,2.89
May 6,TBR,Jeffrey Springs,0.56,1.85
May 6,PIT,Roansy Contreras,4.09,3.59
May 6,ATL,Bryce Elder,1.75,3.51
May 6,LAA,Carlos Estevez,1.08,1.9
May 6,MIN,Bailey Ober,0.98,2.52
May 6,WSN,MacKenzie Gore,3.77,3.77
May 6,HOU,Luis Garcia,4.0,3.65
May 6,CLE,Shane Bieber,2.96,3.96
May 6,LAD,Dustin May,3.15,3.72
May 6,MIA,Jesus Luzardo,3.66,3.89
May 6,SDP,Seth Lugo,3.21,3.88
May 6,BOS,Chris Sale,6.37,3.94
May 6,ATL,Max Fried,2.08,3.05
May 6,SEA,Matt Brash,5.28,1.78
May 6,NYM,David Robertson,0.63,2.03
May 6,MIA,Huascar Brazoban,2.37,2.34
May 6,DET,Alex Lange,1.15,1.75
May 6,SFG,Logan Webb,3.8,4.0
May 6,PIT,Vince Velasquez,3.06,4.02
