Date,Opp,Name,ERA,FIP
Apr 7,NYY,Gerrit Cole,0.73,1.42
Apr 7,LAD,Julio Urias,1.5,1.53
Apr 7,TOR,Kevin Gausman,0.0,1.7
Apr 7,SEA,Luis Castillo,0.0,1.74
Apr 7,HOU,Framber Valdez,1.5,1.62
Apr 7,MIA,Jesus Luzardo,0.71,2.1
Apr 7,HOU,Cristian Javier,3.27,1.56
Apr 7,CLE,Shane Bieber,2.25,1.87
Apr 7,TBR,Jeffrey Springs,0.0,-0.22
Apr 7,TEX,Jacob deGrom,5.59,1.53
Apr 7,LAA,Shohei Ohtani,0.75,2.53
Apr 7,COL,Kyle Freeland,0.0,3.05
Apr 7,LAD,Dustin May,0.69,2.59
Apr 7,TBR,Shane McClanahan,1.5,2.53
Apr 7,KCR,Zack Greinke,2.38,2.4
Apr 7,CLE,Hunter Gaddis,3.72,2.87
Apr 7,LAD,Noah Syndergaard,1.5,1.28
Apr 7,TBR,Drew Rasmussen,0.0,0.95
Apr 7,PIT,David Bednar,0.0,-0.05
Apr 7,CHW,Dylan Cease,1.59,2.84
Apr 7,MIA,Sandy Alcantara,1.84,3.35
Apr 7,CHC,Justin Steele,0.0,1.12
Apr 7,MIN,Pablo Lopez,0.73,2.96
Apr 7,STL,Miles Mikolas,9.64,2.75
Apr 7,ATL,Spencer Strider,2.45,2.83
Apr 7,CIN,Nick Lodolo,3.6,0.88
Apr 7,PIT,Mitch Keller,3.86,3.37
Apr 7,NYY,Nestor Cortes,1.8,2.08
Apr 7,MIN,Tyler Mahle,1.8,1.08
Apr 7,CHC,Marcus Stroman,0.0,2.12
Apr 7,OAK,Kyle Muller,2.53,3.19
Apr 7,SFG,Logan Webb,6.55,3.28
Apr 7,ATL,Dylan Dodd,1.8,2.08
Apr 7,SFG,Anthony DeSclafani,0.0,1.95
Apr 7,TOR,Jose Berrios,12.71,1.87
Apr 7,COL,Pierce Johnson,3.0,-0.38
Apr 7,NYY,Jhony Brito,0.0,1.48
Apr 7,CLE,Eli Morgan,0.0,1.03
Apr 7,CIN,Derek Law,0.0,2.68
Apr 7,TEX,Nathan Eovaldi,5.4,2.08
Apr 7,SDP,Ryan Weathers,3.6,3.08
Apr 7,TEX,Martin Perez,1.59,2.4
Apr 7,LAD,Clayton Kershaw,1.5,2.45
Apr 7,STL,Jordan Montgomery,5.4,2.68
Apr 7,NYM,Kodai Senga,1.69,1.97
Apr 7,LAA,Reid Detmers,3.86,2.21
Apr 7,BAL,Grayson Rodriguez,3.6,1.88
Apr 7,TBR,Zach Eflin,1.8,1.88
Apr 7,MIL,Freddy Peralta,0.0,2.45
Apr 7,MIL,Wade Miley,0.0,2.78
Apr 7,PHI,Aaron Nola,7.45,3.7
Apr 7,CHW,Lucas Giolito,3.6,2.08
Apr 7,CLE,Trevor Stephan,0.0,1.53
Apr 7,CLE,Aaron Civale,0.0,2.86
Apr 7,CIN,Graham Ashcraft,1.29,3.86
Apr 7,PHI,Matt Strahm,0.0,2.28
Apr 7,SDP,Seth Lugo,1.29,3.14
Apr 7,SFG,Jakob Junis,1.42,2.34
Apr 7,TOR,Jordan Romano,0.0,0.62
Apr 7,STL,Drew VerHagen,0.0,0.28
Apr 7,KCR,Kris Bubic,3.6,2.28
Apr 7,MIN,Kenta Maeda,1.8,2.28
Apr 7,HOU,Ronel Blanco,0.0,0.28
Apr 7,SEA,Gabe Speier,0.0,1.03
Apr 7,PIT,Roansy Contreras,1.59,3.11
Apr 7,LAA,Tyler Anderson,0.0,3.45
Apr 7,CHW,Mike Clevinger,0.0,3.08
Apr 7,MIA,JT Chargois,0.0,1.28
Apr 7,LAD,Phil Bickford,5.4,-0.02
Apr 7,NYY,Ron Marinaccio,0.0,0.58
Apr 7,HOU,Hunter Brown,7.71,3.07
Apr 7,KCR,Jordan Lyles,4.91,4.19
Apr 7,LAD,Michael Grove,6.75,2.78
Apr 7,STL,Ryan Helsley,6.75,2.91
Apr 7,SDP,Blake Snell,7.88,4.03
Apr 7,TEX,Brock Burke,3.38,1.03
Apr 7,WSN,MacKenzie Gore,1.69,3.28
Apr 7,BAL,Keegan Akin,7.71,1.57
Apr 7,MIL,Brandon Woodruff,1.5,3.28
Apr 7,ATL,Bryce Elder,0.0,3.28
Apr 7,BOS,Josh Winckowski,1.5,1.78
Apr 7,OAK,Dany Jimenez,0.0,4.03
Apr 7,SEA,Logan Gilbert,1.5,3.62
Apr 7,SDP,Steven Wilson,1.69,2.91
Apr 7,SEA,Trevor Gott,0.0,1.9
Apr 7,ARI,Miguel Castro,0.0,2.0
Apr 7,NYY,Clay Holmes,6.75,-0.47
Apr 7,TOR,Tim Mayza,3.38,0.28
Apr 7,SFG,John Brebbia,3.0,-0.05
Apr 7,STL,Zack Thompson,0.0,1.18
Apr 7,PIT,Duane Underwood Jr.,0.0,1.48
Apr 7,ARI,Merrill Kelly,1.93,4.14
Apr 7,ATL,Max Fried,2.7,2.08
Apr 7,NYM,David Robertson,0.0,1.28
Apr 7,PIT,Rob Zastryzny,2.7,2.08
Apr 7,BOS,Kaleb Ort,7.2,2.08
Apr 7,BAL,Tyler Wells,0.0,2.48
Apr 7,TEX,Will Smith,0.0,1.57
Apr 7,OAK,Domingo Acevedo,8.1,2.38
Apr 7,BAL,Cionel Perez,2.7,0.88
Apr 7,KCR,Jose Cuas,3.86,1.36
Apr 7,NYM,Drew Smith,3.38,1.41
Apr 7,TEX,Jonathan Hernandez,2.08,2.13
Apr 7,COL,Justin Lawrence,0.0,1.18
Apr 7,PHI,Zack Wheeler,8.31,3.75
Apr 7,PHI,Jose Alvarado,0.0,-1.72
Apr 7,CHC,Jameson Taillon,6.75,3.03
Apr 7,CIN,Buck Farmer,9.82,3.83
Apr 7,TBR,Josh Fleming,15.0,2.95
Apr 7,PIT,Dauri Moreta,0.0,2.86
Apr 7,CIN,Alexis Diaz,0.0,0.28
Apr 7,ATL,Jesse Chavez,0.0,1.65
Apr 7,ARI,Andrew Chafin,0.0,2.91
Apr 7,DET,Garrett Hill,8.1,2.08
Apr 7,WSN,Mason Thompson,1.29,3.14
Apr 7,SDP,Josh Hader,0.0,0.28
Apr 7,OAK,Zach Jackson,2.45,2.47
Apr 7,CIN,Ian Gibaut,2.7,3.88
Apr 7,WSN,Hunter Harvey,3.38,3.66
Apr 7,ARI,Zac Gallen,7.59,4.97
Apr 7,CHC,Adbert Alzolay,3.86,2.64
Apr 7,SEA,Matt Brash,2.7,2.08
Apr 7,CHC,Keegan Thompson,0.0,2.13
Apr 7,MIN,Jorge Lopez,0.0,1.78
Apr 7,PHI,Andrew Bellatti,0.0,1.92
Apr 7,STL,Packy Naughton,0.0,1.44
Apr 7,CIN,Luis Cessa,3.38,4.22
Apr 7,LAA,Matt Moore,5.4,0.88
Apr 7,OAK,JP Sears,5.79,4.57
Apr 7,LAA,Jose Quijada,0.0,2.28
Apr 7,MIL,Peter Strzelecki,0.0,2.78
Apr 7,TBR,Kevin Kelly,4.5,2.53
Apr 7,TOR,Erik Swanson,2.7,1.78
Apr 7,PHI,Bailey Falter,3.38,4.6
Apr 7,KCR,Brady Singer,1.8,3.88
Apr 7,CHC,Michael Fulmer,0.0,1.03
Apr 7,LAA,Jimmy Herget,2.7,3.58
Apr 7,CLE,Enyel De Los Santos,0.0,2.74
Apr 7,MIL,Devin Williams,0.0,2.28
Apr 7,KCR,Brad Keller,3.86,3.93
Apr 7,PIT,Colin Holderman,0.0,3.62
Apr 7,BAL,Kyle Gibson,4.5,4.62
Apr 7,MIA,Dylan Floro,0.0,2.28
Apr 7,NYY,Wandy Peralta,0.0,0.28
Apr 7,STL,Chris Stratton,2.45,1.65
Apr 7,SEA,Penn Murfee,0.0,3.28
Apr 7,ATL,Charlie Morton,5.06,4.03
