Date,Opp,Name,ERA,FIP
May 3,ARI,Zac Gallen,2.53,1.64
May 3,NYY,Gerrit Cole,1.35,2.08
May 3,TOR,Kevin Gausman,2.33,2.3
May 3,MIN,Sonny Gray,0.77,1.97
May 3,TEX,Nathan Eovaldi,3.93,2.0
May 3,TEX,Jacob deGrom,2.67,1.57
May 3,SEA,Luis Castillo,1.82,2.16
May 3,ATL,Spencer Strider,2.57,2.14
May 3,PHI,Zack Wheeler,3.86,2.46
May 3,STL,Jordan Montgomery,3.34,2.6
May 3,LAD,Clayton Kershaw,1.89,2.97
May 3,CIN,Hunter Greene,2.89,2.28
May 3,HOU,Hunter Brown,2.6,2.77
May 3,SEA,George Kirby,2.93,2.53
May 3,MIN,Pablo Lopez,4.0,2.9
May 3,MIN,Joe Ryan,2.37,2.94
May 3,PHI,Matt Strahm,3.38,2.5
May 3,CIN,Graham Ashcraft,2.0,3.56
May 3,LAA,Shohei Ohtani,1.85,3.37
May 3,PIT,David Bednar,0.69,0.9
May 3,CHC,Drew Smyly,2.83,3.43
May 3,TBR,Drew Rasmussen,3.66,2.91
May 3,TOR,Jose Berrios,5.29,3.14
May 3,CHC,Justin Steele,1.49,3.31
May 3,HOU,Framber Valdez,2.54,3.49
May 3,SFG,Alex Cobb,2.43,2.92
May 3,SFG,Anthony DeSclafani,2.13,3.31
May 3,CIN,Alexis Diaz,2.7,0.28
May 3,TBR,Shane McClanahan,2.12,3.2
May 3,COL,Ryan Feltner,4.45,3.65
May 3,MIL,Freddy Peralta,3.63,3.54
May 3,CLE,Shane Bieber,3.11,3.55
May 3,SEA,Matt Brash,4.85,0.9
May 3,ATL,Max Fried,0.45,2.08
May 3,BAL,Yennier Cano,0.0,1.37
May 3,PHI,Aaron Nola,4.46,3.92
May 3,TBR,Jeffrey Springs,0.56,1.85
May 3,CHW,Lucas Giolito,4.15,3.69
May 3,SDP,Josh Hader,0.64,1.78
May 3,NYM,David Robertson,0.68,1.48
May 3,PIT,Roansy Contreras,4.09,3.59
May 3,MIA,Jesus Luzardo,3.48,3.64
May 3,ATL,Bryce Elder,1.75,3.51
May 3,PIT,Mitch Keller,3.53,3.59
May 3,WSN,MacKenzie Gore,3.77,3.77
May 3,PHI,Jose Alvarado,0.73,0.45
May 3,HOU,Luis Garcia,4.0,3.65
May 3,DET,Eduardo Rodriguez,2.21,3.64
May 3,LAD,Dustin May,3.15,3.72
May 3,SEA,Logan Gilbert,4.23,3.25
May 3,PIT,Vince Velasquez,3.06,3.72
May 3,MIA,Braxton Garrett,2.45,2.69
May 3,CHC,Marcus Stroman,2.29,3.71
May 3,BAL,Grayson Rodriguez,4.07,2.91
May 3,HOU,Cristian Javier,3.48,3.85
May 3,MIL,Wade Miley,1.86,3.39
May 3,BAL,Bryan Baker,1.76,1.78
May 3,KCR,Aroldis Chapman,1.74,0.48
May 3,SDP,Seth Lugo,3.58,3.68
May 3,MIN,Griffin Jax,3.46,1.67
May 3,CHC,Jameson Taillon,4.5,1.86
May 3,TBR,Taj Bradley,3.52,2.57
May 3,SDP,Yu Darvish,3.6,3.82
May 3,LAA,Carlos Estevez,1.23,2.06
May 3,SFG,Logan Webb,4.1,3.9
May 3,LAD,Julio Urias,3.86,4.32
May 3,WSN,Josiah Gray,2.67,4.32
May 3,WSN,Trevor Williams,3.41,4.36
May 3,OAK,Mason Miller,3.52,2.44
May 3,PIT,Johan Oviedo,4.78,3.75
May 3,ARI,Merrill Kelly,3.06,4.09
May 3,BAL,Felix Bautista,1.32,2.11
May 3,ATL,Nick Anderson,3.55,1.71
May 3,CLE,Eli Morgan,0.64,1.78
May 3,CHW,Dylan Cease,4.15,4.01
May 3,NYY,Michael King,1.56,2.02
May 3,KCR,Kris Bubic,3.94,2.66
May 3,CLE,Tanner Bibee,2.45,2.38
May 3,BOS,Kenley Jansen,1.04,1.21
May 3,CIN,Alex Young,2.03,1.86
May 3,MIA,Huascar Brazoban,2.55,2.72
May 3,SDP,Michael Wacha,5.46,4.24
May 3,MIL,Devin Williams,0.0,1.25
May 3,MIA,Sandy Alcantara,5.09,4.19
May 3,WSN,Mason Thompson,2.18,3.04
May 3,TEX,Martin Perez,2.41,4.09
May 3,MIL,Corbin Burnes,4.01,4.09
May 3,SEA,Paul Sewald,2.81,3.03
May 3,TBR,Kevin Kelly,3.71,2.7
May 3,LAA,Patrick Sandoval,2.93,4.13
May 3,LAA,Andrew Wantz,0.79,2.49
May 3,SEA,Bryce Miller,1.5,-0.05
May 3,COL,Jake Bird,3.38,2.96
May 3,ATL,Charlie Morton,3.38,4.03
May 3,CLE,Aaron Civale,2.84,2.49
May 3,SEA,Trevor Gott,2.45,2.4
May 3,MIN,Bailey Ober,1.59,2.84
May 3,LAA,Matt Moore,1.17,2.44
May 3,OAK,Zach Jackson,2.13,2.65
May 3,BAL,Danny Coulombe,0.84,1.78
May 3,TOR,Tim Mayza,1.04,1.44
May 3,BAL,Kyle Gibson,3.93,4.27
May 3,NYY,Nestor Cortes,4.91,4.62
May 3,DET,Alex Lange,1.42,2.1
May 3,LAD,Brusdar Graterol,2.19,1.91
May 3,SDP,Ryan Weathers,2.5,3.78
