Date,Opp,Name,ERA,FIP
Apr 6,NYY,Gerrit Cole,0.73,1.42
Apr 6,LAD,Julio Urias,1.5,1.53
Apr 6,SEA,Luis Castillo,0.0,1.74
Apr 6,HOU,Framber Valdez,1.5,1.62
Apr 6,MIA,Jesus Luzardo,0.71,2.1
Apr 6,HOU,Cristian Javier,3.27,1.56
Apr 6,CLE,Shane Bieber,2.25,1.87
Apr 6,TBR,Jeffrey Springs,0.0,-0.22
Apr 6,TEX,Jacob deGrom,5.59,1.53
Apr 6,LAA,Shohei Ohtani,0.75,2.53
Apr 6,TBR,Shane McClanahan,1.5,2.53
Apr 6,KCR,Zack Greinke,2.38,2.4
Apr 6,SDP,Blake Snell,6.23,-0.18
Apr 6,CLE,Hunter Gaddis,3.72,2.87
Apr 6,LAD,Noah Syndergaard,1.5,1.28
Apr 6,TBR,Drew Rasmussen,0.0,0.95
Apr 6,PIT,David Bednar,0.0,-0.05
Apr 6,CHW,Dylan Cease,1.59,2.84
Apr 6,MIA,Sandy Alcantara,1.84,3.35
Apr 6,CHC,Justin Steele,0.0,1.12
Apr 6,MIN,Pablo Lopez,0.73,2.96
Apr 6,STL,Miles Mikolas,9.64,2.75
Apr 6,CIN,Nick Lodolo,3.6,0.88
Apr 6,TOR,Kevin Gausman,0.0,1.45
Apr 6,PIT,Mitch Keller,3.86,3.37
Apr 6,NYY,Nestor Cortes,1.8,2.08
Apr 6,MIN,Tyler Mahle,1.8,1.08
Apr 6,CHC,Marcus Stroman,0.0,2.12
Apr 6,OAK,Kyle Muller,2.53,3.19
Apr 6,SFG,Logan Webb,6.55,3.28
Apr 6,ATL,Spencer Strider,0.0,1.78
Apr 6,ATL,Dylan Dodd,1.8,2.08
Apr 6,SFG,Anthony DeSclafani,0.0,1.95
Apr 6,TOR,Jose Berrios,12.71,1.87
Apr 6,LAD,Dustin May,0.0,2.57
Apr 6,COL,Kyle Freeland,0.0,3.45
Apr 6,NYY,Jhony Brito,0.0,1.48
Apr 6,CLE,Eli Morgan,0.0,1.03
Apr 6,CIN,Derek Law,0.0,2.68
Apr 6,TEX,Nathan Eovaldi,5.4,2.08
Apr 6,SDP,Ryan Weathers,3.6,3.08
Apr 6,TEX,Martin Perez,1.59,2.4
Apr 6,LAD,Clayton Kershaw,1.5,2.45
Apr 6,STL,Jordan Montgomery,5.4,2.68
Apr 6,NYM,Kodai Senga,1.69,1.97
Apr 6,LAA,Reid Detmers,3.86,2.21
Apr 6,BAL,Grayson Rodriguez,3.6,1.88
Apr 6,TBR,Zach Eflin,1.8,1.88
Apr 6,MIL,Freddy Peralta,0.0,2.45
Apr 6,MIL,Wade Miley,0.0,2.78
Apr 6,PHI,Aaron Nola,7.45,3.7
Apr 6,CHW,Lucas Giolito,3.6,2.08
Apr 6,CLE,Trevor Stephan,0.0,1.53
Apr 6,CLE,Aaron Civale,0.0,2.86
Apr 6,CIN,Graham Ashcraft,1.29,3.86
Apr 6,PHI,Matt Strahm,0.0,2.28
Apr 6,SDP,Seth Lugo,1.29,3.14
Apr 6,TOR,Jordan Romano,0.0,0.62
Apr 6,STL,Drew VerHagen,0.0,0.28
Apr 6,KCR,Kris Bubic,3.6,2.28
Apr 6,MIN,Kenta Maeda,1.8,2.28
Apr 6,HOU,Ronel Blanco,0.0,0.28
Apr 6,SEA,Gabe Speier,0.0,1.03
Apr 6,PIT,Roansy Contreras,1.59,3.11
Apr 6,LAA,Tyler Anderson,0.0,3.45
Apr 6,CHW,Mike Clevinger,0.0,3.08
Apr 6,MIA,JT Chargois,0.0,1.28
Apr 6,NYY,Ron Marinaccio,0.0,0.58
Apr 6,HOU,Hunter Brown,7.71,3.07
Apr 6,LAD,Michael Grove,6.75,2.78
Apr 6,STL,Ryan Helsley,6.75,2.91
Apr 6,TEX,Brock Burke,3.38,1.03
Apr 6,WSN,MacKenzie Gore,1.69,3.28
Apr 6,BAL,Keegan Akin,7.71,1.57
Apr 6,MIL,Brandon Woodruff,1.5,3.28
Apr 6,ATL,Bryce Elder,0.0,3.28
Apr 6,BOS,Josh Winckowski,1.5,1.78
Apr 6,OAK,Dany Jimenez,0.0,4.03
Apr 6,SEA,Logan Gilbert,1.5,3.62
Apr 6,SEA,Trevor Gott,0.0,1.9
Apr 6,ARI,Miguel Castro,0.0,2.0
Apr 6,NYY,Clay Holmes,6.75,-0.47
Apr 6,STL,Zack Thompson,0.0,1.18
Apr 6,PIT,Duane Underwood Jr.,0.0,1.48
Apr 6,ATL,Max Fried,2.7,2.08
Apr 6,NYM,David Robertson,0.0,1.28
Apr 6,PIT,Rob Zastryzny,2.7,2.08
Apr 6,BOS,Kaleb Ort,7.2,2.08
Apr 6,BAL,Tyler Wells,0.0,2.48
Apr 6,TOR,Tim Mayza,3.86,-0.14
Apr 6,TEX,Will Smith,0.0,1.57
Apr 6,OAK,Domingo Acevedo,8.1,2.38
Apr 6,BAL,Cionel Perez,2.7,0.88
Apr 6,NYM,Drew Smith,3.38,1.41
Apr 6,TEX,Jonathan Hernandez,2.08,2.13
Apr 6,PHI,Zack Wheeler,8.31,3.75
Apr 6,PHI,Jose Alvarado,0.0,-1.72
Apr 6,CHC,Jameson Taillon,6.75,3.03
Apr 6,CIN,Buck Farmer,9.82,3.83
Apr 6,TBR,Josh Fleming,15.0,2.95
Apr 6,PIT,Dauri Moreta,0.0,2.86
Apr 6,CIN,Alexis Diaz,0.0,0.28
Apr 6,COL,Pierce Johnson,4.5,-0.22
Apr 6,ATL,Jesse Chavez,0.0,1.65
Apr 6,ARI,Andrew Chafin,0.0,2.91
Apr 6,KCR,Jordan Lyles,1.69,3.66
Apr 6,DET,Garrett Hill,8.1,2.08
Apr 6,SDP,Josh Hader,0.0,0.28
Apr 6,SFG,John Brebbia,4.5,0.28
Apr 6,OAK,Zach Jackson,2.45,2.47
Apr 6,CIN,Ian Gibaut,2.7,3.88
Apr 6,WSN,Hunter Harvey,3.38,3.66
Apr 6,ARI,Zac Gallen,7.59,4.97
Apr 6,CHC,Adbert Alzolay,3.86,2.64
Apr 6,SEA,Matt Brash,2.7,2.08
Apr 6,CHC,Keegan Thompson,0.0,2.13
Apr 6,MIN,Jorge Lopez,0.0,1.78
Apr 6,KCR,Jose Cuas,3.38,0.66
Apr 6,PHI,Andrew Bellatti,0.0,1.92
Apr 6,STL,Packy Naughton,0.0,1.44
Apr 6,SDP,Steven Wilson,2.7,2.98
Apr 6,CIN,Luis Cessa,3.38,4.22
Apr 6,LAA,Matt Moore,5.4,0.88
Apr 6,OAK,JP Sears,5.79,4.57
Apr 6,LAA,Jose Quijada,0.0,2.28
Apr 6,MIL,Peter Strzelecki,0.0,2.78
Apr 6,LAD,Yency Almonte,4.5,2.28
Apr 6,SFG,Jakob Junis,3.86,1.57
Apr 6,LAD,Phil Bickford,7.71,0.28
Apr 6,TBR,Kevin Kelly,4.5,2.53
Apr 6,TOR,Erik Swanson,2.7,1.78
Apr 6,PHI,Bailey Falter,3.38,4.6
Apr 6,KCR,Brady Singer,1.8,3.88
Apr 6,ARI,Kyle Nelson,0.0,0.78
Apr 6,CHC,Michael Fulmer,0.0,1.03
Apr 6,LAA,Jimmy Herget,2.7,3.58
Apr 6,CLE,Enyel De Los Santos,0.0,2.74
Apr 6,MIL,Devin Williams,0.0,2.28
Apr 6,KCR,Brad Keller,3.86,3.93
Apr 6,PIT,Colin Holderman,0.0,3.62
Apr 6,BAL,Kyle Gibson,4.5,4.62
Apr 6,MIA,Dylan Floro,0.0,2.28
Apr 6,NYY,Wandy Peralta,0.0,0.28
Apr 6,STL,Chris Stratton,2.45,1.65
Apr 6,SEA,Penn Murfee,0.0,3.28
Apr 6,ATL,Charlie Morton,5.06,4.03
Apr 6,MIN,Emilio Pagan,3.0,2.28
Apr 6,BOS,Richard Bleier,6.0,2.28
Apr 6,NYM,Dennis Santana,0.0,1.78
Apr 6,DET,Chasen Shreve,3.0,2.28
Apr 6,SDP,Nick Martinez,5.14,4.57
Apr 6,NYY,Albert Abreu,0.0,2.78
Apr 6,CIN,Alex Young,0.0,2.86
Apr 6,MIN,Jorge Alcala,0.0,2.28
Apr 6,LAA,Andrew Wantz,0.0,1.28
Apr 6,HOU,Hector Neris,4.15,4.67
Apr 6,CHW,Jake Diekman,2.7,3.58
Apr 6,LAD,Shelby Miller,0.0,1.62
Apr 6,DET,Matthew Boyd,4.15,3.98
Apr 6,NYY,Michael King,6.0,2.62
Apr 6,TEX,Ian Kennedy,0.0,-2.72
Apr 6,TEX,Taylor Hearn,0.0,1.78
Apr 6,COL,Justin Lawrence,0.0,0.78
Apr 6,BAL,Bryan Baker,7.36,2.74
Apr 6,WSN,Erasmo Ramirez,0.0,3.53
Apr 6,KCR,Aroldis Chapman,0.0,0.78
Apr 6,KCR,Ryan Yarbrough,6.0,2.95
Apr 6,NYY,Jimmy Cordero,0.0,0.78
Apr 6,WSN,Anthony Banda,3.0,1.95
Apr 6,ATL,A.J. Minter,0.0,2.95
