Date,Opp,Name,ERA,FIP
Jun 5,ARI,Zac Gallen,2.75,2.23
Jun 5,TOR,Kevin Gausman,2.76,2.38
Jun 5,TEX,Nathan Eovaldi,2.24,2.45
Jun 5,MIN,Sonny Gray,2.15,2.43
Jun 5,HOU,Framber Valdez,2.16,2.87
Jun 5,PHI,Zack Wheeler,4.33,2.85
Jun 5,MIN,Joe Ryan,2.76,2.77
Jun 5,SEA,Luis Castillo,2.55,2.83
Jun 5,ATL,Spencer Strider,2.97,2.6
Jun 5,CHC,Justin Steele,2.65,2.84
Jun 5,PIT,Mitch Keller,3.25,2.86
Jun 5,HOU,Hunter Brown,3.61,2.9
Jun 5,SEA,George Kirby,3.04,3.27
Jun 5,SFG,Logan Webb,2.85,3.33
Jun 5,SEA,Logan Gilbert,4.08,3.14
Jun 5,DET,Eduardo Rodriguez,2.13,3.17
Jun 5,CHC,Marcus Stroman,2.39,3.49
Jun 5,LAD,Clayton Kershaw,3.25,3.56
Jun 5,CIN,Hunter Greene,3.92,3.48
Jun 5,NYY,Gerrit Cole,2.82,3.65
Jun 5,MIA,Sandy Alcantara,5.07,3.65
Jun 5,HOU,Cristian Javier,2.84,3.63
Jun 5,TBR,Shane McClanahan,2.07,3.4
Jun 5,ARI,Merrill Kelly,2.8,3.67
Jun 5,TEX,Jacob deGrom,2.67,1.57
Jun 5,CHC,Drew Smyly,3.56,3.8
Jun 5,TBR,Drew Rasmussen,2.62,2.57
Jun 5,ATL,Bryce Elder,1.92,3.42
Jun 5,BAL,Yennier Cano,0.87,1.74
Jun 5,SDP,Michael Wacha,3.48,3.72
Jun 5,STL,Miles Mikolas,3.74,3.83
Jun 5,TOR,Jose Berrios,3.66,3.7
Jun 5,CIN,Alexis Diaz,1.61,1.36
Jun 5,WSN,MacKenzie Gore,3.66,3.92
Jun 5,SFG,Alex Cobb,2.71,3.43
Jun 5,MIA,Jesus Luzardo,4.05,3.69
Jun 5,LAA,Shohei Ohtani,3.3,3.97
Jun 5,SDP,Yu Darvish,4.1,3.82
Jun 5,ATL,Charlie Morton,3.62,3.56
Jun 5,BOS,Chris Sale,4.58,3.71
Jun 5,PHI,Matt Strahm,3.05,2.85
Jun 5,PIT,David Bednar,1.13,1.45
Jun 5,MIN,Pablo Lopez,4.54,3.79
Jun 5,SFG,Anthony DeSclafani,3.97,3.77
Jun 5,LAD,Dustin May,2.63,3.26
Jun 5,MIN,Bailey Ober,2.33,3.18
Jun 5,TEX,Dane Dunning,2.06,2.83
Jun 5,STL,Jordan Montgomery,4.23,3.95
Jun 5,CLE,Logan Allen,2.76,3.22
Jun 5,TBR,Zach Eflin,3.3,3.57
Jun 5,BAL,Felix Bautista,1.29,1.96
Jun 5,PHI,Aaron Nola,4.7,4.4
Jun 5,TBR,Taj Bradley,3.6,2.8
Jun 5,LAA,Reid Detmers,5.15,3.62
Jun 5,SEA,Bryce Miller,4.46,3.13
Jun 5,BAL,Kyle Gibson,3.89,4.07
Jun 5,CLE,Tanner Bibee,3.2,3.23
Jun 5,CLE,Shane Bieber,3.72,4.14
Jun 5,COL,Brent Suter,1.77,2.7
Jun 5,CHW,Dylan Cease,4.63,4.27
Jun 5,SDP,Josh Hader,1.61,2.34
Jun 5,LAA,Patrick Sandoval,4.14,4.19
Jun 5,NYY,Clarke Schmidt,5.01,3.95
Jun 5,ATL,Nick Anderson,3.33,2.42
Jun 5,SEA,Matt Brash,4.24,1.74
Jun 5,NYM,Max Scherzer,3.21,4.12
Jun 5,NYY,Michael King,1.65,2.46
Jun 5,BOS,Tanner Houck,5.46,4.06
Jun 5,MIN,Griffin Jax,4.26,2.14
Jun 5,CHW,Lucas Giolito,4.08,4.46
Jun 5,KCR,Aroldis Chapman,2.95,1.97
Jun 5,COL,Justin Lawrence,3.06,2.63
Jun 5,MIA,Edward Cabrera,4.5,4.2
Jun 5,SEA,Paul Sewald,2.96,2.5
Jun 5,LAA,Jaime Barria,1.59,3.11
Jun 5,CLE,Emmanuel Clase,3.1,2.7
Jun 5,DET,Michael Lorenzen,3.21,3.94
Jun 5,SDP,Seth Lugo,4.1,3.96
Jun 5,DET,Jason Foley,1.42,2.34
Jun 5,NYM,Kodai Senga,3.75,4.2
Jun 5,PHI,Jose Alvarado,0.63,0.84
Jun 5,SDP,Nick Martinez,2.64,3.87
Jun 5,TOR,Jordan Romano,3.0,2.87
Jun 5,WSN,Josiah Gray,3.09,4.76
Jun 5,BAL,Tyler Wells,3.29,4.56
Jun 5,NYM,David Robertson,1.75,2.86
Jun 5,SEA,Trevor Gott,3.38,2.46
Jun 5,NYY,Domingo German,3.69,4.35
Jun 5,COL,Kyle Freeland,4.06,4.96
Jun 5,TBR,Jeffrey Springs,0.56,1.85
Jun 5,PIT,Johan Oviedo,4.5,4.13
Jun 5,LAD,Bobby Miller,1.06,2.11
Jun 5,ATL,Jesse Chavez,1.8,2.52
Jun 5,ARI,Andrew Chafin,3.38,2.53
Jun 5,TEX,Will Smith,3.15,2.43
Jun 5,COL,Jake Bird,2.79,3.05
Jun 5,BAL,Danny Coulombe,2.08,2.59
Jun 5,LAA,Carlos Estevez,1.42,3.21
Jun 5,MIA,Braxton Garrett,4.22,4.0
Jun 5,HOU,Luis Garcia,4.0,3.65
Jun 5,NYY,Clay Holmes,2.84,2.42
Jun 5,TEX,Jon Gray,2.51,4.43
Jun 5,NYY,Ian Hamilton,1.23,1.78
Jun 5,CHC,Adbert Alzolay,2.25,2.71
Jun 5,KCR,Zack Greinke,4.19,4.34
Jun 5,STL,Chris Stratton,3.66,2.41
Jun 5,LAD,Brusdar Graterol,1.82,2.6
Jun 5,PIT,Vince Velasquez,3.86,3.9
Jun 5,WSN,Hunter Harvey,3.33,3.28
Jun 5,BAL,Kyle Bradish,4.13,3.99
Jun 5,COL,Brad Hand,3.86,2.14
Jun 5,PIT,Rich Hill,4.41,4.42
Jun 5,HOU,Phil Maton,1.26,2.31
Jun 5,SFG,Camilo Doval,2.1,2.66
Jun 5,NYY,Nestor Cortes,5.16,4.6
Jun 5,TOR,Tim Mayza,1.8,1.88
Jun 5,STL,Ryan Helsley,3.52,2.89
Jun 5,MIA,Huascar Brazoban,3.6,3.02
Jun 5,HOU,Ryan Pressly,3.33,2.5
Jun 5,ATL,A.J. Minter,6.49,2.94
Jun 5,MIL,Adrian Houser,3.45,3.57
Jun 5,ATL,Max Fried,2.08,3.05
Jun 5,DET,Matthew Boyd,5.57,4.35
Jun 5,COL,Ryan Feltner,5.86,4.36
Jun 5,MIL,Corbin Burnes,3.75,4.59
Jun 5,STL,Jack Flaherty,4.55,4.44
Jun 5,WSN,Patrick Corbin,4.92,4.95
Jun 5,TOR,Chris Bassitt,3.41,4.8
Jun 5,CHW,Mike Clevinger,4.13,4.76
Jun 5,CIN,Graham Ashcraft,6.64,5.03
Jun 5,SEA,Gabe Speier,2.53,1.92
Jun 5,DET,Alex Lange,2.55,2.68
Jun 5,TEX,Josh Sborz,4.26,2.44
Jun 5,ARI,Ryne Nelson,5.4,4.84
Jun 5,OAK,Mason Miller,3.38,3.1
Jun 5,CHC,Jameson Taillon,7.05,4.12
Jun 5,SFG,John Brebbia,3.8,2.48
Jun 5,SEA,Marco Gonzales,5.22,4.3
Jun 5,CLE,Aaron Civale,2.04,2.61
Jun 5,HOU,Hector Neris,1.13,3.12
Jun 5,MIL,Devin Williams,0.46,2.67
Jun 5,MIL,Joel Payamps,2.3,3.21
Jun 5,LAA,Chris Devenski,2.45,2.74
Jun 5,PIT,Dauri Moreta,1.67,2.88
Jun 5,LAD,Caleb Ferguson,2.14,2.95
Jun 5,KCR,Carlos Hernandez,4.76,2.83
Jun 5,KCR,Brady Singer,6.45,4.5
Jun 5,CHW,Gregory Santos,2.12,2.85
Jun 5,KCR,Scott Barlow,3.52,2.98
Jun 5,PHI,Ranger Suarez,5.47,3.69
Jun 5,CHW,Joe Kelly,4.08,2.38
Jun 5,MIA,Tanner Scott,3.21,3.14
Jun 5,TBR,Kevin Kelly,4.1,3.25
Jun 5,KCR,Kris Bubic,3.94,2.66
Jun 5,NYY,Jimmy Cordero,3.47,2.81
Jun 5,CHW,Keynan Middleton,1.33,2.35
Jun 5,PHI,Bailey Falter,5.13,4.75
Jun 5,BOS,Kenley Jansen,3.86,3.55
Jun 5,MIL,Freddy Peralta,4.62,4.76
Jun 5,SEA,Justin Topa,3.18,2.89
Jun 5,MIL,Peter Strzelecki,3.71,3.21
Jun 5,LAA,Griffin Canning,4.47,4.77
Jun 5,CIN,Fernando Cruz,7.0,2.73
Jun 5,LAA,Andrew Wantz,3.32,3.28
Jun 5,MIN,Jhoan Duran,1.17,2.94
Jun 5,DET,Will Vest,3.0,2.33
Jun 5,CIN,Ben Lively,3.03,4.33
Jun 5,BOS,Josh Winckowski,2.27,3.54
Jun 5,BAL,Bryan Baker,3.81,3.32
Jun 5,HOU,Bryan Abreu,1.91,3.14
Jun 5,KCR,Taylor Clarke,2.89,3.46
Jun 5,OAK,Zach Jackson,2.5,3.12
Jun 5,KCR,Daniel Lynch,4.35,2.22
Jun 5,LAD,Evan Phillips,1.99,3.06
Jun 5,SDP,Steven Wilson,2.57,3.96
Jun 5,CIN,Alex Young,2.78,3.33
Jun 5,PHI,Gregory Soto,5.25,3.2
Jun 5,PIT,Colin Holderman,2.86,2.92
Jun 5,BAL,Dean Kremer,4.43,4.59
Jun 5,TEX,Grant Anderson,0.0,-1.08
Jun 5,SDP,Luis Garcia,4.66,2.92
Jun 5,MIN,Emilio Pagan,4.07,3.04
Jun 5,TEX,Andrew Heaney,4.03,4.78
Jun 5,CLE,Triston McKenzie,0.0,-0.12
Jun 5,LAD,Tony Gonsolin,1.77,4.6
Jun 5,PIT,Roansy Contreras,4.82,4.69
Jun 5,SDP,Joe Musgrove,4.71,4.72
Jun 5,CHC,Mark Leiter Jr.,2.66,3.16
Jun 5,ARI,Miguel Castro,3.46,3.67
Jun 5,MIA,Steven Okert,1.96,2.85
Jun 5,PIT,Jose Hernandez,2.22,3.08
Jun 5,CHW,Aaron Bummer,7.71,3.02
Jun 5,CIN,Buck Farmer,2.57,3.96
Jun 5,MIA,Dylan Floro,4.32,3.4
Jun 5,NYM,Justin Verlander,4.25,4.53
Jun 5,MIL,Julio Teheran,0.82,2.65
Jun 5,MIA,A.J. Puk,3.07,3.28
Jun 5,CIN,Lucas Sims,3.93,3.56
Jun 5,MIN,Tyler Mahle,3.16,4.22
Jun 5,MIL,Wade Miley,3.67,4.8
Jun 5,STL,Steven Matz,5.5,4.64
Jun 5,MIL,Bryse Wilson,2.3,3.54
Jun 5,BOS,James Paxton,4.26,4.28
Jun 5,MIL,Brandon Woodruff,0.79,3.11
Jun 5,PHI,Seranthony Dominguez,3.68,3.56
Jun 5,BOS,Chris Martin,1.62,2.98
Jun 5,BOS,Kutter Crawford,3.48,4.18
Jun 5,ATL,Dylan Lee,3.1,3.33
Jun 5,CLE,Xzavion Curry,2.45,3.15
Jun 5,CHC,Julian Merryweather,4.13,3.03
Jun 5,STL,Adam Wainwright,6.15,4.46
Jun 5,SFG,Tyler Rogers,1.86,3.56
Jun 5,CHW,Lance Lynn,6.55,5.26
Jun 5,WSN,Trevor Williams,4.15,5.43
Jun 5,CLE,Cal Quantrill,5.61,4.94
Jun 5,SDP,Tom Cosgrove,0.0,1.82
Jun 5,PHI,Jeff Hoffman,0.77,2.08
Jun 5,MIA,Eury Perez,2.25,4.28
Jun 5,SDP,Blake Snell,4.5,5.07
Jun 5,WSN,Carl Edwards Jr.,3.28,4.01
Jun 5,COL,Noah Davis,6.17,3.88
Jun 5,TOR,Trevor Richards,3.24,3.4
Jun 5,- - -,Chase Anderson,1.69,4.75
Jun 5,KCR,Mike Mayers,1.35,3.28
Jun 5,DET,Reese Olson,3.6,1.48
Jun 5,BOS,John Schreiber,2.12,3.17
Jun 5,LAA,Matt Moore,1.44,3.72
Jun 5,TBR,Tyler Glasnow,3.72,2.97
Jun 5,ARI,Kevin Ginkel,3.08,3.47
Jun 5,MIA,Trevor Rogers,4.0,4.12
Jun 5,PHI,Andrew Vasquez,1.3,3.46
Jun 5,CLE,Hunter Gaddis,5.17,4.85
Jun 5,STL,Jordan Hicks,4.07,3.61
Jun 5,MIN,Jose De Leon,2.79,2.04
Jun 5,MIA,JT Chargois,2.45,2.74
Jun 5,CLE,Zach Plesac,7.59,4.5
Jun 5,BOS,Brayan Bello,3.89,4.73
Jun 5,KCR,Josh Staumont,4.74,3.23
Jun 5,DET,Alex Faedo,5.54,4.52
Jun 5,COL,German Marquez,4.95,4.63
Jun 5,BAL,Keegan Akin,4.91,3.28
Jun 5,TBR,Colin Poche,2.18,4.16
Jun 5,MIA,Bryan Hoeing,3.27,3.69
Jun 5,CLE,Eli Morgan,1.93,3.58
Jun 5,LAA,Jose Quijada,6.0,3.17
Jun 5,TEX,Martin Perez,4.43,5.01
Jun 5,STL,Matthew Liberatore,4.91,3.83
Jun 5,OAK,Sam Moll,4.35,3.67
Jun 5,STL,Drew VerHagen,4.39,3.92
Jun 5,LAA,Tyler Anderson,5.47,5.35
Jun 5,CIN,Luke Weaver,5.36,5.39
Jun 5,CHC,Kyle Hendricks,3.86,3.5
Jun 5,LAD,Julio Urias,4.39,5.31
Jun 5,ATL,Jared Shuster,4.99,4.72
Jun 5,MIN,Caleb Thielbar,1.74,3.19
Jun 5,SDP,Ryan Weathers,5.09,5.18
Jun 5,PIT,Yohan Ramirez,1.29,3.47
Jun 5,SEA,Easton McGee,0.0,3.13
Jun 5,CLE,Sam Hentges,3.0,2.73
Jun 5,SFG,Ryan Walker,1.17,1.59
Jun 5,SFG,Scott Alexander,3.92,3.57
Jun 5,LAA,Tucker Davidson,7.04,3.59
Jun 5,MIL,Elvis Peguero,2.75,3.59
Jun 5,LAA,Aaron Loup,6.75,3.43
Jun 5,PHI,Taijuan Walker,5.65,5.39
Jun 5,ARI,Austin Adams,2.08,1.21
Jun 5,PHI,Luis Ortiz,2.7,2.18
Jun 5,WSN,Mason Thompson,3.9,4.28
Jun 5,SDP,Drew Carlton,2.31,2.77
Jun 5,MIN,Brock Stewart,1.06,3.81
Jun 5,TEX,Brock Burke,2.96,3.94
Jun 5,BOS,Justin Garza,1.0,2.51
Jun 5,SFG,Alex Wood,4.8,4.58
Jun 5,PHI,Cristopher Sanchez,6.23,2.36
Jun 5,TOR,Erik Swanson,2.83,4.02
Jun 5,ARI,Kyle Nelson,2.86,4.19
Jun 5,OAK,JP Sears,4.37,5.16
Jun 5,ARI,Zach Davies,5.4,4.65
Jun 5,NYM,David Peterson,8.08,4.8
Jun 5,STL,Giovanny Gallegos,3.86,4.27
Jun 5,LAD,Noah Syndergaard,6.54,5.23
Jun 5,SEA,Tayler Saucedo,3.21,2.93
Jun 5,ATL,Kyle Wright,5.79,4.46
Jun 5,BOS,Garrett Whitlock,5.61,4.96
Jun 5,MIN,Jovani Moran,3.6,3.76
Jun 5,MIN,Louie Varland,3.51,4.89
Jun 5,ATL,Collin McHugh,3.18,4.21
Jun 5,NYY,Ron Marinaccio,4.0,4.1
Jun 5,CIN,Luis Cessa,9.0,5.44
Jun 5,LAD,Michael Grove,8.14,4.9
Jun 5,OAK,Hogan Harris,6.97,3.38
