Date,Opp,Name,ERA,FIP
May 1,ARI,Zac Gallen,2.15,1.74
May 1,NYY,Gerrit Cole,1.11,2.01
May 1,TOR,Kevin Gausman,2.33,2.3
May 1,MIN,Sonny Gray,0.77,1.97
May 1,TEX,Nathan Eovaldi,3.93,2.0
May 1,TEX,Jacob deGrom,2.67,1.57
May 1,SEA,Luis Castillo,1.82,2.16
May 1,ATL,Spencer Strider,1.8,1.65
May 1,PHI,Zack Wheeler,3.86,2.46
May 1,STL,Jordan Montgomery,3.34,2.6
May 1,LAD,Clayton Kershaw,1.89,2.97
May 1,CIN,Hunter Greene,2.89,2.28
May 1,HOU,Hunter Brown,2.37,2.46
May 1,TOR,Jose Berrios,4.71,2.27
May 1,SEA,George Kirby,2.93,2.53
May 1,MIN,Pablo Lopez,4.0,2.9
May 1,LAA,Shohei Ohtani,1.85,3.37
May 1,PIT,David Bednar,0.69,0.9
May 1,TBR,Drew Rasmussen,3.66,2.91
May 1,CHC,Justin Steele,1.49,3.31
May 1,HOU,Framber Valdez,2.54,3.49
May 1,CHC,Drew Smyly,3.21,3.14
May 1,SFG,Alex Cobb,2.43,2.92
May 1,MIL,Freddy Peralta,3.77,3.07
May 1,PIT,Roansy Contreras,3.58,2.96
May 1,TBR,Shane McClanahan,2.12,3.2
May 1,PHI,Matt Strahm,2.31,2.68
May 1,CLE,Shane Bieber,3.11,3.55
May 1,CIN,Graham Ashcraft,2.1,3.72
May 1,MIN,Joe Ryan,2.81,3.13
May 1,SEA,Matt Brash,4.85,0.9
May 1,ATL,Max Fried,0.45,2.08
May 1,PHI,Aaron Nola,4.46,3.92
May 1,BAL,Yennier Cano,0.0,1.38
May 1,TBR,Jeffrey Springs,0.56,1.85
May 1,CHW,Lucas Giolito,4.15,3.69
May 1,CIN,Alexis Diaz,3.0,0.06
May 1,MIA,Jesus Luzardo,3.48,3.64
May 1,WSN,MacKenzie Gore,3.0,3.43
May 1,PIT,Mitch Keller,3.53,3.59
May 1,HOU,Luis Garcia,4.0,3.65
May 1,PHI,Jose Alvarado,0.73,0.45
May 1,DET,Eduardo Rodriguez,2.21,3.64
May 1,LAD,Dustin May,3.15,3.72
May 1,SEA,Logan Gilbert,4.23,3.25
May 1,PIT,Vince Velasquez,3.06,3.72
May 1,MIA,Braxton Garrett,2.45,2.69
May 1,CHC,Marcus Stroman,2.29,3.71
May 1,BAL,Grayson Rodriguez,4.07,2.91
May 1,SDP,Josh Hader,0.69,1.82
May 1,HOU,Cristian Javier,3.48,3.85
May 1,MIL,Wade Miley,1.86,3.39
May 1,KCR,Aroldis Chapman,1.74,0.48
May 1,SDP,Seth Lugo,3.58,3.68
May 1,CIN,Alex Young,0.71,0.92
May 1,COL,Ryan Feltner,4.68,3.84
May 1,CHC,Jameson Taillon,4.5,1.86
May 1,TBR,Taj Bradley,3.52,2.57
May 1,SDP,Yu Darvish,3.6,3.82
May 1,SFG,Anthony DeSclafani,2.7,3.52
May 1,SFG,Logan Webb,4.1,3.9
May 1,WSN,Mason Thompson,1.89,2.49
May 1,WSN,Josiah Gray,2.67,4.32
May 1,TOR,Jordan Romano,2.92,1.91
May 1,MIN,Griffin Jax,3.75,1.7
May 1,PIT,Johan Oviedo,4.78,3.75
May 1,MIA,Sandy Alcantara,5.04,3.75
May 1,BAL,Bryan Baker,1.88,2.1
May 1,ARI,Merrill Kelly,3.06,4.09
May 1,LAA,Carlos Estevez,1.32,2.26
May 1,BAL,Felix Bautista,1.32,2.11
May 1,NYM,David Robertson,0.79,1.87
May 1,CHW,Dylan Cease,4.15,4.01
May 1,CLE,Eli Morgan,0.0,1.63
May 1,BAL,Tyler Wells,2.79,3.8
May 1,KCR,Kris Bubic,3.94,2.66
May 1,BOS,Kenley Jansen,1.04,1.21
May 1,MIA,Huascar Brazoban,2.55,2.72
