Date,Opp,Name,ERA,FIP
Apr 2,CHW,Dylan Cease,1.42,0.6
Apr 2,SEA,Luis Castillo,0.0,1.28
Apr 2,LAA,Shohei Ohtani,0.0,1.45
Apr 2,NYY,Gerrit Cole,0.0,0.62
Apr 2,SDP,Blake Snell,6.23,-0.18
Apr 2,CHC,Justin Steele,0.0,1.12
Apr 2,COL,German Marquez,3.0,1.62
Apr 2,TBR,Shane McClanahan,0.0,1.78
Apr 2,CIN,Nick Lodolo,3.6,0.88
Apr 2,TOR,Kevin Gausman,0.0,1.45
Apr 2,LAD,Julio Urias,3.0,1.78
Apr 2,CHC,Marcus Stroman,0.0,2.12
Apr 2,ATL,Spencer Strider,0.0,1.78
Apr 2,HOU,Cristian Javier,5.4,1.48
Apr 2,LAD,Dustin May,0.0,2.57
Apr 2,HOU,Hector Neris,3.86,1.14
Apr 2,COL,Kyle Freeland,0.0,3.45
Apr 2,TEX,Nathan Eovaldi,5.4,2.08
Apr 2,CLE,Shane Bieber,0.0,2.28
Apr 2,LAD,Clayton Kershaw,1.5,2.45
Apr 2,TBR,Zach Eflin,1.8,1.88
Apr 2,STL,Miles Mikolas,13.5,0.58
Apr 2,CHW,Lucas Giolito,3.6,2.08
Apr 2,CLE,Aaron Civale,0.0,2.86
Apr 2,HOU,Framber Valdez,0.0,2.28
Apr 2,KCR,Zack Greinke,3.38,2.35
Apr 2,ARI,Zac Gallen,9.64,2.21
Apr 2,MIN,Caleb Thielbar,0.0,-0.72
Apr 2,MIN,Pablo Lopez,0.0,2.53
Apr 2,OAK,Kyle Muller,1.8,2.68
Apr 2,HOU,Bryan Abreu,0.0,-0.72
Apr 2,MIA,Jesus Luzardo,0.0,3.64
Apr 2,STL,Ryan Helsley,6.75,2.91
Apr 2,PIT,David Bednar,0.0,-0.72
Apr 2,MIL,Brandon Woodruff,1.5,3.28
Apr 2,CIN,Derek Law,0.0,2.08
Apr 2,CLE,Hunter Gaddis,9.82,2.74
Apr 2,TOR,Jordan Romano,0.0,-0.72
Apr 2,SEA,Logan Gilbert,1.5,3.62
Apr 2,STL,Zack Thompson,0.0,-0.32
Apr 2,SDP,Steven Wilson,0.0,-0.72
Apr 2,ATL,Max Fried,2.7,2.08
Apr 2,STL,Drew VerHagen,0.0,-0.32
Apr 2,CIN,Buck Farmer,3.38,2.91
Apr 2,BAL,Kyle Gibson,7.2,3.28
Apr 2,PHI,Zack Wheeler,8.31,3.75
Apr 2,NYM,David Robertson,0.0,0.28
Apr 2,HOU,Ronel Blanco,0.0,0.78
Apr 2,KCR,Jordan Lyles,1.69,3.66
Apr 2,TEX,Jacob deGrom,12.27,3.01
Apr 2,NYM,Max Scherzer,4.5,4.45
Apr 2,SFG,John Brebbia,4.5,0.28
Apr 2,CLE,Emmanuel Clase,0.0,0.28
Apr 2,MIA,JT Chargois,0.0,2.28
Apr 2,CLE,Trevor Stephan,0.0,0.28
Apr 2,LAA,Jimmy Herget,0.0,1.28
Apr 2,BAL,Keegan Akin,0.0,0.28
Apr 2,NYM,Brooks Raley,0.0,0.28
Apr 2,WSN,Mason Thompson,0.0,0.28
Apr 2,MIN,Jorge Lopez,0.0,0.88
Apr 2,TEX,Brock Burke,4.5,0.28
Apr 2,SFG,Jakob Junis,3.86,1.57
Apr 2,COL,Pierce Johnson,0.0,-0.72
Apr 2,SEA,Matt Brash,0.0,-0.72
Apr 2,CHC,Michael Fulmer,0.0,1.03
Apr 2,NYM,Dennis Santana,0.0,-0.72
Apr 2,BOS,Josh Winckowski,0.0,1.28
Apr 2,NYY,Wandy Peralta,0.0,0.28
Apr 2,COL,Jake Bird,0.0,2.91
Apr 2,BAL,Cionel Perez,4.5,1.28
Apr 2,KCR,Jose Cuas,0.0,-2.72
Apr 2,KCR,Taylor Clarke,0.0,-2.72
Apr 2,SDP,Nick Martinez,5.14,4.57
Apr 2,PIT,Colin Holderman,0.0,1.28
Apr 2,OAK,Domingo Acevedo,0.0,-0.72
Apr 2,NYM,Adam Ottavino,0.0,-0.72
Apr 2,KCR,Aroldis Chapman,0.0,-2.72
Apr 2,COL,Justin Lawrence,0.0,-2.72
Apr 2,CHW,Joe Kelly,9.0,1.28
Apr 2,PIT,Rob Zastryzny,0.0,1.78
Apr 2,NYY,Ron Marinaccio,0.0,1.78
Apr 2,SFG,Logan Webb,6.0,4.62
Apr 2,SEA,Paul Sewald,0.0,1.28
Apr 2,MIL,Devin Williams,0.0,1.28
Apr 2,TOR,Zach Pop,0.0,1.78
Apr 2,LAD,Andre Jackson,0.0,2.62
Apr 2,CHW,Jimmy Lambert,0.0,4.28
Apr 2,LAA,Aaron Loup,54.0,-2.72
Apr 2,TEX,Jonathan Hernandez,4.5,1.28
Apr 2,LAA,Tucker Davidson,0.0,2.53
Apr 2,TEX,Dane Dunning,0.0,3.28
Apr 2,OAK,Dany Jimenez,0.0,4.28
Apr 2,NYM,Tylor Megill,3.6,4.28
Apr 2,ATL,Jesse Chavez,0.0,1.78
Apr 2,NYY,Albert Abreu,0.0,1.78
Apr 2,CIN,Ian Gibaut,0.0,4.78
Apr 2,MIA,Huascar Brazoban,0.0,1.78
Apr 2,ARI,Andrew Chafin,0.0,3.28
Apr 2,CIN,Alexis Diaz,0.0,-0.72
Apr 2,WSN,Patrick Corbin,6.0,4.28
Apr 2,CHW,Aaron Bummer,0.0,1.78
Apr 2,MIL,Corbin Burnes,7.2,4.48
Apr 2,BOS,Kaleb Ort,9.0,2.28
Apr 2,TOR,Erik Swanson,4.5,1.78
Apr 2,SDP,Josh Hader,0.0,-0.72
Apr 2,CLE,Eli Morgan,0.0,0.28
Apr 2,CLE,Nick Sandlin,0.0,1.78
Apr 2,OAK,Shintaro Fujinami,30.86,3.71
Apr 2,MIA,Andrew Nardi,13.5,1.78
Apr 2,ARI,Merrill Kelly,0.0,4.38
Apr 2,CHC,Javier Assad,20.25,2.53
Apr 2,TBR,Kevin Kelly,4.5,2.28
Apr 2,SEA,Trevor Gott,0.0,3.28
Apr 2,MIA,Sandy Alcantara,4.76,4.7
Apr 2,PHI,Jose Alvarado,0.0,-0.72
Apr 2,NYM,David Peterson,1.8,4.48
Apr 2,MIL,Peter Strzelecki,0.0,2.28
Apr 2,NYM,Drew Smith,0.0,2.68
Apr 2,ARI,Kyle Nelson,0.0,-0.72
Apr 2,TBR,Garrett Cleavinger,0.0,-0.72
Apr 2,COL,Brent Suter,0.0,1.28
Apr 2,KCR,Ryan Yarbrough,0.0,3.28
Apr 2,LAD,Caleb Ferguson,0.0,1.28
Apr 2,WSN,Hunter Harvey,0.0,3.28
Apr 2,MIA,Matt Barnes,0.0,1.28
Apr 2,SFG,Alex Cobb,2.45,4.38
Apr 2,DET,Eduardo Rodriguez,5.06,4.97
Apr 2,SEA,Penn Murfee,0.0,3.28
Apr 2,DET,Tyler Alexander,5.4,2.98
Apr 2,SEA,Gabe Speier,0.0,1.28
Apr 2,LAD,Phil Bickford,0.0,1.28
Apr 2,KCR,Carlos Hernandez,0.0,1.28
Apr 2,LAD,Shelby Miller,0.0,1.28
Apr 2,WSN,Anthony Banda,0.0,1.28
Apr 2,PHI,Andrew Bellatti,0.0,2.78
Apr 2,BOS,Kenley Jansen,0.0,2.28
Apr 2,CLE,Enyel De Los Santos,0.0,2.68
Apr 2,ATL,Nick Anderson,0.0,1.28
Apr 2,PHI,Matt Strahm,0.0,1.28
Apr 2,CIN,Hunter Greene,8.1,5.08
Apr 2,WSN,Hobie Harris,0.0,1.28
Apr 2,LAD,Yency Almonte,0.0,3.28
Apr 2,ATL,Joe Jimenez,0.0,1.28
Apr 2,MIL,Javy Guerra,0.0,1.28
Apr 2,WSN,Erasmo Ramirez,0.0,3.78
Apr 2,NYM,Tommy Hunter,0.0,3.28
Apr 2,SFG,Tyler Rogers,0.0,1.28
Apr 2,MIA,Dylan Floro,0.0,3.28
Apr 2,PIT,Dauri Moreta,0.0,3.28
Apr 2,CHC,Mark Leiter Jr.,0.0,2.28
Apr 2,TEX,Jose Leclerc,0.0,4.28
Apr 2,CIN,Alex Young,0.0,3.88
Apr 2,MIL,Matt Bush,0.0,3.28
Apr 2,NYY,Michael King,10.8,3.28
Apr 2,SDP,Luis Garcia,0.0,2.28
Apr 2,MIN,Sonny Gray,0.0,5.28
Apr 2,COL,Dinelson Lamet,9.0,3.78
Apr 2,DET,Chasen Shreve,0.0,2.28
Apr 2,HOU,Seth Martinez,0.0,3.28
Apr 2,TBR,Calvin Faucher,0.0,2.28
